source_row,caseid,historical_sample,birth_year,birth_date,date_year,year_matches_date,birthday_before_nov_1977,historical_age,candidate_age,implausible_under_16
333,10006030,FALSE,65,81165,65,TRUE,1.0000000000100087,1931,31,FALSE
334,10006040,TRUE,57,81457,57,TRUE,1.0000000000100087,1939,39,FALSE
335,10006070,TRUE,53,121253,53,TRUE,1.0000000000100087,1943,43,FALSE
336,10006080,FALSE,40,100640,40,TRUE,1.0000000000100087,1956,56,FALSE
337,10006090,FALSE,27,100427,27,TRUE,1.0000000000100087,1969,69,FALSE
338,10006100,FALSE,66,101666,66,TRUE,1.0000000000100087,1930,30,FALSE
339,10006110,TRUE,68,40668,68,TRUE,1.0000000000100087,1928,28,FALSE
340,10006160,FALSE,56,72656,56,TRUE,NA,1940,40,FALSE
341,10006180,FALSE,47,82047,47,TRUE,1.0000000000100087,1949,49,FALSE
342,10006200,TRUE,49,50449,49,TRUE,1.0000000000100087,1947,47,FALSE
343,10006220,TRUE,50,101350,50,TRUE,1.0000000000100087,1946,46,FALSE
344,10006260,FALSE,75,102375,75,TRUE,1.0000000000100087,1921,21,FALSE
345,10006271,FALSE,43,41743,43,TRUE,1.0000000000100087,1953,53,FALSE
346,10006280,TRUE,65,70565,65,TRUE,1.0000000000100087,1931,31,FALSE
347,10006290,FALSE,65,122565,65,TRUE,NA,1931,31,FALSE
348,10006300,FALSE,13,112113,13,TRUE,1.0000000000100087,1983,83,FALSE
349,10006310,TRUE,66,92466,66,TRUE,1.0000000000100087,1930,30,FALSE
350,10006320,TRUE,61,71561,61,TRUE,1.0000000000100087,1935,35,FALSE
351,10006330,TRUE,64,70264,64,TRUE,1.0000000000100087,1932,32,FALSE
352,10006340,TRUE,66,31766,66,TRUE,1.0000000000100087,1930,30,FALSE
353,10006350,TRUE,76,70976,76,TRUE,1.0000000000100087,1920,20,FALSE
354,10006360,TRUE,36,31236,36,TRUE,1.0000000000100087,1960,60,FALSE
355,10006370,FALSE,44,50344,44,TRUE,1.0000000000100087,1952,52,FALSE
356,10006380,FALSE,36,81236,36,TRUE,1.0000000000100087,1960,60,FALSE
357,10006390,TRUE,55,51055,55,TRUE,1.0000000000100087,1941,41,FALSE
358,10006400,TRUE,44,61444,44,TRUE,1.0000000000100087,1952,52,FALSE
359,10006410,FALSE,63,32363,63,TRUE,1.0000000000100087,1933,33,FALSE
360,10006411,FALSE,70,40370,70,TRUE,NA,1926,26,FALSE
361,10006412,FALSE,70,21870,70,TRUE,NA,1926,26,FALSE
362,10006420,FALSE,17,71317,17,TRUE,NA,1979,79,FALSE
363,10006430,TRUE,63,112463,63,TRUE,1.0000000000100087,1933,33,FALSE
364,10006450,FALSE,24,111024,24,TRUE,1.0000000000100087,1972,72,FALSE
365,10006470,FALSE,25,22625,25,TRUE,1.0000000000100087,1971,71,FALSE
366,10006490,FALSE,NA,NA,NA,NA,1.0000000000100087,NA,NA,NA
367,10006500,TRUE,59,22359,59,TRUE,1.0000000000100087,1937,37,FALSE
368,10006510,TRUE,63,40963,63,TRUE,1.0000000000100087,1933,33,FALSE
369,10006530,FALSE,95,121195,95,TRUE,1.0000000000100087,1901,1,TRUE
370,10006540,TRUE,40,61040,40,TRUE,1.0000000000100087,1956,56,FALSE
371,10006580,TRUE,54,80854,54,TRUE,1.0000000000100087,1942,42,FALSE
372,10006620,TRUE,27,22027,27,TRUE,1.0000000000100087,1969,69,FALSE
373,10006630,FALSE,60,110560,60,TRUE,1.0000000000100087,1936,36,FALSE
374,10006660,TRUE,34,62334,34,TRUE,1.0000000000100087,1962,62,FALSE
375,10006680,FALSE,14,51114,14,TRUE,1.0000000000100087,1982,82,FALSE
376,10006700,TRUE,59,113059,59,TRUE,1.0000000000100087,1937,37,FALSE
377,10006710,TRUE,29,70629,29,TRUE,1.0000000000100087,1967,67,FALSE
378,10006730,FALSE,26,92726,26,TRUE,1.0000000000100087,1970,70,FALSE
379,10006740,TRUE,76,62276,76,TRUE,1.0000000000100087,1920,20,FALSE
380,10006760,TRUE,54,61254,54,TRUE,1.0000000000100087,1942,42,FALSE
381,10006770,FALSE,60,31360,60,TRUE,1.0000000000100087,1936,36,FALSE
382,10006780,TRUE,26,112026,26,TRUE,1.0000000000100087,1970,70,FALSE
383,10006790,TRUE,45,31645,45,TRUE,1.0000000000100087,1951,51,FALSE
384,10006800,TRUE,27,120527,27,TRUE,1.0000000000100087,1969,69,FALSE
385,10006820,FALSE,28,32628,28,TRUE,1.0000000000100087,1968,68,FALSE
386,10006840,FALSE,43,90243,43,TRUE,1.0000000000100087,1953,53,FALSE
387,10006850,FALSE,34,11934,34,TRUE,1.0000000000100087,1962,62,FALSE
388,10006860,FALSE,76,42276,76,TRUE,1.0000000000100087,1920,20,FALSE
389,10006870,FALSE,66,12866,66,TRUE,1.0000000000100087,1930,30,FALSE
390,10006880,TRUE,60,40860,60,TRUE,1.0000000000100087,1936,36,FALSE
391,10006890,FALSE,18,12418,18,TRUE,1.0000000000100087,1978,78,FALSE
392,10006900,TRUE,47,101347,47,TRUE,1.0000000000100087,1949,49,FALSE
393,10006910,FALSE,35,11135,35,TRUE,1.0000000000100087,1961,61,FALSE
394,10006920,TRUE,75,121575,75,TRUE,1.0000000000100087,1921,21,FALSE
395,10006930,TRUE,70,110770,70,TRUE,1.0000000000100087,1926,26,FALSE
396,10006940,FALSE,51,121351,51,TRUE,1.0000000000100087,1945,45,FALSE
397,10006950,FALSE,25,191225,25,TRUE,1.0000000000100087,1971,71,FALSE
398,10006960,TRUE,63,123063,63,TRUE,1.0000000000100087,1933,33,FALSE
399,10006970,FALSE,71,13071,71,TRUE,1.0000000000100087,1925,25,FALSE
400,10006990,FALSE,12,120612,12,TRUE,1.0000000000100087,1984,84,FALSE
401,10007010,TRUE,40,90640,40,TRUE,1.0000000000100087,1956,56,FALSE
402,10007020,FALSE,64,10264,64,TRUE,1.0000000000100087,1932,32,FALSE
403,10007030,FALSE,75,123075,75,TRUE,1.0000000000100087,1921,21,FALSE
404,10007040,FALSE,69,72569,69,TRUE,1.0000000000100087,1927,27,FALSE
405,10007060,FALSE,71,21571,71,TRUE,1.0000000000100087,1925,25,FALSE
406,10007090,FALSE,65,102165,65,TRUE,1.0000000000100087,1931,31,FALSE
407,10007100,FALSE,18,123118,18,TRUE,1.0000000000100087,1978,78,FALSE
408,10007120,FALSE,18,80218,18,TRUE,1.0000000000100087,1978,78,FALSE
409,10007130,FALSE,60,112960,60,TRUE,1.0000000000100087,1936,36,FALSE
410,10007140,TRUE,30,110430,30,TRUE,1.0000000000100087,1966,66,FALSE
411,10007160,TRUE,57,120257,57,TRUE,1.0000000000100087,1939,39,FALSE
412,10007170,TRUE,61,50261,61,TRUE,1.0000000000100087,1935,35,FALSE
413,10007180,TRUE,26,112226,26,TRUE,NA,1970,70,FALSE
414,10007190,TRUE,26,92526,26,TRUE,NA,1970,70,FALSE
415,10007200,FALSE,65,120165,65,TRUE,1.0000000000100087,1931,31,FALSE
416,10007210,TRUE,62,110462,62,TRUE,1.0000000000100087,1934,34,FALSE
417,10007220,TRUE,58,50158,58,TRUE,1.0000000000100087,1938,38,FALSE
418,10007250,TRUE,57,50757,57,TRUE,1.0000000000100087,1939,39,FALSE
419,10007260,FALSE,47,22247,47,TRUE,1.0000000000100087,1949,49,FALSE
420,10007270,FALSE,70,82270,70,TRUE,1.0000000000100087,1926,26,FALSE
421,10007280,FALSE,69,122169,69,TRUE,1.0000000000100087,1927,27,FALSE
422,10007320,FALSE,47,111347,47,TRUE,1.0000000000100087,1949,49,FALSE
423,10007350,FALSE,39,20439,39,TRUE,1.0000000000100087,1957,57,FALSE
424,10007360,FALSE,71,71771,71,TRUE,1.0000000000100087,1925,25,FALSE
425,10007380,FALSE,34,40234,34,TRUE,NA,1962,62,FALSE
426,10007390,TRUE,69,123169,69,TRUE,1.0000000000100087,1927,27,FALSE
427,10007400,FALSE,68,81968,68,TRUE,NA,1928,28,FALSE
428,10007410,TRUE,61,11961,61,TRUE,NA,1935,35,FALSE
429,10007420,FALSE,62,102862,62,TRUE,NA,1934,34,FALSE
430,10007430,TRUE,25,100525,25,TRUE,NA,1971,71,FALSE
431,10007440,FALSE,59,70259,59,TRUE,1.0000000000100087,1937,37,FALSE
432,10007450,TRUE,55,91655,55,TRUE,1.0000000000100087,1941,41,FALSE
433,10007460,FALSE,58,11658,58,TRUE,NA,1938,38,FALSE
434,10007470,FALSE,21,81821,21,TRUE,1.0000000000100087,1975,75,FALSE
435,10007471,TRUE,50,91950,50,TRUE,NA,1946,46,FALSE
436,10007480,FALSE,67,82567,67,TRUE,1.0000000000100087,1929,29,FALSE
437,10007490,FALSE,36,31436,36,TRUE,NA,1960,60,FALSE
438,10007520,TRUE,67,110267,67,TRUE,1.0000000000100087,1929,29,FALSE
439,10007530,FALSE,70,22570,70,TRUE,1.0000000000100087,1926,26,FALSE
440,10007540,FALSE,63,12063,63,TRUE,1.0000000000100087,1933,33,FALSE
441,10007550,FALSE,77,22177,77,TRUE,1.0000000000100087,1919,19,FALSE
442,10007560,FALSE,61,71161,61,TRUE,1.0000000000100087,1935,35,FALSE
443,10007570,TRUE,47,30747,47,TRUE,1.0000000000100087,1949,49,FALSE
444,10007580,TRUE,69,110269,69,TRUE,1.0000000000100087,1927,27,FALSE
445,10007590,TRUE,7,10267,67,FALSE,1.0000000000100087,1989,89,FALSE
446,10007610,FALSE,31,20331,31,TRUE,NA,1965,65,FALSE
447,10007620,TRUE,57,30857,57,TRUE,1.0000000000100087,1939,39,FALSE
448,10007640,TRUE,15,32515,15,TRUE,1.0000000000100087,1981,81,FALSE
449,10007650,FALSE,73,42073,73,TRUE,1.0000000000100087,1923,23,FALSE
450,10007700,FALSE,34,81734,34,TRUE,1.0000000000100087,1962,62,FALSE
451,10007710,TRUE,43,111943,43,TRUE,1.0000000000100087,1953,53,FALSE
452,10007720,TRUE,51,12951,51,TRUE,1.0000000000100087,1945,45,FALSE
453,10007730,TRUE,58,71758,58,TRUE,1.0000000000100087,1938,38,FALSE
454,10007750,TRUE,57,62057,57,TRUE,1.0000000000100087,1939,39,FALSE
455,10007760,TRUE,74,93074,74,TRUE,1.0000000000100087,1922,22,FALSE
456,10007770,FALSE,39,81439,39,TRUE,1.0000000000100087,1957,57,FALSE
457,10007780,TRUE,69,80369,69,TRUE,1.0000000000100087,1927,27,FALSE
458,10007800,FALSE,68,11168,68,TRUE,1.0000000000100087,1928,28,FALSE
459,10007810,FALSE,59,52859,59,TRUE,1.0000000000100087,1937,37,FALSE
460,10007820,FALSE,17,20517,17,TRUE,1.0000000000100087,1979,79,FALSE
461,10007840,TRUE,62,32562,62,TRUE,1.0000000000100087,1934,34,FALSE
462,10007860,TRUE,37,82037,37,TRUE,1.0000000000100087,1959,59,FALSE
463,10007870,FALSE,48,90148,48,TRUE,1.0000000000100087,1948,48,FALSE
464,10007890,FALSE,26,10526,26,TRUE,1.0000000000100087,1970,70,FALSE
465,10007900,FALSE,25,10825,25,TRUE,1.0000000000100087,1971,71,FALSE
466,10007930,FALSE,23,110123,23,TRUE,1.0000000000100087,1973,73,FALSE
467,10007940,FALSE,33,82733,33,TRUE,1.0000000000100087,1963,63,FALSE
468,10007950,FALSE,60,41860,60,TRUE,1.0000000000100087,1936,36,FALSE
469,10007960,TRUE,55,61955,55,TRUE,1.0000000000100087,1941,41,FALSE
470,10007990,FALSE,44,110744,44,TRUE,1.0000000000100087,1952,52,FALSE
471,10008020,FALSE,21,31521,21,TRUE,1.0000000000100087,1975,75,FALSE
472,10008030,TRUE,52,20652,52,TRUE,1.0000000000100087,1944,44,FALSE
473,10008040,FALSE,21,40221,21,TRUE,1.0000000000100087,1975,75,FALSE
474,10008050,TRUE,47,11347,47,TRUE,1.0000000000100087,1949,49,FALSE
475,10008060,TRUE,71,60271,71,TRUE,1.0000000000100087,1925,25,FALSE
476,10008070,TRUE,68,30468,68,TRUE,1.0000000000100087,1928,28,FALSE
477,10008080,TRUE,36,120436,36,TRUE,1.0000000000100087,1960,60,FALSE
478,10008090,TRUE,59,100959,59,TRUE,1.0000000000100087,1937,37,FALSE
479,10008100,FALSE,20,11820,20,TRUE,1.0000000000100087,1976,76,FALSE
480,10008110,TRUE,17,111717,17,TRUE,1.0000000000100087,1979,79,FALSE
481,10008120,TRUE,15,61015,15,TRUE,1.0000000000100087,1981,81,FALSE
482,10008130,TRUE,70,112170,70,TRUE,1.0000000000100087,1926,26,FALSE
483,10008140,FALSE,65,81165,65,TRUE,1.0000000000100087,1931,31,FALSE
484,10008150,TRUE,77,40877,77,TRUE,1.0000000000100087,1919,19,FALSE
485,10008160,FALSE,18,61818,18,TRUE,1.0000000000100087,1978,78,FALSE
486,10008170,FALSE,65,82665,65,TRUE,1.0000000000100087,1931,31,FALSE
487,10008190,FALSE,60,81060,60,TRUE,1.0000000000100087,1936,36,FALSE
488,10008210,TRUE,41,122341,41,TRUE,1.0000000000100087,1955,55,FALSE
489,10008220,TRUE,58,120358,58,TRUE,1.0000000000100087,1938,38,FALSE
490,10008230,FALSE,50,50650,50,TRUE,1.0000000000100087,1946,46,FALSE
491,10008240,TRUE,60,93060,60,TRUE,1.0000000000100087,1936,36,FALSE
492,10008260,TRUE,58,100458,58,TRUE,1.0000000000100087,1938,38,FALSE
493,10008300,FALSE,28,52028,28,TRUE,1.0000000000100087,1968,68,FALSE
494,10008310,TRUE,66,12566,66,TRUE,1.0000000000100087,1930,30,FALSE
495,10008320,TRUE,70,40870,70,TRUE,1.0000000000100087,1926,26,FALSE
496,10008350,TRUE,26,101526,26,TRUE,1.0000000000100087,1970,70,FALSE
497,10008360,FALSE,46,70846,46,TRUE,1.0000000000100087,1950,50,FALSE
498,10008370,FALSE,34,12534,34,TRUE,1.0000000000100087,1962,62,FALSE
499,10008380,TRUE,64,52964,64,TRUE,1.0000000000100087,1932,32,FALSE
500,10008400,TRUE,47,41447,47,TRUE,1.0000000000100087,1949,49,FALSE
501,10008420,TRUE,34,121334,34,TRUE,1.0000000000100087,1962,62,FALSE
502,10008430,TRUE,68,21068,68,TRUE,1.0000000000100087,1928,28,FALSE
503,10008440,TRUE,67,92367,67,TRUE,1.0000000000100087,1929,29,FALSE
504,10008450,TRUE,64,90264,64,TRUE,1.0000000000100087,1932,32,FALSE
505,10008451,TRUE,62,40262,62,TRUE,1.0000000000100087,1934,34,FALSE
506,10008460,TRUE,51,110751,51,TRUE,1.0000000000100087,1945,45,FALSE
507,10008461,FALSE,66,30266,66,TRUE,1.0000000000100087,1930,30,FALSE
508,10008470,FALSE,60,121860,60,TRUE,1.0000000000100087,1936,36,FALSE
509,10008560,FALSE,12,52412,12,TRUE,1.0000000000100087,1984,84,FALSE
510,10008580,TRUE,57,40757,57,TRUE,1.0000000000100087,1939,39,FALSE
511,10008590,TRUE,39,102339,39,TRUE,1.0000000000100087,1957,57,FALSE
512,10008600,FALSE,54,61754,54,TRUE,1.0000000000100087,1942,42,FALSE
513,10008610,FALSE,63,60363,63,TRUE,1.0000000000100087,1933,33,FALSE
514,10008620,FALSE,44,81144,44,TRUE,1.0000000000100087,1952,52,FALSE
515,10008640,TRUE,53,81153,53,TRUE,0,1943,43,FALSE
516,10008660,TRUE,59,101659,59,TRUE,1.0000000000100087,1937,37,FALSE
517,10008670,FALSE,52,32952,52,TRUE,1.0000000000100087,1944,44,FALSE
518,10008680,FALSE,61,13061,61,TRUE,1.0000000000100087,1935,35,FALSE
519,10008690,TRUE,30,92130,30,TRUE,1.0000000000100087,1966,66,FALSE
520,10008710,TRUE,43,60243,43,TRUE,1.0000000000100087,1953,53,FALSE
521,10008720,FALSE,50,112850,50,TRUE,1.0000000000100087,1946,46,FALSE
522,10008730,FALSE,32,32432,32,TRUE,1.0000000000100087,1964,64,FALSE
523,10008740,TRUE,95,110695,95,TRUE,1.0000000000100087,1901,1,TRUE
524,10008750,TRUE,61,82461,61,TRUE,1.0000000000100087,1935,35,FALSE
525,10008760,FALSE,15,100715,15,TRUE,1.0000000000100087,1981,81,FALSE
526,10008780,TRUE,94,41894,94,TRUE,1.0000000000100087,1902,2,TRUE
527,10008830,FALSE,30,101730,30,TRUE,1.0000000000100087,1966,66,FALSE
528,10008840,TRUE,59,60559,59,TRUE,1.0000000000100087,1937,37,FALSE
529,10008860,FALSE,39,32939,39,TRUE,1.0000000000100087,1957,57,FALSE
530,10008880,FALSE,41,32341,41,TRUE,1.0000000000100087,1955,55,FALSE
531,10008890,TRUE,29,53129,29,TRUE,1.0000000000100087,1967,67,FALSE
532,10008900,FALSE,6,111806,6,TRUE,1.0000000000100087,1990,90,FALSE
533,10008910,FALSE,24,52724,24,TRUE,1.0000000000100087,1972,72,FALSE
534,10008920,FALSE,57,102357,57,TRUE,1.0000000000100087,1939,39,FALSE
535,10008930,TRUE,59,51359,59,TRUE,1.0000000000100087,1937,37,FALSE
536,10008940,TRUE,52,102952,52,TRUE,1.0000000000100087,1944,44,FALSE
537,10008960,FALSE,38,112238,38,TRUE,1.0000000000100087,1958,58,FALSE
538,10008970,FALSE,NA,NA,NA,NA,1.0000000000100087,NA,NA,NA
539,10008980,FALSE,59,20859,59,TRUE,1.0000000000100087,1937,37,FALSE
540,10009000,TRUE,58,121058,58,TRUE,1.0000000000100087,1938,38,FALSE
541,10009010,FALSE,NA,NA,NA,NA,1.0000000000100087,NA,NA,NA
542,10009020,FALSE,46,82946,46,TRUE,1.0000000000100087,1950,50,FALSE
543,10009030,TRUE,68,12668,68,TRUE,1.0000000000100087,1928,28,FALSE
544,10009040,FALSE,55,101055,55,TRUE,1.0000000000100087,1941,41,FALSE
545,10009070,FALSE,35,42535,35,TRUE,NA,1961,61,FALSE
546,10009090,TRUE,54,120954,54,TRUE,NA,1942,42,FALSE
547,10009150,TRUE,25,100125,25,TRUE,NA,1971,71,FALSE
548,10009160,FALSE,46,12846,46,TRUE,1.0000000000100087,1950,50,FALSE
549,10009180,TRUE,45,110445,45,TRUE,NA,1951,51,FALSE
550,10009190,FALSE,61,22461,61,TRUE,NA,1935,35,FALSE
551,10009210,FALSE,32,42732,32,TRUE,NA,1964,64,FALSE
552,10009250,FALSE,68,70668,68,TRUE,1.0000000000100087,1928,28,FALSE
553,10009251,TRUE,63,112863,63,TRUE,1.0000000000100087,1933,33,FALSE
554,10009260,FALSE,29,42529,29,TRUE,1.0000000000100087,1967,67,FALSE
555,10009270,FALSE,56,62556,56,TRUE,1.0000000000100087,1940,40,FALSE
556,10009280,FALSE,57,110457,57,TRUE,1.0000000000100087,1939,39,FALSE
557,10009290,FALSE,65,102665,65,TRUE,1.0000000000100087,1931,31,FALSE
558,10009310,FALSE,NA,NA,NA,NA,1.0000000000100087,NA,NA,NA
559,10009320,FALSE,73,22873,73,TRUE,1.0000000000100087,1923,23,FALSE
560,10009330,FALSE,44,90344,44,TRUE,1.0000000000100087,1952,52,FALSE
561,10009360,FALSE,20,32020,20,TRUE,1.0000000000100087,1976,76,FALSE
562,10009380,FALSE,19,102019,19,TRUE,1.0000000000100087,1977,77,FALSE
563,10009390,TRUE,59,22659,59,TRUE,1.0000000000100087,1937,37,FALSE
564,10009440,TRUE,67,92867,67,TRUE,1.0000000000100087,1929,29,FALSE
565,10009460,TRUE,75,70575,75,TRUE,1.0000000000100087,1921,21,FALSE
566,10009480,FALSE,41,120341,41,TRUE,1.0000000000100087,1955,55,FALSE
567,10009520,TRUE,70,112670,70,TRUE,1.0000000000100087,1926,26,FALSE
568,10009530,TRUE,70,21370,70,TRUE,1.0000000000100087,1926,26,FALSE
569,10009540,FALSE,71,51671,71,TRUE,1.0000000000100087,1925,25,FALSE
570,10009550,FALSE,54,41054,54,TRUE,1.0000000000100087,1942,42,FALSE
571,10009560,FALSE,67,12267,67,TRUE,1.0000000000100087,1929,29,FALSE
572,10009590,TRUE,43,41043,43,TRUE,1.0000000000100087,1953,53,FALSE
573,10009610,FALSE,60,32460,60,TRUE,1.0000000000100087,1936,36,FALSE
574,10009630,TRUE,71,103171,71,TRUE,1.0000000000100087,1925,25,FALSE
575,10009640,FALSE,23,52523,23,TRUE,1.0000000000100087,1973,73,FALSE
576,10009650,TRUE,27,11127,27,TRUE,1.0000000000100087,1969,69,FALSE
577,10009660,FALSE,39,33139,39,TRUE,1.0000000000100087,1957,57,FALSE
578,10009670,TRUE,64,62664,64,TRUE,1.0000000000100087,1932,32,FALSE
579,10009680,FALSE,55,12455,55,TRUE,1.0000000000100087,1941,41,FALSE
580,10009700,FALSE,29,100529,29,TRUE,1.0000000000100087,1967,67,FALSE
581,10009720,FALSE,NA,NA,NA,NA,1.0000000000100087,NA,NA,NA
582,10009730,FALSE,32,32532,32,TRUE,1.0000000000100087,1964,64,FALSE
583,10009750,TRUE,51,121951,51,TRUE,1.0000000000100087,1945,45,FALSE
584,10009760,FALSE,44,82944,44,TRUE,1.0000000000100087,1952,52,FALSE
585,10009790,FALSE,27,120327,27,TRUE,1.0000000000100087,1969,69,FALSE
586,10009800,FALSE,70,91770,70,TRUE,1.0000000000100087,1926,26,FALSE
587,10009810,TRUE,68,10268,68,TRUE,1.0000000000100087,1928,28,FALSE
588,10009820,FALSE,23,81123,23,TRUE,1.0000000000100087,1973,73,FALSE
589,10009830,FALSE,28,13128,28,TRUE,1.0000000000100087,1968,68,FALSE
590,10009840,TRUE,75,111175,75,TRUE,1.0000000000100087,1921,21,FALSE
591,10009860,FALSE,60,102060,60,TRUE,1.0000000000100087,1936,36,FALSE
592,10009870,TRUE,26,71826,26,TRUE,1.0000000000100087,1970,70,FALSE
593,10009890,FALSE,69,11469,69,TRUE,1.0000000000100087,1927,27,FALSE
594,10009910,FALSE,61,90361,61,TRUE,1.0000000000100087,1935,35,FALSE
595,10009920,FALSE,27,112927,27,TRUE,1.0000000000100087,1969,69,FALSE
596,10009930,FALSE,8,30408,8,TRUE,NA,1988,88,FALSE
597,10009940,FALSE,34,51234,34,TRUE,1.0000000000100087,1962,62,FALSE
598,10009960,FALSE,28,31028,28,TRUE,1.0000000000100087,1968,68,FALSE
599,10009970,TRUE,49,80749,49,TRUE,1.0000000000100087,1947,47,FALSE
600,10009990,TRUE,45,42845,45,TRUE,1.0000000000100087,1951,51,FALSE
601,10010000,TRUE,47,120147,47,TRUE,1.0000000000100087,1949,49,FALSE
602,10010020,FALSE,70,110870,70,TRUE,NA,1926,26,FALSE
603,10010030,TRUE,75,71675,75,TRUE,NA,1921,21,FALSE
604,10010060,TRUE,40,61940,40,TRUE,1.0000000000100087,1956,56,FALSE
605,10010080,TRUE,62,12762,62,TRUE,1.0000000000100087,1934,34,FALSE
606,10010110,TRUE,28,62428,28,TRUE,1.0000000000100087,1968,68,FALSE
607,10010120,TRUE,71,33071,71,TRUE,1.0000000000100087,1925,25,FALSE
608,10010130,FALSE,52,31352,52,TRUE,1.0000000000100087,1944,44,FALSE
609,10010140,TRUE,66,11366,66,TRUE,1.0000000000100087,1930,30,FALSE
610,10010150,FALSE,16,101916,16,TRUE,1.0000000000100087,1980,80,FALSE
611,10010160,TRUE,70,60970,70,TRUE,1.0000000000100087,1926,26,FALSE
612,10010180,TRUE,66,61266,66,TRUE,1.0000000000100087,1930,30,FALSE
613,10010200,TRUE,46,32046,46,TRUE,1.0000000000100087,1950,50,FALSE
614,10010210,TRUE,36,61436,36,TRUE,1.0000000000100087,1960,60,FALSE
615,10010220,TRUE,37,51737,37,TRUE,1.0000000000100087,1959,59,FALSE
616,10010230,TRUE,56,62656,56,TRUE,1.0000000000100087,1940,40,FALSE
617,10010240,FALSE,46,110146,46,TRUE,NA,1950,50,FALSE
618,10010250,TRUE,57,12757,57,TRUE,1.0000000000100087,1939,39,FALSE
619,10010280,TRUE,52,100752,52,TRUE,1.0000000000100087,1944,44,FALSE
620,10010320,FALSE,49,90149,49,TRUE,1.0000000000100087,1947,47,FALSE
621,10010330,TRUE,58,91258,58,TRUE,1.0000000000100087,1938,38,FALSE
622,10010340,TRUE,53,111953,53,TRUE,1.0000000000100087,1943,43,FALSE
623,10010350,FALSE,8,22808,8,TRUE,1.0000000000100087,1988,88,FALSE
624,10010360,TRUE,58,80358,58,TRUE,1.0000000000100087,1938,38,FALSE
625,10010390,TRUE,57,61157,57,TRUE,1.0000000000100087,1939,39,FALSE
626,10010420,FALSE,51,62351,51,TRUE,1.0000000000100087,1945,45,FALSE
627,10010430,FALSE,71,81471,71,TRUE,1.0000000000100087,1925,25,FALSE
628,10010440,FALSE,74,52774,74,TRUE,1.0000000000100087,1922,22,FALSE
629,10010450,FALSE,73,62573,73,TRUE,1.0000000000100087,1923,23,FALSE
630,10010470,FALSE,45,30845,45,TRUE,1.0000000000100087,1951,51,FALSE
631,10010490,FALSE,70,100770,70,TRUE,1.0000000000100087,1926,26,FALSE
632,10010520,TRUE,74,72474,74,TRUE,1.0000000000100087,1922,22,FALSE
633,10010530,FALSE,40,40440,40,TRUE,1.0000000000100087,1956,56,FALSE
634,10010540,FALSE,63,80163,63,TRUE,1.0000000000100087,1933,33,FALSE
635,10010550,TRUE,55,10855,55,TRUE,1.0000000000100087,1941,41,FALSE
636,10010560,FALSE,44,91344,44,TRUE,1.0000000000100087,1952,52,FALSE
637,10010570,FALSE,61,111661,61,TRUE,1.0000000000100087,1935,35,FALSE
638,10010580,TRUE,61,60661,61,TRUE,1.0000000000100087,1935,35,FALSE
639,10010600,TRUE,47,92947,47,TRUE,1.0000000000100087,1949,49,FALSE
640,10010610,FALSE,45,91345,45,TRUE,1.0000000000100087,1951,51,FALSE
641,10010620,TRUE,56,92656,56,TRUE,1.0000000000100087,1940,40,FALSE
642,10010630,TRUE,76,93076,76,TRUE,1.0000000000100087,1920,20,FALSE
643,10010640,TRUE,77,41277,77,TRUE,1.0000000000100087,1919,19,FALSE
644,10010650,TRUE,40,71240,40,TRUE,1.0000000000100087,1956,56,FALSE
645,10010660,TRUE,44,80644,44,TRUE,1.0000000000100087,1952,52,FALSE
646,10010690,TRUE,55,111055,55,TRUE,1.0000000000100087,1941,41,FALSE
647,10010700,TRUE,53,11553,53,TRUE,1.0000000000100087,1943,43,FALSE
648,10010710,TRUE,15,20815,15,TRUE,1.0000000000100087,1981,81,FALSE
649,10010720,TRUE,45,10245,45,TRUE,1.0000000000100087,1951,51,FALSE
650,10010730,TRUE,26,62626,26,TRUE,1.0000000000100087,1970,70,FALSE
651,10010740,FALSE,51,112351,51,TRUE,1.0000000000100087,1945,45,FALSE
652,10010760,TRUE,65,42265,65,TRUE,1.0000000000100087,1931,31,FALSE
653,10010770,TRUE,71,62071,71,TRUE,1.0000000000100087,1925,25,FALSE
654,10010850,TRUE,47,91047,47,TRUE,1.0000000000100087,1949,49,FALSE
655,10010860,FALSE,46,73146,46,TRUE,1.0000000000100087,1950,50,FALSE
656,10010870,TRUE,66,13066,66,TRUE,1.0000000000100087,1930,30,FALSE
657,10010890,FALSE,72,32472,72,TRUE,1.0000000000100087,1924,24,FALSE
658,10010910,FALSE,63,110363,63,TRUE,1.0000000000100087,1933,33,FALSE
659,10010920,FALSE,70,120370,70,TRUE,1.0000000000100087,1926,26,FALSE
660,10010960,TRUE,47,20547,47,TRUE,1.0000000000100087,1949,49,FALSE
661,10010980,FALSE,60,22060,60,TRUE,1.0000000000100087,1936,36,FALSE
662,10010990,FALSE,32,40332,32,TRUE,1.0000000000100087,1964,64,FALSE
663,10011000,FALSE,65,110865,65,TRUE,1.0000000000100087,1931,31,FALSE
664,10011020,TRUE,49,120949,49,TRUE,1.0000000000100087,1947,47,FALSE
665,10011030,TRUE,47,102347,47,TRUE,1.0000000000100087,1949,49,FALSE
666,10011040,TRUE,53,90353,53,TRUE,1.0000000000100087,1943,43,FALSE
667,10011060,FALSE,62,91462,62,TRUE,1.0000000000100087,1934,34,FALSE
