dpnum,caseid,poll_name,group_id,groupsize,female,attitude_index,t1_source_variable,t2_source_variable,t1_attitude,t2_attitude,t1_knowledge,t2_knowledge,t1_knowledge_items,t2_knowledge_items
18,970029,By the People: Health and Education,9703,21,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.3333333333,0.3333333333,6,6
18,970029,By the People: Health and Education,9703,21,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.75,0.875,0.3333333333,0.3333333333,6,6
18,970029,By the People: Health and Education,9703,21,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.1000000015,0.0500000007,0.3333333333,0.3333333333,6,6
18,970029,By the People: Health and Education,9703,21,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.5,0.5799999833,0.3333333333,0.3333333333,6,6
18,970029,By the People: Health and Education,9703,21,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.8000000119,0.8000000119,0.3333333333,0.3333333333,6,6
18,970030,By the People: Health and Education,9703,21,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0,0.5,0.6666666667,6,6
18,970030,By the People: Health and Education,9703,21,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0.5,0.6666666667,6,6
18,970030,By the People: Health and Education,9703,21,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.5,,0.5,0.6666666667,6,6
18,970030,By the People: Health and Education,9703,21,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0,0.25,0.5,0.6666666667,6,6
18,970030,By the People: Health and Education,9703,21,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.5,0.6666666667,6,6
18,970030,By the People: Health and Education,9703,21,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.6999999881,0.6999999881,0.5,0.6666666667,6,6
18,970030,By the People: Health and Education,9703,21,0,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.5,0.6666666667,6,6
18,970030,By the People: Health and Education,9703,21,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,1,1,0.5,0.6666666667,6,6
18,970030,By the People: Health and Education,9703,21,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0.3000000119,0.0500000007,0.5,0.6666666667,6,6
18,970030,By the People: Health and Education,9703,21,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.9399999976,0.9599999785,0.5,0.6666666667,6,6
18,970030,By the People: Health and Education,9703,21,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.875,1,0.5,0.6666666667,6,6
18,970031,By the People: Health and Education,9703,21,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0,0,0,6,6
18,970031,By the People: Health and Education,9703,21,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,,0,0,0,6,6
18,970031,By the People: Health and Education,9703,21,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,1,1,0,0,6,6
18,970031,By the People: Health and Education,9703,21,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,1,1,0,0,6,6
18,970031,By the People: Health and Education,9703,21,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0,0,6,6
18,970031,By the People: Health and Education,9703,21,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.5500000119,1,0,0,6,6
18,970031,By the People: Health and Education,9703,21,0,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0,0,6,6
18,970031,By the People: Health and Education,9703,21,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,1,1,0,0,6,6
18,970031,By the People: Health and Education,9703,21,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0,1,0,0,6,6
18,970031,By the People: Health and Education,9703,21,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,1,1,0,0,6,6
18,970031,By the People: Health and Education,9703,21,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,1,0.875,0,0,6,6
18,970032,By the People: Health and Education,9703,21,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0,0.1666666667,0.1666666667,6,6
18,970032,By the People: Health and Education,9703,21,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0.1666666667,0.1666666667,6,6
18,970032,By the People: Health and Education,9703,21,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.75,0,0.1666666667,0.1666666667,6,6
18,970032,By the People: Health and Education,9703,21,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.25,0.25,0.1666666667,0.1666666667,6,6
18,970032,By the People: Health and Education,9703,21,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.75,0.25,0.1666666667,0.1666666667,6,6
18,970032,By the People: Health and Education,9703,21,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.5333333611,0.5666666627,0.1666666667,0.1666666667,6,6
18,970032,By the People: Health and Education,9703,21,0,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.1666666667,0.1666666667,6,6
18,970032,By the People: Health and Education,9703,21,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.875,0.5,0.1666666667,0.1666666667,6,6
18,970032,By the People: Health and Education,9703,21,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0.1000000015,0.150000006,0.1666666667,0.1666666667,6,6
18,970032,By the People: Health and Education,9703,21,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.5600000024,0.8000000119,0.1666666667,0.1666666667,6,6
18,970032,By the People: Health and Education,9703,21,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.875,0.8249999881,0.1666666667,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.6999999881,0.9499999881,0.5,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,1,1,0.5,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0,0.25,0.5,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.5,1,0.5,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.25,0.25,0.5,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.6666666865,0.6666666865,0.5,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,Reforming Education,btp05.t1reform,btp05.t2reform,0,1,0.5,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.125,0.375,0.5,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0.6499999762,0.8999999762,0.5,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.2800000012,0.6200000048,0.5,0.1666666667,6,6
18,970033,By the People: Health and Education,9703,21,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.6750000119,0.5500000119,0.5,0.1666666667,6,6
18,970034,By the People: Health and Education,9703,21,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.4499999881,0.5,0.5,0.3333333333,6,6
18,970034,By the People: Health and Education,9703,21,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,1,0.5,0.3333333333,6,6
18,970034,By the People: Health and Education,9703,21,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.25,0.25,0.5,0.3333333333,6,6
18,970034,By the People: Health and Education,9703,21,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.75,0,0.5,0.3333333333,6,6
18,970034,By the People: Health and Education,9703,21,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.75,1,0.5,0.3333333333,6,6
18,970034,By the People: Health and Education,9703,21,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,1,0.866666615,0.5,0.3333333333,6,6
18,970034,By the People: Health and Education,9703,21,1,Reforming Education,btp05.t1reform,btp05.t2reform,0,0,0.5,0.3333333333,6,6
18,970034,By the People: Health and Education,9703,21,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.625,0.75,0.5,0.3333333333,6,6
18,970034,By the People: Health and Education,9703,21,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.5,0.200000003,0.5,0.3333333333,6,6
18,970034,By the People: Health and Education,9703,21,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.8000000119,0.7200000286,0.5,0.3333333333,6,6
18,970034,By the People: Health and Education,9703,21,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.7250000238,0.875,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0.25,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,1,1,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.75,0.75,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0,0.5,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.8000000119,0.5666666627,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.75,0.625,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.200000003,0.4499999881,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.4799999893,0.3400000036,0.5,0.3333333333,6,6
18,970035,By the People: Health and Education,9703,21,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.6999999881,0.625,0.5,0.3333333333,6,6
18,970036,By the People: Health and Education,9703,21,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.3000000119,0.25,0.6666666667,0.6666666667,6,6
18,970036,By the People: Health and Education,9703,21,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0.6666666667,0.6666666667,6,6
18,970036,By the People: Health and Education,9703,21,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.25,0,0.6666666667,0.6666666667,6,6
18,970036,By the People: Health and Education,9703,21,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0,0.25,0.6666666667,0.6666666667,6,6
18,970036,By the People: Health and Education,9703,21,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.5,0.25,0.6666666667,0.6666666667,6,6
18,970036,By the People: Health and Education,9703,21,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.9499999881,0.9333333373,0.6666666667,0.6666666667,6,6
18,970036,By the People: Health and Education,9703,21,1,Reforming Education,btp05.t1reform,btp05.t2reform,0,1,0.6666666667,0.6666666667,6,6
18,970036,By the People: Health and Education,9703,21,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.875,0.75,0.6666666667,0.6666666667,6,6
18,970036,By the People: Health and Education,9703,21,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.5,0.5,0.6666666667,0.6666666667,6,6
18,970036,By the People: Health and Education,9703,21,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.9399999976,0.8600000143,0.6666666667,0.6666666667,6,6
18,970036,By the People: Health and Education,9703,21,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.8249999881,0.8249999881,0.6666666667,0.6666666667,6,6
18,970037,By the People: Health and Education,9703,21,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.4499999881,0.5,0,0,6,6
18,970037,By the People: Health and Education,9703,21,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,1,0,0,0,6,6
18,970037,By the People: Health and Education,9703,21,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,1,1,0,0,6,6
18,970037,By the People: Health and Education,9703,21,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,1,0.75,0,0,6,6
18,970037,By the People: Health and Education,9703,21,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,0.75,0,0,6,6
18,970037,By the People: Health and Education,9703,21,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.6999999881,0.6666666865,0,0,6,6
18,970037,By the People: Health and Education,9703,21,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0,0,6,6
18,970037,By the People: Health and Education,9703,21,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.875,1,0,0,6,6
18,970037,By the People: Health and Education,9703,21,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0,0.75,0,0,6,6
18,970037,By the People: Health and Education,9703,21,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.8799999952,1,0,0,6,6
18,970037,By the People: Health and Education,9703,21,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.8500000238,0.75,0,0,6,6
18,970038,By the People: Health and Education,9703,21,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.25,0,0.1666666667,0.6666666667,6,6
18,970038,By the People: Health and Education,9703,21,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0.1666666667,0.6666666667,6,6
18,970038,By the People: Health and Education,9703,21,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0,0.25,0.1666666667,0.6666666667,6,6
18,970038,By the People: Health and Education,9703,21,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0,0,0.1666666667,0.6666666667,6,6
18,970038,By the People: Health and Education,9703,21,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,,1,0.1666666667,0.6666666667,6,6
18,970038,By the People: Health and Education,9703,21,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.8000000119,0.8999999166,0.1666666667,0.6666666667,6,6
18,970038,By the People: Health and Education,9703,21,0,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.1666666667,0.6666666667,6,6
18,970038,By the People: Health and Education,9703,21,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,1,0.75,0.1666666667,0.6666666667,6,6
18,970038,By the People: Health and Education,9703,21,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0.6000000238,0.6000000238,0.1666666667,0.6666666667,6,6
18,970038,By the People: Health and Education,9703,21,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.9399999976,0.8199999928,0.1666666667,0.6666666667,6,6
18,970038,By the People: Health and Education,9703,21,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.875,0.9250000119,0.1666666667,0.6666666667,6,6
18,970039,By the People: Health and Education,9703,21,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.4499999881,0.25,0.1666666667,0.3333333333,6,6
18,970039,By the People: Health and Education,9703,21,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,1,1,0.1666666667,0.3333333333,6,6
18,970039,By the People: Health and Education,9703,21,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.5,0.75,0.1666666667,0.3333333333,6,6
18,970039,By the People: Health and Education,9703,21,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,,0.5,0.1666666667,0.3333333333,6,6
18,970039,By the People: Health and Education,9703,21,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.75,1,0.1666666667,0.3333333333,6,6
18,970039,By the People: Health and Education,9703,21,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.6999999881,0.4666666687,0.1666666667,0.3333333333,6,6
18,970039,By the People: Health and Education,9703,21,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.1666666667,0.3333333333,6,6
18,970039,By the People: Health and Education,9703,21,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.875,0.875,0.1666666667,0.3333333333,6,6
18,970039,By the People: Health and Education,9703,21,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.4499999881,0.400000006,0.1666666667,0.3333333333,6,6
18,970039,By the People: Health and Education,9703,21,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.6600000262,0.6399999857,0.1666666667,0.3333333333,6,6
18,970039,By the People: Health and Education,9703,21,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.6000000238,0.5500000119,0.1666666667,0.3333333333,6,6
18,970040,By the People: Health and Education,9703,21,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0.0500000007,0.3333333333,0.1666666667,6,6
18,970040,By the People: Health and Education,9703,21,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0.3333333333,0.1666666667,6,6
18,970040,By the People: Health and Education,9703,21,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.25,0,0.3333333333,0.1666666667,6,6
18,970040,By the People: Health and Education,9703,21,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.25,0,0.3333333333,0.1666666667,6,6
18,970040,By the People: Health and Education,9703,21,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.3333333333,0.1666666667,6,6
18,970040,By the People: Health and Education,9703,21,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.4333333075,0.6333333254,0.3333333333,0.1666666667,6,6
18,970040,By the People: Health and Education,9703,21,1,Reforming Education,btp05.t1reform,btp05.t2reform,,1,0.3333333333,0.1666666667,6,6
18,970040,By the People: Health and Education,9703,21,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.75,0.875,0.3333333333,0.1666666667,6,6
18,970040,By the People: Health and Education,9703,21,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.1000000015,0,0.3333333333,0.1666666667,6,6
18,970040,By the People: Health and Education,9703,21,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.9499999881,0.9599999785,0.3333333333,0.1666666667,6,6
18,970040,By the People: Health and Education,9703,21,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.7250000238,0.8500000238,0.3333333333,0.1666666667,6,6
18,970041,By the People: Health and Education,9703,21,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.349999994,0.150000006,0.3333333333,0.5,6,6
18,970041,By the People: Health and Education,9703,21,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,1,0.3333333333,0.5,6,6
18,970041,By the People: Health and Education,9703,21,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.25,0,0.3333333333,0.5,6,6
18,970041,By the People: Health and Education,9703,21,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.25,0.25,0.3333333333,0.5,6,6
18,970041,By the People: Health and Education,9703,21,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.3333333333,0.5,6,6
18,970041,By the People: Health and Education,9703,21,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.400000006,0.5,0.3333333333,0.5,6,6
18,970041,By the People: Health and Education,9703,21,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.3333333333,0.5,6,6
18,970041,By the People: Health and Education,9703,21,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.75,0.625,0.3333333333,0.5,6,6
18,970041,By the People: Health and Education,9703,21,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.1000000015,0.25,0.3333333333,0.5,6,6
18,970041,By the People: Health and Education,9703,21,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,1,0.9200000167,0.3333333333,0.5,6,6
18,970041,By the People: Health and Education,9703,21,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.9499999881,0.875,0.3333333333,0.5,6,6
18,970042,By the People: Health and Education,9703,21,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0,0.8333333333,0.6666666667,6,6
18,970042,By the People: Health and Education,9703,21,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,,,0.8333333333,0.6666666667,6,6
18,970042,By the People: Health and Education,9703,21,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.5,0.75,0.8333333333,0.6666666667,6,6
18,970042,By the People: Health and Education,9703,21,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0,0,0.8333333333,0.6666666667,6,6
18,970042,By the People: Health and Education,9703,21,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.8333333333,0.6666666667,6,6
18,970042,By the People: Health and Education,9703,21,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.7666666508,0.7666666508,0.8333333333,0.6666666667,6,6
18,970042,By the People: Health and Education,9703,21,0,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.8333333333,0.6666666667,6,6
18,970042,By the People: Health and Education,9703,21,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.875,0.75,0.8333333333,0.6666666667,6,6
18,970042,By the People: Health and Education,9703,21,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0.1000000015,0.0500000007,0.8333333333,0.6666666667,6,6
18,970042,By the People: Health and Education,9703,21,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,1,0.8799999952,0.8333333333,0.6666666667,6,6
18,970042,By the People: Health and Education,9703,21,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.75,0.7250000238,0.8333333333,0.6666666667,6,6
18,970043,By the People: Health and Education,9703,21,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,1,1,0,0,6,6
18,970043,By the People: Health and Education,9703,21,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0,0,6,6
18,970043,By the People: Health and Education,9703,21,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0,0.75,0,0,6,6
18,970043,By the People: Health and Education,9703,21,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.75,0.75,0,0,6,6
18,970043,By the People: Health and Education,9703,21,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0,0,0,0,6,6
18,970043,By the People: Health and Education,9703,21,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,1,1,0,0,6,6
18,970043,By the People: Health and Education,9703,21,1,Reforming Education,btp05.t1reform,btp05.t2reform,0,0,0,0,6,6
18,970043,By the People: Health and Education,9703,21,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0,0.125,0,0,6,6
18,970043,By the People: Health and Education,9703,21,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.6999999881,0.6999999881,0,0,6,6
18,970043,By the People: Health and Education,9703,21,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.1000000015,0.3000000119,0,0,6,6
18,970043,By the People: Health and Education,9703,21,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.6666666865,0.75,0,0,6,6
18,970044,By the People: Health and Education,9703,21,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,1,0.6999999881,0.1666666667,0.3333333333,6,6
18,970044,By the People: Health and Education,9703,21,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,1,1,0.1666666667,0.3333333333,6,6
18,970044,By the People: Health and Education,9703,21,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0,0,0.1666666667,0.3333333333,6,6
18,970044,By the People: Health and Education,9703,21,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0,0,0.1666666667,0.3333333333,6,6
18,970044,By the People: Health and Education,9703,21,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.25,0.25,0.1666666667,0.3333333333,6,6
18,970044,By the People: Health and Education,9703,21,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,1,1,0.1666666667,0.3333333333,6,6
18,970044,By the People: Health and Education,9703,21,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,0,0.1666666667,0.3333333333,6,6
18,970044,By the People: Health and Education,9703,21,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0,0,0.1666666667,0.3333333333,6,6
18,970044,By the People: Health and Education,9703,21,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0,0,0.1666666667,0.3333333333,6,6
18,970044,By the People: Health and Education,9703,21,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.1000000015,0,0.1666666667,0.3333333333,6,6
18,970044,By the People: Health and Education,9703,21,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.625,0.625,0.1666666667,0.3333333333,6,6
18,970045,By the People: Health and Education,9703,21,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.8999999762,1,0.1666666667,0.1666666667,6,6
18,970045,By the People: Health and Education,9703,21,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,1,0,0.1666666667,0.1666666667,6,6
18,970045,By the People: Health and Education,9703,21,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0,0,0.1666666667,0.1666666667,6,6
18,970045,By the People: Health and Education,9703,21,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,1,1,0.1666666667,0.1666666667,6,6
18,970045,By the People: Health and Education,9703,21,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.1666666667,0.1666666667,6,6
18,970045,By the People: Health and Education,9703,21,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,1,0.866666615,0.1666666667,0.1666666667,6,6
