legacy_field,caseid,historical_value,approved_value
genvar,30001790,0.291131791647952,0.20952337940418736
genvar,30001800,0.30270662276218002,0.21785361952450497
genvar,30001810,0.329327970466612,0.23701262206336751
genvar,30001820,0.274286637981006,0.19740016365058352
genvar,30001830,0.25920733223848502,0.18654780334888763
genvar,30001840,0.28945643233214102,0.20831764730746924
genvar,30001850,0.329327970466612,0.23701262206336751
genvar,30001860,0.36493833644016999,0.26264089226486487
genvar,30001870,0.32162435345760998,0.2314684392717003
genvar,30001880,0.30270662276218002,0.21785361952450497
genvar,30001890,0.30665660551642199,0.22069636552133534
genvar,30001900,0.291131791647952,0.20952337940418736
genvar,30001910,0.25920733223848502,0.18654780334888763
genvar,30001920,0.28861535160283902,0.20771233355675306
genvar,30001930,0.329327970466612,0.23701262206336751
genvar,30001940,0.30270662276218002,0.21785361952450497
genvar,30001950,0.337711709476745,0.243046278915141
genvar,30001960,0.329327970466612,0.23701262206336751
genvar,30001970,0.25920733223848502,0.18654780334888763
genvar,30001980,0.274286637981006,0.19740016365058352
genvar,30001990,0.291131791647952,0.20952337940418736
genvar,30002000,0.25920733223848502,0.18654780334888763
genvar,30002010,0.30270662276218002,0.21785361952450497
genvar,30002020,0.329327970466612,0.23701262206336751
genvar,30002030,0.25920733223848502,0.18654780334888763
genvar,30002040,0.337711709476745,0.243046278915141
genvar,30002050,0.31141987356455902,0.22412442129224353
genvar,30002060,0.291131791647952,0.20952337940418736
genvar,30002070,0.31141987356455902,0.22412442129224353
genvar,30002080,0.28829874662792798,0.20748447749230894
genvar,30002090,0.28861535160283902,0.20771233355675306
genvar,30002100,0.32162435345760998,0.2314684392717003
genvar,30002110,0.31141987356455902,0.22412442129224353
genvar,30002120,0.28945643233214102,0.20831764730746924
genvar,30002130,0.28861535160283902,0.20771233355675306
genvar,30002140,0.32162435345760998,0.2314684392717003
genvar,30002150,0.32162435345760998,0.2314684392717003
genvar,30002160,0.291131791647952,0.20952337940418736
genvar,30002170,0.32569180558119498,0.23439572629066266
genvar,30002180,0.329327970466612,0.23701262206336751
genvar,30002190,0.36493833644016999,0.26264089226486487
genvar,30002200,0.28861535160283902,0.20771233355675306
genvar,30002210,0.28861535160283902,0.20771233355675306
genvar,30002220,0.28861535160283902,0.20771233355675306
genvar,30002230,0.36493833644016999,0.26264089226486487
genvar,30002240,0.28829874662792798,0.20748447749230894
genvar,30002250,0.28945643233214102,0.20831764730746924
genvar,30002260,0.30665660551642199,0.22069636552133534
genvar,30002270,0.337711709476745,0.243046278915141
genvar,30002280,0.337711709476745,0.243046278915141
genvar,30002290,0.32569180558119498,0.23439572629066266
genvar,30002300,0.274286637981006,0.19740016365058352
genvar,30002310,0.329327970466612,0.23701262206336751
genvar,30002320,0.28945643233214102,0.20831764730746924
