source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
QQ13C,double,haven_labelled|vctrs_vctr|double,,qq13c how much do you agree or disagree,F8.0,,,TRUE,Retained
QQ13D,double,haven_labelled|vctrs_vctr|double,,qq13d how much do you agree or disagree,F8.0,,,TRUE,Retained
QQ13E,double,haven_labelled|vctrs_vctr|double,,qq13e how much do you agree or disagree,F8.0,,,TRUE,Retained
QQ13F,double,haven_labelled|vctrs_vctr|double,,qq13f how much do you agree or disagree,F8.0,,,TRUE,Retained
QQ13G,double,haven_labelled|vctrs_vctr|double,,qq13g how much do you agree or disagree,F8.0,,,TRUE,Retained
QQ14,double,haven_labelled|vctrs_vctr|double,,"qq14 in your opinion, do you think there",F8.0,,,TRUE,Retained
QQ16,double,haven_labelled|vctrs_vctr|double,,qq16 suppose there were circumstances wh,F8.0,,,TRUE,Retained
QQ20,double,haven_labelled|vctrs_vctr|double,,qq20 what is your opinion of the followi,F8.0,,,TRUE,Retained
QQ21,double,haven_labelled|vctrs_vctr|double,,"qq21 all in all, how well or badly do yo",F8.0,,,TRUE,Retained
QQ22A,double,haven_labelled|vctrs_vctr|double,,qq22a do you agree or disagree that peop,F8.0,,,TRUE,Retained
QQ22B,double,haven_labelled|vctrs_vctr|double,,qq22b do you agree or disagree that you,F8.0,,,TRUE,Retained
QQ22C,double,haven_labelled|vctrs_vctr|double,,qq22c do you agree or disagree that in b,F8.0,,,TRUE,Retained
QQ22D,double,haven_labelled|vctrs_vctr|double,,qq22d do you agree or disagree that you,F8.0,,,TRUE,Retained
R1,double,haven_labelled|vctrs_vctr|double,,r1 thinking about the monarchy or the ro,F8.0,,,TRUE,Retained
R2A,double,haven_labelled|vctrs_vctr|double,,r2a how important do you think the monar,F8.0,,,TRUE,Retained
R2B,double,haven_labelled|vctrs_vctr|double,,r2b how important do you think the monar,F8.0,,,TRUE,Retained
R2C,double,haven_labelled|vctrs_vctr|double,,r2c how important do you think the monar,F8.0,,,TRUE,Retained
R2D,double,haven_labelled|vctrs_vctr|double,,r2d how important do you think the monar,F8.0,,,TRUE,Retained
R2E,double,haven_labelled|vctrs_vctr|double,,r2e how important do you think the monar,F8.0,,,TRUE,Retained
R2F,double,haven_labelled|vctrs_vctr|double,,r2f how important do you think the monar,F8.0,,,TRUE,Retained
R2G,double,haven_labelled|vctrs_vctr|double,,r2g how important do you think the monar,F8.0,,,TRUE,Retained
R2H,double,haven_labelled|vctrs_vctr|double,,r2h how important do you think the monar,F8.0,,,TRUE,Retained
R3A,double,haven_labelled|vctrs_vctr|double,,r3a how much do you agree or disagree th,F8.0,,,TRUE,Retained
R3B,double,haven_labelled|vctrs_vctr|double,,r3b how much do you agree or disagree th,F8.0,,,TRUE,Retained
R3C,double,haven_labelled|vctrs_vctr|double,,r3c how much do you agree or disagree th,F8.0,,,TRUE,Retained
R3D,double,haven_labelled|vctrs_vctr|double,,r3d how much do you agree or disagree th,F8.0,,,TRUE,Retained
R3E,double,haven_labelled|vctrs_vctr|double,,r3e how much do you agree or disagree th,F8.0,,,TRUE,Retained
R3F,double,haven_labelled|vctrs_vctr|double,,r3f how much do you agree or disagree th,F8.0,,,TRUE,Retained
R3G,double,haven_labelled|vctrs_vctr|double,,r3g how much do you agree or disagree th,F8.0,,,TRUE,Retained
R4,double,haven_labelled|vctrs_vctr|double,,"r4 as far as you know, how much influenc",F8.0,,,TRUE,Retained
R5A,double,haven_labelled|vctrs_vctr|double,,r5a do you think it is true or false tha,F8.0,,,TRUE,Retained
R5B,double,haven_labelled|vctrs_vctr|double,,r5b do you think it is true or false tha,F8.0,,,TRUE,Retained
R5C,double,haven_labelled|vctrs_vctr|double,,r5c do you think it is true or false tha,F8.0,,,TRUE,Retained
R5D,double,haven_labelled|vctrs_vctr|double,,r5d do you think it is true or false tha,F8.0,,,TRUE,Retained
R5E,double,haven_labelled|vctrs_vctr|double,,r5e do you think it is true or false tha,F8.0,,,TRUE,Retained
R5F,double,haven_labelled|vctrs_vctr|double,,r5f do you think it is true or false tha,F8.0,,,TRUE,Retained
R5G,double,haven_labelled|vctrs_vctr|double,,r5g do you think it is true or false tha,F8.0,,,TRUE,Retained
R5H,double,haven_labelled|vctrs_vctr|double,,r5h do you think it is true or false tha,F8.0,,,TRUE,Retained
R6A,double,haven_labelled|vctrs_vctr|double,,r6a how much do you agree or disagree th,F8.0,,,TRUE,Retained
R6B,double,haven_labelled|vctrs_vctr|double,,r6b how much do you agree or disagree th,F8.0,,,TRUE,Retained
R6C,double,haven_labelled|vctrs_vctr|double,,r6c how much do you agree or disagree th,F8.0,,,TRUE,Retained
R6D,double,haven_labelled|vctrs_vctr|double,,r6d how much do you agree or disagree th,F8.0,,,TRUE,Retained
R6E,double,haven_labelled|vctrs_vctr|double,,r6e how much do you agree or disagree th,F8.0,,,TRUE,Retained
R6F,double,haven_labelled|vctrs_vctr|double,,r6f how much do you agree or disagree th,F8.0,,,TRUE,Retained
R7A,double,haven_labelled|vctrs_vctr|double,,r7a how much do you agree or disagree th,F8.0,,,TRUE,Retained
R7B,double,haven_labelled|vctrs_vctr|double,,r7b how much do you agree or disagree th,F8.0,,,TRUE,Retained
R7C,double,haven_labelled|vctrs_vctr|double,,r7c how much do you agree or disagree th,F8.0,,,TRUE,Retained
R8A,double,haven_labelled|vctrs_vctr|double,,"r8a if a british monarch dies, which of",F8.0,,,TRUE,Retained
R8B,double,haven_labelled|vctrs_vctr|double,,"r8b if a british monarch dies, which of",F8.0,,,TRUE,Retained
R9,double,haven_labelled|vctrs_vctr|double,,r9 what do you think would be best for b,F8.0,,,TRUE,Retained
R10,double,haven_labelled|vctrs_vctr|double,,"r10 in your view, how long will the brit",F8.0,,,TRUE,Retained
R11,double,haven_labelled|vctrs_vctr|double,,r11 and how long do you personally want,F8.0,,,TRUE,Retained
R12A,double,haven_labelled|vctrs_vctr|double,,r12a suppose britain did change its pres,F8.0,,,TRUE,Retained
R12B,double,haven_labelled|vctrs_vctr|double,,r12b and which of the same three possibi,F8.0,,,TRUE,Retained
R13A,double,haven_labelled|vctrs_vctr|double,,r13a how much do you agree or disagree t,F8.0,,,TRUE,Retained
R13B,double,haven_labelled|vctrs_vctr|double,,r13b how much do you agree or disagree t,F8.0,,,TRUE,Retained
R13C,double,haven_labelled|vctrs_vctr|double,,r13c how much do you agree or disagree t,F8.0,,,TRUE,Retained
R13D,double,haven_labelled|vctrs_vctr|double,,r13d how much do you agree or disagree t,F8.0,,,TRUE,Retained
R13E,double,haven_labelled|vctrs_vctr|double,,r13e how much do you agree or disagree t,F8.0,,,TRUE,Retained
R13F,double,haven_labelled|vctrs_vctr|double,,r13f how much do you agree or disagree t,F8.0,,,TRUE,Retained
R13G,double,haven_labelled|vctrs_vctr|double,,r13g how much do you agree or disagree t,F8.0,,,TRUE,Retained
R14,double,haven_labelled|vctrs_vctr|double,,"r14 in your opinion, do you think there",F8.0,,,TRUE,Retained
R15,double,haven_labelled|vctrs_vctr|double,,r15 if after a general election no party,F8.0,,,TRUE,Retained
R16,double,haven_labelled|vctrs_vctr|double,,r16 suppose there were circumstances whe,F8.0,,,TRUE,Retained
R17,double,haven_labelled|vctrs_vctr|double,,r17 comparing a king or queen with an el,F8.0,,,TRUE,Retained
R18,double,haven_labelled|vctrs_vctr|double,,r18 now thinking about the house of lord,F8.0,,,TRUE,Retained
R19A,double,haven_labelled|vctrs_vctr|double,,r19a the present house of lords contains,F8.0,,,TRUE,Retained
R19B,double,haven_labelled|vctrs_vctr|double,,r19b and if you had to choose between th,F8.0,,,TRUE,Retained
R20,double,haven_labelled|vctrs_vctr|double,,r20 what is your opinion of the followin,F8.0,,,TRUE,Retained
R21,double,haven_labelled|vctrs_vctr|double,,"r21 all in all, how well or badly do you",F8.0,,,TRUE,Retained
R22A,double,haven_labelled|vctrs_vctr|double,,r22a do you agree or disagree that peopl,F8.0,,,TRUE,Retained
R22B,double,haven_labelled|vctrs_vctr|double,,r22b do you agree or disagree that you h,F8.0,,,TRUE,Retained
R22C,double,haven_labelled|vctrs_vctr|double,,r22c do you agree or disagree that in br,F8.0,,,TRUE,Retained
R22D,double,haven_labelled|vctrs_vctr|double,,r22d do you agree or disagree that you t,F8.0,,,TRUE,Retained
RSCORE,double,haven_labelled|vctrs_vctr|double,,rscore  knowledge scale,F8.0,,,TRUE,Retained
RKNOWL,double,haven_labelled|vctrs_vctr|double,,rknowl  knowledge scale,F8.0,,,TRUE,Retained
RR2A,double,haven_labelled|vctrs_vctr|double,,rr2a how important do you think the mona,F8.0,,,TRUE,Retained
RR2B,double,haven_labelled|vctrs_vctr|double,,rr2b how important do you think the mona,F8.0,,,TRUE,Retained
RR2C,double,haven_labelled|vctrs_vctr|double,,rr2c how important do you think the mona,F8.0,,,TRUE,Retained
RR2D,double,haven_labelled|vctrs_vctr|double,,rr2d how important do you think the mona,F8.0,,,TRUE,Retained
RR2E,double,haven_labelled|vctrs_vctr|double,,rr2e how important do you think the mona,F8.0,,,TRUE,Retained
RR2F,double,haven_labelled|vctrs_vctr|double,,rr2f how important do you think the mona,F8.0,,,TRUE,Retained
RR2G,double,haven_labelled|vctrs_vctr|double,,rr2g how important do you think the mona,F8.0,,,TRUE,Retained
RR2H,double,haven_labelled|vctrs_vctr|double,,rr2h how important do you think the mona,F8.0,,,TRUE,Retained
RR3A,double,haven_labelled|vctrs_vctr|double,,rr3a how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR3B,double,haven_labelled|vctrs_vctr|double,,rr3b how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR3C,double,haven_labelled|vctrs_vctr|double,,rr3c how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR3D,double,haven_labelled|vctrs_vctr|double,,rr3d how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR3E,double,haven_labelled|vctrs_vctr|double,,rr3e how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR3F,double,haven_labelled|vctrs_vctr|double,,rr3f how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR3G,double,haven_labelled|vctrs_vctr|double,,rr3g how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR4,double,haven_labelled|vctrs_vctr|double,,"rr4 as far as you know, how much influen",F8.0,,,TRUE,Retained
RR6A,double,haven_labelled|vctrs_vctr|double,,rr6a how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR6B,double,haven_labelled|vctrs_vctr|double,,rr6b how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR6C,double,haven_labelled|vctrs_vctr|double,,rr6c how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR6D,double,haven_labelled|vctrs_vctr|double,,rr6d how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR6E,double,haven_labelled|vctrs_vctr|double,,rr6e how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR6F,double,haven_labelled|vctrs_vctr|double,,rr6f how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR7A,double,haven_labelled|vctrs_vctr|double,,rr7a how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR7B,double,haven_labelled|vctrs_vctr|double,,rr7b how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR7C,double,haven_labelled|vctrs_vctr|double,,rr7c how much do you agree or disagree t,F8.0,,,TRUE,Retained
RR13A,double,haven_labelled|vctrs_vctr|double,,rr13a how much do you agree or disagree,F8.0,,,TRUE,Retained
RR13B,double,haven_labelled|vctrs_vctr|double,,rr13b how much do you agree or disagree,F8.0,,,TRUE,Retained
RR13C,double,haven_labelled|vctrs_vctr|double,,rr13c how much do you agree or disagree,F8.0,,,TRUE,Retained
RR13D,double,haven_labelled|vctrs_vctr|double,,rr13d how much do you agree or disagree,F8.0,,,TRUE,Retained
RR13E,double,haven_labelled|vctrs_vctr|double,,rr13e how much do you agree or disagree,F8.0,,,TRUE,Retained
RR13F,double,haven_labelled|vctrs_vctr|double,,rr13f how much do you agree or disagree,F8.0,,,TRUE,Retained
RR13G,double,haven_labelled|vctrs_vctr|double,,rr13g how much do you agree or disagree,F8.0,,,TRUE,Retained
RR14,double,haven_labelled|vctrs_vctr|double,,"rr14 in your opinion, do you think there",F8.0,,,TRUE,Retained
RR16,double,haven_labelled|vctrs_vctr|double,,rr16 suppose there were circumstances wh,F8.0,,,TRUE,Retained
RR20,double,haven_labelled|vctrs_vctr|double,,rr20 what is your opinion of the followi,F8.0,,,TRUE,Retained
RR21,double,haven_labelled|vctrs_vctr|double,,"rr21 all in all, how well or badly do yo",F8.0,,,TRUE,Retained
RR22A,double,haven_labelled|vctrs_vctr|double,,rr22a do you agree or disagree that peop,F8.0,,,TRUE,Retained
RR22B,double,haven_labelled|vctrs_vctr|double,,rr22b do you agree or disagree that you,F8.0,,,TRUE,Retained
RR22C,double,haven_labelled|vctrs_vctr|double,,rr22c do you agree or disagree that in b,F8.0,,,TRUE,Retained
RR22D,double,haven_labelled|vctrs_vctr|double,,rr22d do you agree or disagree that you,F8.0,,,TRUE,Retained
PREWT,double,numeric,,prewt,F9.2,,,TRUE,Retained
@__WEIGH,double,numeric,,,F9.2,,,TRUE,Retained
T1MONARC,double,numeric,,"T1 What to do with monarchy - 0=abolish, 1=status quo, 0 to 1 scale",F9.2,,,TRUE,Retained
T2MONARC,double,numeric,,"T2 What to do with monarchy - 0=abolish, 1=status quo, 0 to 1 scale",F9.2,,,TRUE,Retained
T1WANTSU,double,numeric,,"T1 Wantsur - how long should monarchy continue, 100=1,50,20,10,5,less5yrs=0",F9.2,,,TRUE,Retained
T2WANTSU,double,numeric,,"T2 Wantsur - how long should monarchy continue, 100=1,50,20,10,5,less5yrs=0",F9.2,,,TRUE,Retained
T1BEST,double,numeric,,"T1 Best for britain when queen's reign ends - 1=continue, 0=elect president",F9.2,,,TRUE,Retained
T2BEST,double,numeric,,"T2 Best for britain when queen's reign ends - 1=continue, 0=elect president",F9.2,,,TRUE,Retained
T1REFERE,double,numeric,,"T1 Referendum about future of monarchy - 1=definitely not, 0=definitely",F9.2,,,TRUE,Retained
T2REFERE,double,numeric,,"T2 Referendum about future of monarchy - 1=definitely not, 0=definitely",F9.2,,,TRUE,Retained
T1SUPMON,double,numeric,,"T1 Support for Monarchy Index, 1=higher sup for monarchy",F9.2,,,TRUE,Retained
T2SUPMON,double,numeric,,"T2 Support for Monarchy Index, 1=higher sup for monarchy",F9.2,,,TRUE,Retained
T1MIX,double,numeric,,T1 Royal family should mix more - 1=strongly agree,F9.2,,,TRUE,Retained
T2MIX,double,numeric,,T2 Royal family should mix more - 1=strongly agree,F9.2,,,TRUE,Retained
T1RETIRE,double,numeric,,T1 monarch should retire like ordinary people - 1=strongly agree,F9.2,,,TRUE,Retained
T2RETIRE,double,numeric,,T2 monarch should retire like ordinary people - 1=strongly agree,F9.2,,,TRUE,Retained
T1TAXES,double,numeric,,T1 monarch should pay taxes - 1=strongly agree,F9.2,,,TRUE,Retained
T2TAXES,double,numeric,,T2 monarch should pay taxes - 1=strongly agree,F9.2,,,TRUE,Retained
T1GLAMOU,double,numeric,,T1 no pt in royal fmaily without glamour - 1=strongly disagree,F9.2,,,TRUE,Retained
T2GLAMOU,double,numeric,,T2 no pt in royal fmaily without glamour - 1=strongly disagree,F9.2,,,TRUE,Retained
T1SUPPOR,double,numeric,,T1 monarch must have popular support - 1=strongly agree,F9.2,,,TRUE,Retained
T2SUPPOR,double,numeric,,T2 monarch must have popular support - 1=strongly agree,F9.2,,,TRUE,Retained
T1PUBLIC,double,numeric,,T1 public should have say in succession - 1=strongly agree,F9.2,,,TRUE,Retained
T2PUBLIC,double,numeric,,T2 public should have say in succession - 1=strongly agree,F9.2,,,TRUE,Retained
T1MPOP,double,numeric,,T1 Monarchy and Populism Index,F9.2,,,TRUE,Retained
T2MPOP,double,numeric,,T2 Monarchy and Populism Index,F9.2,,,TRUE,Retained
T1CHOOSP,double,numeric,,T1 Queen choose PM if no majority - 1=queen,F9.2,,,TRUE,Retained
T2CHOOSP,double,numeric,,T2 Queen choose PM if no majority - 1=queen,F9.2,,,TRUE,Retained
T1MOREPO,double,numeric,,T1 good if queen has more powers - 1=strongly agree,F9.2,,,TRUE,Retained
T2MOREPO,double,numeric,,T2 good if queen has more powers - 1=strongly agree,F9.2,,,TRUE,Retained
T1PWRM,double,numeric,,T1 Power of Monarchy Index,F9.2,,,TRUE,Retained
T2PWRM,double,numeric,,T2 Power of Monarchy Index,F9.2,,,TRUE,Retained
T1LORDVO,double,numeric,,T1 should hereditary peers have vote in house of lords - 1=no,F9.2,,,TRUE,Retained
T2LORDVO,double,numeric,,T2 should hereditary peers have vote in house of lords - 1=no,F9.2,,,TRUE,Retained
T1LORDAP,double,numeric,,T1 appointed or elected house of lords - 1 = elected,F9.2,,,TRUE,Retained
T2LORDAP,double,numeric,,T2 appointed or elected house of lords - 1 = elected,F9.2,,,TRUE,Retained
T1LORDS,double,numeric,,"what should happen to HOL, 1=abolish",F9.2,,,TRUE,Retained
T2LORDS,double,numeric,,"what should happen to HOL, 1=abolish",F9.2,,,TRUE,Retained
T1REFLOR,double,numeric,,T1 Reform HOL Index,F9.2,,,TRUE,Retained
T2REFLOR,double,numeric,,T2 Reform HOL Index,F9.2,,,TRUE,Retained
