legacy_field,caseid,source_row,historical_value,approved_value
btp03.olt2global,930142,142,0.675000011920929,0.7583333253860474
btp03.olt2global,930143,143,0.680555582046509,0.8472222089767456
btp03.olt2global,930144,144,0.75,0.8333333134651184
btp03.olt2global,930145,145,0.355555564165115,0.39722222089767456
btp03.olt2global,930146,146,0.75,0.8333333134651184
btp03.olt2global,930147,147,0.580555558204651,0.6638888716697693
btp03.olt2global,930148,148,0.472222238779068,0.5138888955116272
btp03.olt2global,930149,149,0.533333301544189,0.5333333015441895
btp03.olt2global,930150,150,0.672222256660461,0.7972222566604614
btp03.olt2global,930151,151,0.488888889551163,0.5305555462837219
btp03.olt2global,930152,152,0.447222232818604,0.5305555462837219
btp03.olt2global,930153,153,0.472222238779068,0.5555555820465088
btp03.olt2global,930154,154,0.480555564165115,0.5222222208976746
btp03.olt2global,930155,155,0.649999976158142,0.7333333492279053
btp03.olt2global,930156,156,0.474999994039536,0.5583333373069763
btp03.olt2global,930157,157,0.463888883590698,0.46388888359069824
btp03.olt2global,930158,158,0.430555552244186,0.4305555522441864
btp03.olt2global,930159,159,0.480555564165115,0.48055556416511536
btp03.olt2global,930160,160,0.675000011920929,0.7583333253860474
btp03.olt2global,930161,161,0.633333325386047,0.675000011920929
btp03.olt2global,930162,162,0.455555558204651,0.5388888716697693
btp03.olt2global,930163,163,0.583333313465118,0.625
btp03.olt2global,930164,164,0.555555582046509,0.6388888955116272
btp03.olt2global,930165,165,0.583333313465118,0.625
btp03.olt2global,930166,166,0.491666674613953,0.574999988079071
btp03.olt2global,930167,167,0.488888889551163,0.5305555462837219
btp03.olt2global,930168,168,0.138888895511627,0.1388888955116272
btp03.olt2global,930169,169,0.583333373069763,0.625
btp03.olt2global,930170,170,0.388888895511627,0.3888888955116272
btp03.olt2global,930171,171,0.680555582046509,0.7638888955116272
btp03.olt2global,930172,172,0.63055557012558,0.7138888835906982
btp03.olt2global,930173,173,0.622222244739532,0.7055555582046509
btp03.olt2global,930174,174,0.247222229838371,0.24722222983837128
btp03.olt2global,930175,175,0.375,0.4583333432674408
btp03.olt2global,930176,176,0.741666674613953,0.8666666746139526
btp03.olt2global,930177,177,0.300000011920929,0.30000001192092896
btp03.olt2global,930178,178,0.477777779102325,0.5611110925674438
btp03.olt2global,930179,179,0.633333325386047,0.7166666984558105
btp03.olt2global,930180,180,0.675000011920929,0.7583333253860474
btp03.olt2global,930181,181,0.38055557012558,0.38055557012557983
btp03.olt2global,930182,182,0.344444453716278,0.3444444537162781
btp03.olt2global,930183,183,0.583333373069763,0.6666666865348816
btp03.olt2global,930184,184,0.330555558204651,0.3305555582046509
btp03.olt2global,930185,185,0.144444450736046,0.18611112236976624
btp03.olt2global,930186,186,0.472222238779068,0.5138888955116272
btp03.olt2global,930187,187,0.422222226858139,0.46388888359069824
btp03.olt2global,930188,188,0.555555582046509,0.7222222089767456
btp03.olt2global,930189,189,0.600000023841858,0.6833333373069763
btp03.olt2global,930190,190,0.5,0.5
btp03.olt2global,930191,191,0.338888883590698,0.5055555701255798
btp03.olt2global,930192,192,0.36944442987442,0.36944442987442017
btp03.olt2global,930193,193,0.447222232818604,0.4472222328186035
btp03.olt2global,930194,194,0.649999976158142,0.8166666626930237
btp03.olt2global,930195,195,0.416666656732559,0.4166666567325592
btp03.olt2global,930196,196,0.50555557012558,0.5472222566604614
btp03.olt2global,930197,197,0.574999988079071,0.7416666746139526
btp03.olt2global,930198,198,0.355555564165115,0.39722222089767456
