source_column,source_value,value_label
eusize2,-1,Not applicable
eusize2,1,True
eusize2,2,False
eusize2,3,Don't know
eusize2,9,not answered
pk12,0,Incorrect/DK/NA
pk12,1,Correct
swiss2,-1,Not applicable
swiss2,1,True
swiss2,2,False
swiss2,3,Don't know
swiss2,9,not answered
pk22,0,Incorrect/DK/NA
pk22,1,Correct
inctax2,-1,Not applicable
inctax2,1,True
inctax2,2,False
inctax2,3,Don't know
inctax2,9,not answered
pk32,0,Incorrect/DK/NA
pk32,1,Correct
elect2,-1,Not applicable
elect2,1,True
elect2,2,False
elect2,3,Don't know
elect2,9,not answered
pk42,0,Incorrect/DK/NA
pk42,1,Correct
ptyapp2,-1,Not applicable
ptyapp2,1,True
ptyapp2,2,False
ptyapp2,3,Don't know
ptyapp2,9,not answered
pk52,0,Incorrect/DK/NA
pk52,1,Correct
dpint2,-1,Not applicable
dpint2,1,Not at all interesti
dpint2,2,Not very interesting
dpint2,3,Cuite interesting
dpint2,4,Very interesting
dpint2,5,Can't say
dpint2,9,Not answered
learn2,-1,Not applicable
learn2,1,Hardly anything at all
learn2,2,Not very much
learn2,3,Quite a bit
learn2,4,... a great deal
learn2,5,Can't say
learn2,9,Not answered
segfull,-1,Not applicable
segfull,1,"Professional, employers,managers"
segfull,2,Intermediate/junior non-man
segfull,3,Skilled manual & own account non-proffs
segfull,4,Semi-skilled manual & personal service
segfull,5,Unskilled manual
segfull,6,Army/insuff info
segfull,7,Never worked
segfull,99,Not answered
class,-1,Not applicable
class,1,Middle class
class,2,Working class
class,3,Never worked/Insuff.info/NA
class,99,Not answered
reg,-1,Not applicable
reg,1,London/S.East
reg,2,North
reg,3,Midlands/E.Anglia
reg,4,Scotland
reg,5,Wales/S.West
reg,99,Not answered
area,-1,Not applicable
area,1,Rural
area,2,Urban
area,3,City
area,99,Not answered
