legacy_field,caseid,source_row,historical_value,approved_value
loggain,950120,120,-1.38629431939664,-0.8675005100869003
loggain,950121,121,NA,NA
loggain,950122,122,-1.38629425681176,-0.9444614747304017
loggain,950123,123,-2.70805013590963,-0.7621399775410891
loggain,950124,124,-1.20397268842802,-0.9162906449507134
loggain,950125,125,-1.40876714585277,-0.7156198941736487
loggain,950126,126,-2.05412371804933,-0.8909728912935754
loggain,950127,127,-9.21034037197618,-0.836247955999152
loggain,950128,128,-1.38629431939664,-0.7339691298800117
loggain,950129,129,-1.09861226259108,-0.9588503304199749
loggain,950130,130,-1.28093375158475,-0.9444614747304017
loggain,950131,131,-2.59026706809158,-0.6443569190362631
loggain,950132,132,-1.94591010993976,-0.6931470762518162
loggain,950133,133,-1.50765521043324,-0.6931471805599453
loggain,950134,134,-1.03407369190715,-0.7621400043631813
loggain,950135,135,-2.04307381555258,-1.1557706442182232
loggain,950136,136,-3.68887938892135,-0.9808291834729723
loggain,950137,137,-0.865989982153197,-0.661894523348525
loggain,950138,138,-1.22994826108373,-0.7731898395563555
loggain,950139,139,-1.28093380373881,-0.6390799126255076
loggain,950140,140,-1.04982210214694,-0.798507632473917
loggain,950141,141,-1.1325137845929,-0.6931471631752574
loggain,950142,142,-9.21034037197618,-0.06899275972824206
loggain,950144,144,NA,NA
loggain,950145,145,-9.21034037197618,-0.9808291139342231
loggain,950146,146,-9.21034037197618,-0.6567795214879093
loggain,950148,148,NA,NA
loggain,950149,149,-0.749659387357901,-0.7496593873579013
loggain,950150,150,-0.693147076251816,-0.5679839455693543
loggain,950151,151,-2.23359221157299,-0.6241542296001373
loggain,950152,152,-1.94591007951656,-1.5404450525369418
loggain,950154,154,-1.89711995707038,-1.6964492173562973
loggain,950155,155,-1.79175944836643,-1.6964492173562973
loggain,950156,156,-2.85263136906691,-0.773189827387075
loggain,950157,157,-9.21034037197618,-1.5040772794296295
loggain,950158,158,-1.46040229659383,-0.5596158475400692
loggain,950159,159,-2.56494927271118,-2.564949272711181
loggain,950160,160,-1.00330201403821,-0.51082550786807
loggain,950161,161,-1.17272022872702,-0.7419372508520606
loggain,950163,163,-3.17805372603982,-0.8426788455529551
loggain,950165,165,-1.5040773315837,-0.7213180023923463
loggain,950166,166,-2.22847706570603,-1.1298647447520707
loggain,950167,167,-0.798507691581855,-0.6443569190362631
loggain,950168,168,-2.75684030752964,-0.741937341749145
loggain,950170,170,-0.702716631002974,-0.6286086072683114
loggain,950171,171,-0.693147076251816,-0.6931470762518162
loggain,950174,174,-2.22847706570603,-1.1298647447520707
loggain,950175,175,-2.63905731223057,-0.5596157705507347
loggain,950176,176,-2.07944143737171,-1.3862942568117615
loggain,950177,177,-1.58412001969945,-1.466336918126133
loggain,950178,178,-1.20397274058208,-0.5978369896926372
loggain,950179,179,-1.42711631043996,-0.7339691298800117
loggain,950180,180,-1.20397276955656,-0.8556660394963413
loggain,950181,181,-1.87691726763425,-0.9740495692482202
loggain,950183,183,-2.33075593270784,-0.6931471631752574
loggain,950184,184,-1.09861218435998,-0.9734490536775185
loggain,950185,185,-1.20397268842802,-1.0033020140382125
loggain,950187,187,-1.79175939099696,-1.5040772794296295
loggain,950188,188,-2.75684030752964,-0.661894523348525
loggain,950189,189,-0.741937250852061,-0.6466270511343666
loggain,950190,190,NA,NA
loggain,950191,191,-2.14843439081505,-0.7621400296951552
loggain,950192,192,-9.21034037197618,-1.8718020921512357
loggain,950193,193,-1.89711995011651,-0.6443569692035037
loggain,950194,194,-0.810930137985231,-0.7621399775410891
loggain,950195,195,-0.980829235627038,-0.8064758679531111
loggain,950196,196,-1.06087193750568,-1.0608719375056788
loggain,950197,197,-3.17805377819388,-1.1856236040211197
loggain,950198,198,-1.52939515019939,-1.4552871849231266
loggain,950199,199,-2.19722445998957,-0.5877865710248023
loggain,950200,200,-1.09861218435998,-0.9162906449507134
loggain,950201,201,-1.58412001969945,-1.265666311694653
loggain,950202,202,-3.73766959965692,-1.172720224142051
loggain,950203,203,-1.13497996953999,-1.0296193997964702
loggain,950204,204,-1.89711989796244,-0.916290666681573
loggain,950205,205,-2.30258503040917,-0.6539264288928937
loggain,950206,206,-9.21034037197618,-0.9932516791329666
loggain,950207,207,-1.04982204999287,-1.04982204999287
loggain,950208,208,-1.46040224100104,-1.1349798343257562
loggain,950209,209,-9.21034037197618,-0.8219799764069945
loggain,950210,210,-3.07577490995031,-0.9963333682704717
loggain,950212,212,-1.97408096343713,-0.810930137985231
loggain,950213,213,-0.980829113934223,-0.8754686121841463
loggain,950214,214,-0.656779521487909,-0.6567795214879093
loggain,950215,215,-2.19722449910512,-1.5040773185451761
loggain,950216,216,-1.64865848998682,-0.7731897752330089
loggain,950217,217,-1.45528712084813,-1.098612210437012
loggain,950220,220,-1.09861218435998,-0.9734490536775185
loggain,950222,222,-1.94591010435183,-0.7496593873579013
loggain,950223,223,-9.21034037197618,-1.1786548833411734
loggain,950224,224,-9.21034037197618,-2.564949272711181
loggain,950225,225,NA,NA
loggain,950226,226,-1.09861223651405,-0.7621400296951552
loggain,950227,227,-2.3025850060706,-0.8362479439635954
loggain,950228,228,-1.6964492173563,-1.6964492173562973
loggain,950229,229,-0.916290644950713,-0.660357290441386
loggain,950230,230,-1.60943784984922,-0.7765287405195278
loggain,950231,231,-0.718464987206952,-0.7184649872069515
loggain,950232,232,-9.21034037197618,-0.7932305951977142
loggain,950233,233,-0.587786591886431,-0.5877865918864313
loggain,950234,234,-1.79175939099696,-1.2321435918856638
loggain,950235,235,-2.01490292275339,-0.31015485718465946
loggain,950236,236,NA,NA
loggain,950237,237,-0.810930098869684,-0.8109300988696843
loggain,950238,238,-1.38629425681176,-0.6931470762518162
loggain,950240,240,-1.49165481303386,-0.7444404173035315
loggain,950241,241,-1.54044496147429,-0.9740495692482202
loggain,950242,242,-1.52939515019939,-0.7621400043631813
loggain,950243,243,-1.17865496374536,-0.9555113615809366
loggain,950245,245,-2.2772672002594,-0.9555113546270572
loggain,950247,247,-1.60943782551066,-0.9588502555902294
loggain,950248,248,-1.25276292937982,-0.8472977908484497
loggain,950331,331,-1.38629430896583,-0.8754686643382122
loggain,950419,419,-1.09861226259108,-0.9588503304199749
loggain,950467,467,-0.693147163175257,-0.6931471631752574
loggain,950488,488,NA,NA
loggain,950610,610,NA,NA
loggain,950656,656,-1.49392497112622,-0.9740495692482202
loggain,950660,660,-1.63760865529035,-0.6931470762518162
loggain,950682,682,-9.21034037197618,-0.6375773326270072
loggain,950838,838,-0.628608622914529,-0.6286086229145293
loggain,950883,883,-2.70805008636327,-0.9734490769934556
loggain,950997,997,-0.853489801156741,-0.8534898011567409
loggain,951180,1180,-1.50407727942963,-1.098612210437012
loggain,951286,1286,-1.4552872102551,-0.660357342595452
