source_path,preview_path,source_sha256,preview_sha256,converter_version,platform,pages,text_check,visual_check,visual_pages,source_token_coverage,distinct_word_coverage,qa_notes,rebuild_command
data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx,data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.pdf,8d78f51913f2aff1249ac63499e3eddd95be1a9b39eff6075d89efbcffc0b144,b3326de28cb017030d8c28fc174759691a0caa9ce70e8784999589088e5e1001,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,28,source-text-compared,passed-representative-pages,1;14;28,0.9795304895505297,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-pete-mohanty-s-conflicted-copy-2015-05-01.docx,data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-pete-mohanty-s-conflicted-copy-2015-05-01.pdf,49d7614408bcf2b2864ce793b3b8eed8331ede0e78554ed087cd40370be08da6,84b51c4023a7ebd2f5b55299aa5a4778c2e1dca48daecb69b2e6251d1cd3efd2,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,19,source-text-compared,passed-representative-pages,1;10;19,0.9946343402225755,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/attitude_indices/past_versions/att-codebook.xls,data/shared/codebooks/attitude_indices/past_versions/att-codebook.pdf,b5bc9390069f6c63e414c515d02f7d1b049c82da84a7a296fe9e225e0a738878,4d09f3772eddc5fa063d2eee6f34fad1af53fd2fdc92107ebfd8d390ae77f410,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,3,source-text-compared,passed-representative-pages,1;2;3,1.0,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/attitude_indices/past_versions/attitude-indices.xls,data/shared/codebooks/attitude_indices/past_versions/attitude-indices.pdf,b2dadca3a2ffaf7e5625c3f6cf9b82e9f335e8aa4dad8868bba5cfa6f14f430e,e64ea4dfc3ed4402dbfc911634013e5ce01653200d0cf20b6b29b0d4d40c2790,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,9,source-text-compared,passed-representative-pages,1;5;9,0.9982668977469671,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/attitude_indices/past_versions/list-of-attitude-indices-all-polls.xls,data/shared/codebooks/attitude_indices/past_versions/list-of-attitude-indices-all-polls.pdf,0a7ba4f18e4a3d3802ebc45dd0cf6a1558066394521f2a4f5358c20efda9d6e2,55169c77c0dc36e5f9886fab9a7e5cbcf5e175172a9004703690dfb12fa88122,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,10,source-text-compared,passed-representative-pages,1;5;10,0.9983457402812241,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/hlm_codebook/hlmcodebook-2.xlsx,data/shared/codebooks/hlm_codebook/hlmcodebook-2.pdf,66a872e85d4ac72f17778c1c66e1a98370c4ec6acdf1362900dcfd4c08033367,6a8d7678669daea3b865919917ff2ddd06240493c185a59ac202ceac1cc5726d,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,9,source-text-compared,passed-representative-pages,1;5;9,1.0,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/hlm_codebook/hlmcodebook-v10.xls,data/shared/codebooks/hlm_codebook/hlmcodebook-v10.pdf,b3822ab0e467d621f9f73a80542672e0d36e3e97df1f7942f4b6c7b5f3d06c79,055257e7484bc88bb9abdb172251d52b86699b0c04e1d1a58c71051f88cce916,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,0.9238476953907816,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/hlm_codebook/hlmcodebook-v2.xls,data/shared/codebooks/hlm_codebook/hlmcodebook-v2.pdf,6d02c83d704488626eb77c25d0f71f1b18268b0274a7dff14ff6759bfb4ec9d6,4cc4d49079a77384fa7677f13f831ce226bbe0d5ba352be9ab77d30e53e97188,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,2,source-text-compared,passed-representative-pages,1;2,0.8918918918918919,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/hlm_codebook/hlmcodebook-v4.xls,data/shared/codebooks/hlm_codebook/hlmcodebook-v4.pdf,2e5ae5b5148688978ff1d2ce6e2124d57deb100e412b9472b1147ab458c0033a,f320255a78e16174271bd7a12cd6129474d9d9844d7adfdded065694f9b978b0,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,3,source-text-compared,passed-representative-pages,1;2;3,0.9518304431599229,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/hlm_codebook/hlmcodebook-v5-1.xls,data/shared/codebooks/hlm_codebook/hlmcodebook-v5-1.pdf,f47c6b8aca1aec186906a21f8587b0866efb9eb9e9992a8743c1bb5194bb41ee,a2bd5fd410409ff69543cd3afb726693ad385b91ecf954dd0e6fa051c61eb2a1,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,0.9414414414414415,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/hlm_codebook/hlmcodebook-v7.xls,data/shared/codebooks/hlm_codebook/hlmcodebook-v7.pdf,acc7e178b87147d440de3cdaf2cdea7b50168a572d2c231a3a493f9c4be539bf,1d2ab7eab61d94f126e68205a701c549e9ce3c64904c0b5a3c9e11634a57c4ab,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,0.9421841541755889,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/hlm_codebook/hlmcodebook-v8.xls,data/shared/codebooks/hlm_codebook/hlmcodebook-v8.pdf,4035894c4e16c962e50a59df227aefe0b71c506af1eab494036a87a091761845,3e417854abe82e7a46ba40192edff843f797f146ee58d0f83624447d99e38761,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,0.9388145315487572,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/hlm_codebook/hlmcodebook-v9.xlsx,data/shared/codebooks/hlm_codebook/hlmcodebook-v9.pdf,ab399a9477e352a6e64437aae5d125e74c5535ac01a96e9cd62db9733e1a74a1,a74368f1b109a7d4ba6856672ec08541a141e642c84e67dc8a05a83e55cf30ec,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,0.9371428571428572,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/knowledge_indices/appendix-a-1-13-14.docx,data/shared/codebooks/knowledge_indices/appendix-a-1-13-14.pdf,9408908108592c6339ae1041bd0d118c210451535cd317be4c431871b0c5e75c,6f7d5e1799eacc41a08c4c4dde872e1920f154137de775fb2d11fbfeff702061,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,8,source-text-compared,passed-representative-pages,1;4;8,0.9986772486772487,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.docx,data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.pdf,a6eea8ca19a00fe84b2b3bab798a67aec325c43ae5be66f3a51525976e1032d1,8ddbaad774a5915574994430d0fa09c056054b659ed51f24cd0e048e1a046f39,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,12,source-text-compared,passed-representative-pages,1;6;12,0.9927903871829106,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/knowledge_indices/list-of-knowledge-indices-all-polls.xls,data/shared/codebooks/knowledge_indices/list-of-knowledge-indices-all-polls.pdf,fc3e329e227b568a357db61f610ff0ce471c4f22016a89b9cc8d6b8683afeb1d,56d5d66cd973ae871a1614fc4e135f49c396d41fa0dc053eb81d75e34431a754,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,1.0,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/knowledge_indices/pk-rosetta-stone.xls,data/shared/codebooks/knowledge_indices/pk-rosetta-stone.pdf,df5c28a4180da92b2e894fe23f184929cd06a95937d75902a456cf3e0758dcd0,4aa406f0472a1bff051498c16c298c73e050bef824c86e46613f331540676688,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,5,source-text-compared,passed-representative-pages,1;3;5,0.8094218415417559,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/rosetta_stone/rosetta-stone-2.xls,data/shared/codebooks/rosetta_stone/rosetta-stone-2.pdf,69751ae1a1952234ba59b6ec1bf880c55eac5abcf303364d7df477d073c9a428,e210a5baf955b767227add638f6769e3534eaa5636851865919c79074be2d58f,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,0.9837662337662337,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present. All 8 formulas checked against original cached values; maximum absolute recalculation difference 4.22e-15 (tolerance 1e-12). PDF cells with 0.00 format display two decimals; General-format precision depends on column width. Use original workbook for numeric values.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/codebooks/rosetta_stone/rosetta-stone.xls,data/shared/codebooks/rosetta_stone/rosetta-stone.pdf,7af1872d80219bc0f745e63c426cec847e480a8c2aa180072f6e2a838b4974c3,30eb03df5fd930287abd928b186e01fbd78d41638199e3bec5598df151c90817,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,0.9853896103896104,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present. All 8 formulas checked against original cached values; maximum absolute recalculation difference 4.22e-15 (tolerance 1e-12). PDF cells with 0.00 format display two decimals; General-format precision depends on column width. Use original workbook for numeric values.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/appendix-poll-details-5-18-14-e.docx,data/shared/design/poll_details/appendix-poll-details-5-18-14-e.pdf,7731a4ce1a2d98a79b7ae2657648c01a1625bad2d4be07c3bd97c2b029d869d1,bcd42e87c0c5d694357ea0cc2c458e8f0be3e3dfdae7e4d47838d9544cab7f01,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,5,source-text-compared,passed-representative-pages,1;3;5,0.9733542319749217,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past/appendix-b-1-13-14.docx,data/shared/design/poll_details/past/appendix-b-1-13-14.pdf,e4c35bffde2f9dd96ced3d3ca920d1dfa159eea3f947dfae47c1a4d9d1680a81,01167bf25283152601ff3f2405e37da5984efd212db500f5e063a6e17c3ef065,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,1,source-text-compared,passed-representative-pages,1,0.9925925925925926,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past/appendix-poll-details-5-18-14-2.docx,data/shared/design/poll_details/past/appendix-poll-details-5-18-14-2.pdf,eace08601d40ebbabfd4e52ff3d04beb19cf11919aa22b103e9eb155efee7aaa,3931043c6e195060c35c1d94a1c521665f1fdff83ee56beca1d1832e60a82805,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,0.971342383107089,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past/appendix-poll-details-5-18-14-c.docx,data/shared/design/poll_details/past/appendix-poll-details-5-18-14-c.pdf,047db0bf6d38cf20a153ec4c8bae4bff714dee860317b95b63df07ce3bad2118,4aa3e9a4ead2cdd7f42944cd8d84344313cb06f01a2579c996e02363a3dd88b5,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,0.9718100890207715,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past/appendix-poll-details-5-18-14-d.docx,data/shared/design/poll_details/past/appendix-poll-details-5-18-14-d.pdf,acd70066f4703d5dce004dfad11b1a2f025b4d59f2273301f3fd0582f69cef55,98f714cd33b65b151bc6c767b2d82fe11c96dc9378c078b9c136a7a86c7c24fd,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,0.9718100890207715,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past/appendix-poll-details-5-18-14.docx,data/shared/design/poll_details/past/appendix-poll-details-5-18-14.pdf,0b291a74729b76e5be59142e20df8d90e9602faf6b460f83e4dfae32d4d19b3f,a5acf398a9c496619ba78662f2cb07d1aba674fa1c724b996be2f51dab4d6014,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,3,source-text-compared,passed-representative-pages,1;2;3,0.9703125,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-01-15-edited.docx,data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-01-15-edited.pdf,ac46fbab5916d6ebeb391b54f55c6d4ccb7b08728320d7592dec5eb0c321191d,f161b54541e0fa98b75a98a86a9d00756ef233a09a4099bd8f5ded81036c03a9,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,5,source-text-compared,passed-representative-pages,1;3;5,0.9704510108864697,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-01-15-gs.docx,data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-01-15-gs.pdf,441b25b70fb7cc7dcd79485eb5679d42d1de44bd98390a5ac97496b0bc7ff057,75a534c6b0507877297e1b5189637f057059dcb67d24b825c5eb5bf8ca75218b,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,1,source-text-compared,passed-representative-pages,1,0.9705882352941176,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-01-15-gsb.docx,data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-01-15-gsb.pdf,0f108cdeffe1e3a6819640819d7b5564b26c91d0de895f1c790271562c92afea,94bc4e67d5deb9a578f90cf031fe88547c60e905e9512ca51cd3f61b5f6440a0,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,1,source-text-compared,passed-representative-pages,1,0.9748953974895398,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-01-15.docx,data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-01-15.pdf,55b43bb92c97147171efff242480d6cc310520531a5c5763c6bfb03d126206a2,953fa7d08540ab00979181a4ac66a372f80c0ac17caee0d516e54aa16dddba6f,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,5,source-text-compared,passed-representative-pages,1;3;5,0.96875,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-07-15-b.docx,data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-07-15-b.pdf,80d63c439de27a0d2703e6dac27453dfc67142315ffb45a59ec6da260bb03569,d661d74695f523a5d4e779e54ea9fbc6046d1d9df33c144f14d5634ed77c99ea,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,1,source-text-compared,passed-representative-pages,1,0.9511111111111111,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-07-15.docx,data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-06-07-15.pdf,8fdc08613050022024a06fc0a4219fa57232cb712004c10a677f477f2740b357,487503420d337166a58b182061adf480dc328a4488034e35c10849c94f115156,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,1,source-text-compared,passed-representative-pages,1,0.9466666666666667,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-5-01-15.docx,data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-5-01-15.pdf,de8b2dc0fe4cdce23334b7ef2cdbd83656b09df2aa08e421bf3011dfa15d43de,6ea19349bf6c242b33e8cc1bd1052a0c6a20bd89f1c9f8a2a88f40acd9c6ac48,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,5,source-text-compared,passed-representative-pages,1;3;5,0.9669421487603306,1.0,"Blank pages from original document pagination retained: 2 Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-5-01-15b.docx,data/shared/design/poll_details/past_append_a_poll/appendix-a-poll-details-5-01-15b.pdf,4c28a6fe637eb25bb30c26b93a93b6990eaf92b630b850e21c4c7eca80da9f2d,636ead2f2db40de79268ae0eed9b37a05a7a2b2bde7961ab141521082350ef56,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,5,source-text-compared,passed-representative-pages,1;3;5,0.9484066767830045,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/other/better-qs.doc,data/shared/other/better-qs.pdf,bf6b8d134167a917881a936b373dbac3c5b64148b61ce0dd2d0699f6a6e94a39,612e4398f6ecc2172c57be64d68b57c31c580cff03e49313c2a3fef35a2647eb,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,3,source-text-compared,passed-representative-pages,1;2;3,0.996039603960396,0.9902912621359223,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/other/checklist/checklist.xlsx,data/shared/other/checklist/checklist.pdf,f89088b17abe6e83aa6bcba30a5f1af3e1e4425b8162605626e2158189bc542a,4df524361a0516c0f467a44752c5bdbb2762b592cc4f8d1a60ab66f58c183774,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,1,source-text-compared,passed-representative-pages,1,1.0,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/other/checklist/data-and-command-file-checklist.xlsx,data/shared/other/checklist/data-and-command-file-checklist.pdf,d5f46f9a68f011257e432cd17d60e4126f4ccbbaf498b6a06085bcd2bdbae8ff,37b59e5bb0bd1d6131c496ab390c563fc98528eb89fa3c782fbf83cacac8dfb5,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,1,source-text-compared,passed-representative-pages,1,1.0,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/other/dp-eval-qs.xlsx,data/shared/other/dp-eval-qs.pdf,1afc0ab70555bb5fe35607cfee462b44073c721bc2ba89890a5b101f82a0dee1,5cfd6f1fc5916dadc687948cb62f6a1abfa90609e2ec13340c9d69cbb70c8814,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,4,source-text-compared,passed-representative-pages,1;2;4,1.0,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/papers/deliberation-and-public-spiritedness-rui-wang-5-22-14-working-paper.docx,data/shared/papers/deliberation-and-public-spiritedness-rui-wang-5-22-14-working-paper.pdf,1ee4b1a7a598708dbae08be396c5097b13979ee806a0806c99ab97d3d16beb73,f2ae795dab9ce282482a008ae2329a13284782a65fee930f66a742856342fc3b,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,34,source-text-compared,passed-representative-pages,1;17;34,0.971836346336822,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
