poll_id,definition_id,source_column
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain@historical-v1,b1q49
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain@historical-v1,f1q43
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain@historical-v1,f1q44
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain@historical-v1,f1q45
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain@historical-v1,f1q46
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain@historical-v1,f1q47
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain@historical-v1,f1q48
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain@historical-v1,f1q49
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,b1q43
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,b1q44
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,b1q45
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,b1q46
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,b1q47
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,b1q48
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,b1q49
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,f1q43
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,f1q44
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,f1q45
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,f1q46
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,f1q47
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,f1q48
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,f1q49
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,b1q43
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,b1q44
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,b1q45
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,b1q46
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,b1q47
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,b1q48
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,b1q49
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,f1q43
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,f1q44
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,f1q45
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,f1q46
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,f1q47
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,f1q48
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,f1q49
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,b1q43
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,b1q44
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,b1q45
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,b1q46
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,b1q47
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,b1q48
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,b1q49
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,f1q43
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,f1q44
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,f1q45
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,f1q46
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,f1q47
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,f1q48
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,f1q49
new-haven-2004,new-haven-2004.age@historical-v1,pre_q62
new-haven-2004,new-haven-2004.female@historical-v1,pre_q72
new-haven-2004,new-haven-2004.minority@historical-v1,pre_q70
new-haven-2004,new-haven-2004.education_four@historical-v1,pre_q61
new-haven-2004,new-haven-2004.education_three@historical-v1,pre_q61
new-haven-2004,new-haven-2004.higher_education@historical-v1,pre_q61
new-haven-2004,new-haven-2004.household_income@historical-v1,pre_q69
new-haven-2004,new-haven-2004.high_income@historical-v1,pre_q69
new-haven-2004,new-haven-2004.airport_expansion_t1@historical-v1,pre_q12
new-haven-2004,new-haven-2004.airport_expansion_t1@historical-v1,pre_q13
new-haven-2004,new-haven-2004.mandatory_sharing_t1@historical-v1,pre_q21
new-haven-2004,new-haven-2004.mandatory_sharing_t1@historical-v1,pre_q22
new-haven-2004,new-haven-2004.mandatory_sharing_t1@historical-v1,pre_q23
new-haven-2004,new-haven-2004.voluntary_sharing_t1@historical-v1,pre_q20
new-haven-2004,new-haven-2004.voluntary_sharing_t1@historical-v1,pre_q21
new-haven-2004,new-haven-2004.voluntary_sharing_t1@historical-v1,pre_q22
new-haven-2004,new-haven-2004.airport_expansion_t2@historical-v1,post_q12
new-haven-2004,new-haven-2004.airport_expansion_t2@historical-v1,post_q13
new-haven-2004,new-haven-2004.mandatory_sharing_t2@historical-v1,post_q21
new-haven-2004,new-haven-2004.mandatory_sharing_t2@historical-v1,post_q22
new-haven-2004,new-haven-2004.mandatory_sharing_t2@historical-v1,post_q23
new-haven-2004,new-haven-2004.voluntary_sharing_t2@historical-v1,post_q20
new-haven-2004,new-haven-2004.voluntary_sharing_t2@historical-v1,post_q21
new-haven-2004,new-haven-2004.voluntary_sharing_t2@historical-v1,post_q22
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,pre_q35
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,pre_q36
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,pre_q37
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,pre_q39
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,pre_q40
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,pre_q41
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,pre_q42
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,pre_q43
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,mid_q35
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,mid_q36
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,mid_q37
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,mid_q39
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,mid_q40
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,mid_q41
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,mid_q42
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,mid_q43
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,post_q35
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,post_q36
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,post_q37
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,post_q39
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,post_q40
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,post_q41
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,post_q42
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,post_q43
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,pre_q35
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,pre_q36
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,pre_q37
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,pre_q39
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,pre_q40
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,pre_q41
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,pre_q42
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,pre_q43
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,post_q35
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,post_q36
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,post_q37
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,post_q39
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,post_q40
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,post_q41
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,post_q42
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,post_q43
new-haven-2004,new-haven-2004.knowledge_midterm@historical-v1,mid_q35
new-haven-2004,new-haven-2004.knowledge_midterm@historical-v1,mid_q36
new-haven-2004,new-haven-2004.knowledge_midterm@historical-v1,mid_q37
new-haven-2004,new-haven-2004.knowledge_midterm@historical-v1,mid_q39
new-haven-2004,new-haven-2004.knowledge_midterm@historical-v1,mid_q40
new-haven-2004,new-haven-2004.knowledge_midterm@historical-v1,mid_q41
new-haven-2004,new-haven-2004.knowledge_midterm@historical-v1,mid_q42
new-haven-2004,new-haven-2004.knowledge_midterm@historical-v1,mid_q43
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,pre_q35
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,pre_q36
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,pre_q37
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,pre_q39
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,pre_q40
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,pre_q41
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,pre_q42
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,pre_q43
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,post_q35
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,post_q36
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,post_q37
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,post_q39
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,post_q40
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,post_q41
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,post_q42
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,post_q43
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,mid_q35
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,mid_q36
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,mid_q37
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,mid_q39
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,mid_q40
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,mid_q41
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,mid_q42
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,mid_q43
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,post_q35
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,post_q36
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,post_q37
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,post_q39
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,post_q40
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,post_q41
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,post_q42
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,post_q43
new-haven-2004,new-haven-2004.attitude_extremity_midterm@historical-v1,mid_q12
new-haven-2004,new-haven-2004.attitude_extremity_midterm@historical-v1,mid_q13
new-haven-2004,new-haven-2004.attitude_extremity_midterm@historical-v1,mid_q20
new-haven-2004,new-haven-2004.attitude_extremity_midterm@historical-v1,mid_q21
new-haven-2004,new-haven-2004.attitude_extremity_midterm@historical-v1,mid_q22
new-haven-2004,new-haven-2004.attitude_extremity_midterm@historical-v1,mid_q23
new-haven-2004,new-haven-2004.knowledge_t2@historical-v1,post_q35
new-haven-2004,new-haven-2004.knowledge_t2@historical-v1,post_q36
new-haven-2004,new-haven-2004.knowledge_t2@historical-v1,post_q37
new-haven-2004,new-haven-2004.knowledge_t2@historical-v1,post_q39
new-haven-2004,new-haven-2004.knowledge_t2@historical-v1,post_q40
new-haven-2004,new-haven-2004.knowledge_t2@historical-v1,post_q41
new-haven-2004,new-haven-2004.knowledge_t2@historical-v1,post_q42
new-haven-2004,new-haven-2004.knowledge_t2@historical-v1,post_q43
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,pre_q35
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,pre_q36
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,pre_q37
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,pre_q39
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,pre_q40
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,pre_q41
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,pre_q42
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,pre_q43
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,post_q35
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,post_q36
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,post_q37
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,post_q39
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,post_q40
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,post_q41
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,post_q42
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,post_q43
new-haven-2004,new-haven-2004.attitude_extremity@historical-v1,pre_q12
new-haven-2004,new-haven-2004.attitude_extremity@historical-v1,pre_q13
new-haven-2004,new-haven-2004.attitude_extremity@historical-v1,pre_q20
new-haven-2004,new-haven-2004.attitude_extremity@historical-v1,pre_q21
new-haven-2004,new-haven-2004.attitude_extremity@historical-v1,pre_q22
new-haven-2004,new-haven-2004.attitude_extremity@historical-v1,pre_q23
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,pre_q35
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,pre_q36
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,pre_q37
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,pre_q39
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,pre_q40
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,pre_q41
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,pre_q42
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,pre_q43
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,post_q35
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,post_q36
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,post_q37
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,post_q39
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,post_q40
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,post_q41
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,post_q42
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,post_q43
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,pre_q35
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,pre_q36
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,pre_q37
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,pre_q39
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,pre_q40
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,pre_q41
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,pre_q42
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,pre_q43
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,post_q35
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,post_q36
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,post_q37
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,post_q39
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,post_q40
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,post_q41
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,post_q42
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,post_q43
new-haven-2004,new-haven-2004.knowledge_t1@historical-v1,pre_q35
new-haven-2004,new-haven-2004.knowledge_t1@historical-v1,pre_q36
new-haven-2004,new-haven-2004.knowledge_t1@historical-v1,pre_q37
new-haven-2004,new-haven-2004.knowledge_t1@historical-v1,pre_q39
new-haven-2004,new-haven-2004.knowledge_t1@historical-v1,pre_q40
new-haven-2004,new-haven-2004.knowledge_t1@historical-v1,pre_q41
new-haven-2004,new-haven-2004.knowledge_t1@historical-v1,pre_q42
new-haven-2004,new-haven-2004.knowledge_t1@historical-v1,pre_q43
zeguo-2005,zeguo-2005.age@historical-v1,Age
zeguo-2005,zeguo-2005.female@historical-v1,Gender
zeguo-2005,zeguo-2005.education_four@historical-v1,Education
zeguo-2005,zeguo-2005.education_three@historical-v1,Education
zeguo-2005,zeguo-2005.higher_education@historical-v1,Education
zeguo-2005,zeguo-2005.industrial_roads_t1@historical-v1,d2014
zeguo-2005,zeguo-2005.industrial_roads_t1@historical-v1,d2020
zeguo-2005,zeguo-2005.industrial_roads_t1@historical-v1,d2021
zeguo-2005,zeguo-2005.industrial_roads_t2@historical-v1,d2014p
zeguo-2005,zeguo-2005.industrial_roads_t2@historical-v1,d2020p
zeguo-2005,zeguo-2005.industrial_roads_t2@historical-v1,d2021p
zeguo-2005,zeguo-2005.village_roads_t1@historical-v1,d2007
zeguo-2005,zeguo-2005.village_roads_t1@historical-v1,d2010
zeguo-2005,zeguo-2005.village_roads_t1@historical-v1,d2011
zeguo-2005,zeguo-2005.village_roads_t2@historical-v1,d2007p
zeguo-2005,zeguo-2005.village_roads_t2@historical-v1,d2010p
zeguo-2005,zeguo-2005.village_roads_t2@historical-v1,d2011p
zeguo-2005,zeguo-2005.main_roads_t1@historical-v1,d2015
zeguo-2005,zeguo-2005.main_roads_t1@historical-v1,d2016
zeguo-2005,zeguo-2005.main_roads_t1@historical-v1,d2017
zeguo-2005,zeguo-2005.main_roads_t1@historical-v1,d2018
zeguo-2005,zeguo-2005.main_roads_t1@historical-v1,d2019
zeguo-2005,zeguo-2005.main_roads_t1@historical-v1,d2022
zeguo-2005,zeguo-2005.main_roads_t2@historical-v1,d2015
zeguo-2005,zeguo-2005.main_roads_t2@historical-v1,d2016
zeguo-2005,zeguo-2005.main_roads_t2@historical-v1,d2017
zeguo-2005,zeguo-2005.main_roads_t2@historical-v1,d2018
zeguo-2005,zeguo-2005.main_roads_t2@historical-v1,d2019
zeguo-2005,zeguo-2005.main_roads_t2@historical-v1,d2022
zeguo-2005,zeguo-2005.commercial_roads_t1@historical-v1,d2012
zeguo-2005,zeguo-2005.commercial_roads_t1@historical-v1,d2013
zeguo-2005,zeguo-2005.commercial_roads_t2@historical-v1,d2012p
zeguo-2005,zeguo-2005.commercial_roads_t2@historical-v1,d2013p
zeguo-2005,zeguo-2005.main_roads_rescaled_t1@historical-v1,d2015
zeguo-2005,zeguo-2005.main_roads_rescaled_t1@historical-v1,d2016
zeguo-2005,zeguo-2005.main_roads_rescaled_t1@historical-v1,d2017
zeguo-2005,zeguo-2005.main_roads_rescaled_t1@historical-v1,d2018
zeguo-2005,zeguo-2005.main_roads_rescaled_t1@historical-v1,d2019
zeguo-2005,zeguo-2005.main_roads_rescaled_t1@historical-v1,d2022
zeguo-2005,zeguo-2005.main_roads_rescaled_t2@historical-v1,d2015p
zeguo-2005,zeguo-2005.main_roads_rescaled_t2@historical-v1,d2016p
zeguo-2005,zeguo-2005.main_roads_rescaled_t2@historical-v1,d2017p
zeguo-2005,zeguo-2005.main_roads_rescaled_t2@historical-v1,d2018p
zeguo-2005,zeguo-2005.main_roads_rescaled_t2@historical-v1,d2019p
zeguo-2005,zeguo-2005.main_roads_rescaled_t2@historical-v1,d2022p
zeguo-2005,zeguo-2005.other_parks_t1@historical-v1,d2024
zeguo-2005,zeguo-2005.other_parks_t1@historical-v1,d2028
zeguo-2005,zeguo-2005.other_parks_t1@historical-v1,d2029
zeguo-2005,zeguo-2005.other_parks_t2@historical-v1,d2024p
zeguo-2005,zeguo-2005.other_parks_t2@historical-v1,d2028p
zeguo-2005,zeguo-2005.other_parks_t2@historical-v1,d2029p
zeguo-2005,zeguo-2005.township_image_t1@historical-v1,d2025
zeguo-2005,zeguo-2005.township_image_t1@historical-v1,d2031
zeguo-2005,zeguo-2005.township_image_t2@historical-v1,d2025p
zeguo-2005,zeguo-2005.township_image_t2@historical-v1,d2031p
zeguo-2005,zeguo-2005.cultural_heritage_t1@historical-v1,d2025
zeguo-2005,zeguo-2005.cultural_heritage_t1@historical-v1,d2032
zeguo-2005,zeguo-2005.cultural_heritage_t2@historical-v1,d2025p
zeguo-2005,zeguo-2005.cultural_heritage_t2@historical-v1,d2032p
zeguo-2005,zeguo-2005.sewage_t1@historical-v1,d2030
zeguo-2005,zeguo-2005.sewage_t1@historical-v1,d2033
zeguo-2005,zeguo-2005.sewage_t1@historical-v1,d2034
zeguo-2005,zeguo-2005.sewage_t1@historical-v1,d2035
zeguo-2005,zeguo-2005.sewage_t2@historical-v1,d2030p
zeguo-2005,zeguo-2005.sewage_t2@historical-v1,d2033p
zeguo-2005,zeguo-2005.sewage_t2@historical-v1,d2034p
zeguo-2005,zeguo-2005.sewage_t2@historical-v1,d2035p
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2007
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2010
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2011
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2012
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2013
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2014
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2015
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2016
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2017
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2018
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2019
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2020
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2021
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2022
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2024
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2025
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2028
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2029
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2030
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2031
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2032
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2033
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2034
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,d2035
zeguo-2005,zeguo-2005.knowledge_joint@historical-v1,pre_d3043
zeguo-2005,zeguo-2005.knowledge_joint@historical-v1,pre_d3044
zeguo-2005,zeguo-2005.knowledge_joint@historical-v1,pre_d3045
zeguo-2005,zeguo-2005.knowledge_joint@historical-v1,pre_d3046
zeguo-2005,zeguo-2005.knowledge_joint@historical-v1,post_d3043
zeguo-2005,zeguo-2005.knowledge_joint@historical-v1,post_d3044
zeguo-2005,zeguo-2005.knowledge_joint@historical-v1,post_d3045
zeguo-2005,zeguo-2005.knowledge_joint@historical-v1,post_d3046
zeguo-2005,zeguo-2005.knowledge_gain@historical-v1,pre_d3043
zeguo-2005,zeguo-2005.knowledge_gain@historical-v1,pre_d3044
zeguo-2005,zeguo-2005.knowledge_gain@historical-v1,pre_d3045
zeguo-2005,zeguo-2005.knowledge_gain@historical-v1,pre_d3046
zeguo-2005,zeguo-2005.knowledge_gain@historical-v1,post_d3043
zeguo-2005,zeguo-2005.knowledge_gain@historical-v1,post_d3044
zeguo-2005,zeguo-2005.knowledge_gain@historical-v1,post_d3045
zeguo-2005,zeguo-2005.knowledge_gain@historical-v1,post_d3046
zeguo-2005,zeguo-2005.log_knowledge_joint@historical-v1,pre_d3043
zeguo-2005,zeguo-2005.log_knowledge_joint@historical-v1,pre_d3044
zeguo-2005,zeguo-2005.log_knowledge_joint@historical-v1,pre_d3045
zeguo-2005,zeguo-2005.log_knowledge_joint@historical-v1,pre_d3046
zeguo-2005,zeguo-2005.log_knowledge_joint@historical-v1,post_d3043
zeguo-2005,zeguo-2005.log_knowledge_joint@historical-v1,post_d3044
zeguo-2005,zeguo-2005.log_knowledge_joint@historical-v1,post_d3045
zeguo-2005,zeguo-2005.log_knowledge_joint@historical-v1,post_d3046
zeguo-2005,zeguo-2005.knowledge_gain_joint@historical-v1,pre_d3043
zeguo-2005,zeguo-2005.knowledge_gain_joint@historical-v1,pre_d3044
zeguo-2005,zeguo-2005.knowledge_gain_joint@historical-v1,pre_d3045
zeguo-2005,zeguo-2005.knowledge_gain_joint@historical-v1,pre_d3046
zeguo-2005,zeguo-2005.knowledge_gain_joint@historical-v1,post_d3043
zeguo-2005,zeguo-2005.knowledge_gain_joint@historical-v1,post_d3044
zeguo-2005,zeguo-2005.knowledge_gain_joint@historical-v1,post_d3045
zeguo-2005,zeguo-2005.knowledge_gain_joint@historical-v1,post_d3046
zeguo-2005,zeguo-2005.knowledge_t1@historical-v1,pre_d3043
zeguo-2005,zeguo-2005.knowledge_t1@historical-v1,pre_d3044
zeguo-2005,zeguo-2005.knowledge_t1@historical-v1,pre_d3045
zeguo-2005,zeguo-2005.knowledge_t1@historical-v1,pre_d3046
zeguo-2005,zeguo-2005.high_knowledge_joint@historical-v1,pre_d3043
zeguo-2005,zeguo-2005.high_knowledge_joint@historical-v1,pre_d3044
zeguo-2005,zeguo-2005.high_knowledge_joint@historical-v1,pre_d3045
zeguo-2005,zeguo-2005.high_knowledge_joint@historical-v1,pre_d3046
zeguo-2005,zeguo-2005.high_knowledge_joint@historical-v1,post_d3043
zeguo-2005,zeguo-2005.high_knowledge_joint@historical-v1,post_d3044
zeguo-2005,zeguo-2005.high_knowledge_joint@historical-v1,post_d3045
