source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
labrich1,double,numeric,,"if labour wins,fate of high inc t1(q19a)",F8.0,,,TRUE,Retained
lbrch1re,double,haven_labelled|vctrs_vctr|double,,recoded labrich1,F9.2,,,TRUE,Retained
labpoor1,double,numeric,,"if labour wins,fate of low inc t1 (q19b)",F8.0,,,TRUE,Retained
lbpr1re,double,haven_labelled|vctrs_vctr|double,,recoded labpoor1,F9.2,,,TRUE,Retained
labwelf1,double,numeric,,"if l wins,fate of ppl benefits t1 (q19c)",F8.0,,,TRUE,Retained
lbwlf1re,double,haven_labelled|vctrs_vctr|double,,recoded labwelf1,F9.2,,,TRUE,Retained
labpens1,double,numeric,,"if lab wins, fate of pensioners t1(q19d)",F8.0,,,TRUE,Retained
lbpns1re,double,haven_labelled|vctrs_vctr|double,,recoded labpens1,F9.2,,,TRUE,Retained
voteint1,double,numeric,,vote choice if election tomorrow t1(q20),F8.0,,,TRUE,Retained
vtint1re,double,haven_labelled|vctrs_vctr|double,,recoded voteint1,F8.0,,,TRUE,Retained
votesur1,double,numeric,,certainty of vote choice t1 (q21),F8.0,,,TRUE,Retained
vtsr1re,double,haven_labelled|vctrs_vctr|double,,recoded votesur1,F9.2,,,TRUE,Retained
turnout1,double,numeric,,liklihood of r voting t1 (q22),F8.0,,,TRUE,Retained
trnt1re,double,haven_labelled|vctrs_vctr|double,,recoded turnout1,F9.2,,,TRUE,Retained
ukdem1,double,numeric,,does democracy work in brit.? t1 (q23),F8.0,,,TRUE,Retained
ukdm1re,double,haven_labelled|vctrs_vctr|double,,recoded ukdem1,F9.2,,,TRUE,Retained
fearcon1,double,numeric,,fear future if conserv wins t1 (q24a),F8.0,,,TRUE,Retained
frcn1re,double,haven_labelled|vctrs_vctr|double,,recoded fearcon1,F9.2,,,TRUE,Retained
fearlab1,double,numeric,,fear future if labour wins t1 (q24b),F8.0,,,TRUE,Retained
frlb1re,double,haven_labelled|vctrs_vctr|double,,recoded fearlab1,F9.2,,,TRUE,Retained
econld1,double,numeric,,economy better with lib dems t1 (q24c),F8.0,,,TRUE,Retained
ecld1re,double,haven_labelled|vctrs_vctr|double,,recoded econld1,F9.2,,,TRUE,Retained
listen1,double,numeric,,pol opinions worth listening to t1(q24d),F8.0,,,TRUE,Retained
lstn1re,double,haven_labelled|vctrs_vctr|double,,recoded listen1,F9.2,,,TRUE,Retained
int2,double,numeric,,interest in politics generally t2 (q1),F8.0,,,TRUE,Retained
feelcon2,double,numeric,,feelings about conservative pty t2 (q2a),F8.0,,,TRUE,Retained
feellab2,double,numeric,,feelings about labour party t2 (q2b),F8.0,,,TRUE,Retained
feelld2,double,numeric,,feelings about liberal democrats t2(q2c),F8.0,,,TRUE,Retained
feelref2,double,numeric,,feelings about referendum party t2 (q2d),F8.0,,,TRUE,Retained
feelsco2,double,numeric,,"if scotish, feelings natlist pty t2(q2e)",F8.0,,,TRUE,Retained
feelwal2,double,numeric,,"if welsh, feelings plaid cymru t2 (q2f)",F8.0,,,TRUE,Retained
econret2,double,numeric,,strength of economy from past t2 (q3),F8.0,,,TRUE,Retained
ecr2reco,double,haven_labelled|vctrs_vctr|double,,recoded econret2,F9.2,,,TRUE,Retained
inflret2,double,numeric,,inflation rate up from past t2 (q4a),F8.0,,,TRUE,Retained
inr2reco,double,haven_labelled|vctrs_vctr|double,,recoded inflret2,F9.2,,,TRUE,Retained
unemret2,double,numeric,,unemployment rate up from past t2 (q4b),F8.0,,,TRUE,Retained
unr2reco,double,haven_labelled|vctrs_vctr|double,,recoded unemret2,F9.2,,,TRUE,Retained
taxret2,double,numeric,,tax rate up from past t2 (q4c),F8.0,,,TRUE,Retained
txr2reco,double,haven_labelled|vctrs_vctr|double,,recoded taxret2,F9.2,,,TRUE,Retained
hcret2,double,numeric,,ntl health service up from past t2 (q4d),F8.0,,,TRUE,Retained
hcr2reco,double,haven_labelled|vctrs_vctr|double,,recoded hcret2,F9.2,,,TRUE,Retained
educret2,double,numeric,,education up from past t2 (q4e),F8.0,,,TRUE,Retained
edr2reco,double,haven_labelled|vctrs_vctr|double,,recoded educret2,F9.2,,,TRUE,Retained
procon2,double,numeric,,fut strength of econ w/conserv t2 (q5),F8.0,,,TRUE,Retained
prcn2rec,double,haven_labelled|vctrs_vctr|double,,recoded procon2,F9.2,,,TRUE,Retained
prolab2,double,numeric,,fut strength of econ w/labour t2 (q6),F8.0,,,TRUE,Retained
prlb2rec,double,haven_labelled|vctrs_vctr|double,,recoded prolab2,F9.2,,,TRUE,Retained
proconi2,double,numeric,,inflation up in future w/consrv t2 (q7a),F8.0,,,TRUE,Retained
prcni2re,double,haven_labelled|vctrs_vctr|double,,recoded proconi2,F8.0,,,TRUE,Retained
proconu2,double,numeric,,unemploymnt up in future w/consv t2(q7b),F8.0,,,TRUE,Retained
prcnu2re,double,haven_labelled|vctrs_vctr|double,,recoded proconu2,F9.2,,,TRUE,Retained
procont2,double,numeric,,taxes up in future w/conserv. t2 (q7c),F8.0,,,TRUE,Retained
prcnt2re,double,haven_labelled|vctrs_vctr|double,,recoded procont2,F9.2,,,TRUE,Retained
proconh2,double,numeric,,quality health care in fut w/con t2(q7d),F8.0,,,TRUE,Retained
prcnh2re,double,haven_labelled|vctrs_vctr|double,,recoded proconh2,F9.2,,,TRUE,Retained
procone2,double,numeric,,std of education in fut w/consv t2 (q7e),F8.0,,,TRUE,Retained
prcne2re,double,haven_labelled|vctrs_vctr|double,,recoded procone2,F9.2,,,TRUE,Retained
prolabi2,double,numeric,,inflation up in future w/labour t2 (q8a),F8.0,,,TRUE,Retained
prlbi2re,double,haven_labelled|vctrs_vctr|double,,recoded prolabi2,F9.2,,,TRUE,Retained
prolabu2,double,numeric,,unemployment up in future w/lab t2 (q8b),F8.0,,,TRUE,Retained
prlbu2re,double,haven_labelled|vctrs_vctr|double,,recoded prolabu2,F9.2,,,TRUE,Retained
prolabt2,double,numeric,,taxes up in future w/labour t2 (q8c),F8.0,,,TRUE,Retained
prlbt2re,double,haven_labelled|vctrs_vctr|double,,recoded prolabt2,F9.2,,,TRUE,Retained
prolabh2,double,numeric,,quality health care in fut w/lab t2(q8d),F8.0,,,TRUE,Retained
prlbh2re,double,haven_labelled|vctrs_vctr|double,,recoded prolabh2,F9.2,,,TRUE,Retained
prolabe2,double,numeric,,std of educ in future w/labour t2 (q8e),F8.0,,,TRUE,Retained
prlbe2re,double,haven_labelled|vctrs_vctr|double,,recoded prolabe2,F9.2,,,TRUE,Retained
pocketb2,double,numeric,,personal econ situation in future t2(q9),F8.0,,,TRUE,Retained
pcktb2re,double,haven_labelled|vctrs_vctr|double,,recoded pocketb2,F9.2,,,TRUE,Retained
taxfair2,double,numeric,,how fair is british tax system t2 (q10),F8.0,,,TRUE,Retained
txfr2rec,double,haven_labelled|vctrs_vctr|double,,recoded taxfair2,F9.2,,,TRUE,Retained
taxrich2,double,numeric,,"incomes of l50,000 pay more tax t2 (q11)",F8.0,,,TRUE,Retained
txrch2re,double,haven_labelled|vctrs_vctr|double,,recoded taxrich2,F9.2,,,TRUE,Retained
redstr2,double,numeric,,position on inc. redistribution t2 (q12),F8.0,,,TRUE,Retained
rdstr2re,double,haven_labelled|vctrs_vctr|double,,recoded redstr2,F9.2,,,TRUE,Retained
rdstr2_a,double,haven_labelled|vctrs_vctr|double,,recoded redstr2 with dks placed at midpoint,F9.2,,,TRUE,Retained
redstc2,double,numeric,,conserv pty view of inc. redist t2 (q12),F8.0,,,TRUE,Retained
rdstc2co,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place conservative party on redistribution? (redstc1,F8.0,,,TRUE,Retained
rdstc2re,double,haven_labelled|vctrs_vctr|double,,recoded redstc2,F9.2,,,TRUE,Retained
rdstc2_a,double,haven_labelled|vctrs_vctr|double,,recoded redstc2 with dks placed at midpoint,F9.2,,,TRUE,Retained
redstl2,double,numeric,,labour party view of inc redist t2 (q12),F8.0,,,TRUE,Retained
rdstl2co,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place labour party on redistribution? (redstl1>=5),F8.0,,,TRUE,Retained
rdstl2re,double,haven_labelled|vctrs_vctr|double,,recoded redstl2,F9.2,,,TRUE,Retained
rdstl2_a,double,haven_labelled|vctrs_vctr|double,,recoded redstl2 with dks placed at midpoint,F9.2,,,TRUE,Retained
redstld2,double,numeric,,liberal dems view of inc redist t2 (q12),F8.0,,,TRUE,Retained
rdstld2c,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place lib dems on redistribution? (redstld1>=5),F8.0,,,TRUE,Retained
rdsld2re,double,haven_labelled|vctrs_vctr|double,,recoded redstld2,F9.2,,,TRUE,Retained
rdsld2_a,double,haven_labelled|vctrs_vctr|double,,recoded redstld2 with dks placed at midpoint,F9.2,,,TRUE,Retained
taxr2,double,numeric,,r: taxing for social services? t2 (q13),F8.0,,,TRUE,Retained
taxr2re,double,haven_labelled|vctrs_vctr|double,,recoded taxr2,F9.2,,,TRUE,Retained
taxr2red,double,haven_labelled|vctrs_vctr|double,,recoded taxr2 with dks placed at midpoint,F9.2,,,TRUE,Retained
taxc2,double,numeric,,conservative pty view of taxing t2 (q13),F8.0,,,TRUE,Retained
taxc2cor,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place conservative party on tax? (taxc1<4),F8.0,,,TRUE,Retained
taxc2re,double,haven_labelled|vctrs_vctr|double,,recoded taxc2,F9.2,,,TRUE,Retained
taxc2red,double,haven_labelled|vctrs_vctr|double,,recoded taxc2 with dks placed at midpoint,F9.2,,,TRUE,Retained
taxl2,double,numeric,,labour pty view of taxing t2 (q13),F8.0,,,TRUE,Retained
taxl2cor,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place labour party on tax? (taxl1>=5),F8.0,,,TRUE,Retained
taxl2re,double,haven_labelled|vctrs_vctr|double,,recoded taxl2,F9.2,,,TRUE,Retained
taxl2red,double,haven_labelled|vctrs_vctr|double,,recoded taxl2 with dks placed at midpoint,F9.2,,,TRUE,Retained
taxld2,double,numeric,,liberal democrat view of taxing t2 (q13),F8.0,,,TRUE,Retained
taxld2co,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place lib dems on tax? (taxld1>=5),F8.0,,,TRUE,Retained
taxld2re,double,haven_labelled|vctrs_vctr|double,,recoded taxld2,F9.2,,,TRUE,Retained
taxld2_a,double,haven_labelled|vctrs_vctr|double,,recoded taxld2 with dks placed at midpoint,F9.2,,,TRUE,Retained
wager2,double,numeric,,view on introducing minimum wage t2(q14),F8.0,,,TRUE,Retained
wger2re,double,haven_labelled|vctrs_vctr|double,,recoded wager2,F9.2,,,TRUE,Retained
wger2red,double,haven_labelled|vctrs_vctr|double,,recoded wager2 with dks placed at midpoint,F9.2,,,TRUE,Retained
wagec2,double,numeric,,conserv pty view of min. wage t2 (q14),F8.0,,,TRUE,Retained
wgec2cor,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place conservative party on tax? (wagec1<4),F8.0,,,TRUE,Retained
wgec2re,double,haven_labelled|vctrs_vctr|double,,recoded wagec2,F9.2,,,TRUE,Retained
wgec2red,double,haven_labelled|vctrs_vctr|double,,recoded wagec2 with dks placed at midpoint,F9.2,,,TRUE,Retained
wagel2,double,numeric,,labour party view of min wage t2 (q14),F8.0,,,TRUE,Retained
wgel2cor,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place labour party on tax? (wagel1>=5),F8.0,,,TRUE,Retained
wgel2re,double,haven_labelled|vctrs_vctr|double,,recoded wagel2,F9.2,,,TRUE,Retained
wgel2red,double,haven_labelled|vctrs_vctr|double,,recoded wagel2 with dks placed at midpoint,F9.2,,,TRUE,Retained
wageld2,double,numeric,,liberal dem. view of min wage t2 (q14),F8.0,,,TRUE,Retained
wgeld2co,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place lib dems on minimum wage? (wageld1>=5),F8.0,,,TRUE,Retained
wgeld2re,double,haven_labelled|vctrs_vctr|double,,recoded wageld2,F9.2,,,TRUE,Retained
wgeld2_a,double,haven_labelled|vctrs_vctr|double,,recoded wageld2 with dks placed at midpoint,F9.2,,,TRUE,Retained
eur2,double,numeric,,r: role in european union? t2 (q15),F8.0,,,TRUE,Retained
eur2re,double,haven_labelled|vctrs_vctr|double,,recoded eur2,F9.2,,,TRUE,Retained
eur2redk,double,haven_labelled|vctrs_vctr|double,,recoded eur2 with dks placed at midpoint,F9.2,,,TRUE,Retained
euc2,double,numeric,,conservative pty view on e.u. t2 (q15),F8.0,,,TRUE,Retained
euc2cor,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place conservative party on eu? (euc1<4),F8.0,,,TRUE,Retained
euc2re,double,haven_labelled|vctrs_vctr|double,,recoded euc2,F9.2,,,TRUE,Retained
euc2redk,double,haven_labelled|vctrs_vctr|double,,recoded euc2 with dks placed at midpoint,F9.2,,,TRUE,Retained
eul2,double,numeric,,labour pty view of europe union t2 (q15),F8.0,,,TRUE,Retained
eul2cor,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place labour party on eu? (eul1>=5),F8.0,,,TRUE,Retained
eul2re,double,haven_labelled|vctrs_vctr|double,,recoded eul2re,F9.2,,,TRUE,Retained
eul2redk,double,haven_labelled|vctrs_vctr|double,,recoded eul2 with dks placed at midpoint,F9.2,,,TRUE,Retained
euld2,double,numeric,,liberal democrat view of e.u. t2 (q15),F8.0,,,TRUE,Retained
euld2cor,double,haven_labelled|vctrs_vctr|double,,t2 did respondent correctly place lib dems on tax? (euld1>=5),F8.0,,,TRUE,Retained
euld2re,double,haven_labelled|vctrs_vctr|double,,recoded euld2,F9.2,,,TRUE,Retained
euld2red,double,haven_labelled|vctrs_vctr|double,,recoded euld2 with dks placed at midpoint,F9.2,,,TRUE,Retained
eutax2,double,numeric,,britain is overtaxed t2 (q16a),F8.0,,,TRUE,Retained
eutax2re,double,haven_labelled|vctrs_vctr|double,,recoded eutax2,F9.2,,,TRUE,Retained
eugov2,double,numeric,,brit spends little on pub svcs t2 (q16b),F8.0,,,TRUE,Retained
eugov2re,double,haven_labelled|vctrs_vctr|double,,recoded eugov2,F9.2,,,TRUE,Retained
eupound2,double,numeric,,britain must keep pound t2 (q16c),F8.0,,,TRUE,Retained
eupnd2re,double,haven_labelled|vctrs_vctr|double,,recoded eupound2,F9.2,,,TRUE,Retained
inflat2,double,numeric,,inflation has been < 5% t2 (q17a),F8.0,,,TRUE,Retained
intrst2,double,numeric,,bank of eng decides interest rt t2(q17b),F8.0,,,TRUE,Retained
ukempl2,double,numeric,,unemployment in uk > germany t2 (q17c),F8.0,,,TRUE,Retained
conrich2,double,numeric,,"if cons wins, fate of high inc t2 (q18a)",F8.0,,,TRUE,Retained
cnrch2re,double,haven_labelled|vctrs_vctr|double,,recoded conrich2,F9.2,,,TRUE,Retained
conpoor2,double,numeric,,"if cons wins, fate of low inc t2 (q18b)",F8.0,,,TRUE,Retained
cnpr2re,double,haven_labelled|vctrs_vctr|double,,recoded conpoor2,F9.2,,,TRUE,Retained
conwelf2,double,numeric,,"if c wins,fate of ppl benefits t2 (q18c)",F8.0,,,TRUE,Retained
cnwlf2re,double,haven_labelled|vctrs_vctr|double,,recoded conwelf2,F9.2,,,TRUE,Retained
conpens2,double,numeric,,"if cons wins,fate of pensioners t2(q18d)",F8.0,,,TRUE,Retained
cnpns2re,double,haven_labelled|vctrs_vctr|double,,recoded conpens2,F9.2,,,TRUE,Retained
labrich2,double,numeric,,"if labour wins,fate of high inc t2(q19a)",F8.0,,,TRUE,Retained
lbrch2re,double,haven_labelled|vctrs_vctr|double,,recoded labrich2,F9.2,,,TRUE,Retained
labpoor2,double,numeric,,"if labour wins,fate of low inc t2 (q19b)",F8.0,,,TRUE,Retained
lbpr2re,double,haven_labelled|vctrs_vctr|double,,recoded labpoor2,F9.2,,,TRUE,Retained
labwelf2,double,numeric,,"if l wins,fate of ppl benefits t2 (q19c)",F8.0,,,TRUE,Retained
lbwlf2re,double,haven_labelled|vctrs_vctr|double,,recoded labwelf2,F9.2,,,TRUE,Retained
labpens2,double,numeric,,"if lab wins, fate of pensioners t2(q19d)",F8.0,,,TRUE,Retained
lbpns2re,double,haven_labelled|vctrs_vctr|double,,recoded labpens2,F9.2,,,TRUE,Retained
voteint2,double,numeric,,vote choice next weeks election t2 (q20),F8.0,,,TRUE,Retained
vtint2re,double,haven_labelled|vctrs_vctr|double,,recoded voteint2,F8.0,,,TRUE,Retained
votesur2,double,numeric,,certainty of vote choice t2 (q21),F8.0,,,TRUE,Retained
vtsr2re,double,haven_labelled|vctrs_vctr|double,,recoded votesur2,F9.2,,,TRUE,Retained
turnout2,double,numeric,,liklihood of r voting t2 (q22),F8.0,,,TRUE,Retained
trnt2re,double,haven_labelled|vctrs_vctr|double,,recoded turnout2,F9.2,,,TRUE,Retained
ukdem2,double,numeric,,does democracy work in brit.? t2 (q23),F8.0,,,TRUE,Retained
ukdm2re,double,haven_labelled|vctrs_vctr|double,,recoded ukdem2,F9.2,,,TRUE,Retained
fearcon2,double,numeric,,fear future if conserv wins t2 (q24a),F8.0,,,TRUE,Retained
frcn2re,double,haven_labelled|vctrs_vctr|double,,recoded fearcon2,F9.2,,,TRUE,Retained
fearlab2,double,numeric,,fear future if labour wins t2 (q24b),F8.0,,,TRUE,Retained
frlb2re,double,haven_labelled|vctrs_vctr|double,,recoded fearlab2,F9.2,,,TRUE,Retained
econld2,double,numeric,,economy better with lib dems t2 (q24c),F8.0,,,TRUE,Retained
ecnld2re,double,haven_labelled|vctrs_vctr|double,,recoded econld2,F8.0,,,TRUE,Retained
listen2,double,numeric,,pol opinions worth listening to t2(q24d),F8.0,,,TRUE,Retained
lstn2re,double,haven_labelled|vctrs_vctr|double,,recoded listen2,F9.2,,,TRUE,Retained
grpdisc,double,numeric,,value of group discussions t2 (q25a),F8.0,,,TRUE,Retained
grpdscre,double,haven_labelled|vctrs_vctr|double,,recoded grpdisc,F9.2,,,TRUE,Retained
talking,double,numeric,,value: talking outside group t2 (q25b),F8.0,,,TRUE,Retained
tlkngre,double,haven_labelled|vctrs_vctr|double,,recoded talking,F9.2,,,TRUE,Retained
experts,double,numeric,,value of the experts sessions t2 (q25c),F8.0,,,TRUE,Retained
xprtsre,double,haven_labelled|vctrs_vctr|double,,recoded experts,F9.2,,,TRUE,Retained
pols,double,numeric,,value: the politicians sessions t2(q25d),F8.0,,,TRUE,Retained
polsre,double,haven_labelled|vctrs_vctr|double,,recoded pols,F9.2,,,TRUE,Retained
modpart,double,numeric,,moderator allowed participation t2(q26a),F8.0,,,TRUE,Retained
mdprtre,double,haven_labelled|vctrs_vctr|double,,recoded modpart,F9.2,,,TRUE,Retained
modinfl,double,numeric,,moderator influenced group t2 (q26b),F8.0,,,TRUE,Retained
mdinflre,double,haven_labelled|vctrs_vctr|double,,recoded modinfl,F9.2,,,TRUE,Retained
biasmat,double,numeric,,were the materials biased t2 (q27),F8.0,,,TRUE,Retained
dopint,double,numeric,,how interesting was the d.o.p. t2 (q28),F8.0,,,TRUE,Retained
dopintre,double,haven_labelled|vctrs_vctr|double,,recoded dopint,F9.2,,,TRUE,Retained
turnout3,double,numeric,,post election: did r vote? t3,F8.0,,,TRUE,Retained
vote3,double,numeric,,post election: rs vote choice t3,F8.0,,,TRUE,Retained
vote3re,double,haven_labelled|vctrs_vctr|double,,recoded vote3,F8.0,,,TRUE,Retained
recruit,double,numeric,,outcome of recruitment to manchester,F8.0,,,TRUE,Retained
partic,double,numeric,,participant in the dop? (1=yes),F8.0,,,TRUE,Retained
empsum,double,numeric,,summary employment status of cie,F8.0,,,TRUE,Retained
selfempb,double,numeric,,"cie self-employed? (binary, 1=yes)",F8.0,,,TRUE,Retained
unionstf,double,numeric,,union or staff assn. member? (from qb13),F8.0,,,TRUE,Retained
white,double,numeric,,white or non-white (1=non-white),F8.0,,,TRUE,Retained
unemploy,double,numeric,,receives unemployment benefits? (1=yes),F8.0,,,TRUE,Retained
incsupp,double,numeric,,receives income support? (1=yes),F8.0,,,TRUE,Retained
familycr,double,numeric,,receives family credit benefit? (1=yes),F8.0,,,TRUE,Retained
oneprent,double,numeric,,receives one-parent benfits? (1=yes),F8.0,,,TRUE,Retained
housing,double,numeric,,receives housing benefit? (1=yes),F8.0,,,TRUE,Retained
sickpay,double,numeric,,receives statutory sick pay? (1=yes),F8.0,,,TRUE,Retained
invalid,double,numeric,,receives invalidity benefit (1=yes),F8.0,,,TRUE,Retained
disable,double,numeric,,receives disability living allowance?,F8.0,,,TRUE,Retained
widows,double,numeric,,receives widows pension? (1=yes),F8.0,,,TRUE,Retained
ctax,double,numeric,,receives council tax rebate? (1=yes),F8.0,,,TRUE,Retained
attend,double,numeric,,receives attendance allowance? (1=yes),F8.0,,,TRUE,Retained
sdisable,double,numeric,,receives severe disablement allowance?,F8.0,,,TRUE,Retained
other,double,numeric,,receives assistance not listed above?,F8.0,,,TRUE,Retained
totalass,double,numeric,,total # of state benefits recieved,F8.0,,,TRUE,Retained
knowa1,double,numeric,,did r answer inflat1 correctly? (1=yes),F8.0,,,TRUE,Retained
knowb1,double,numeric,,did r answer intrst1 correctly? (1=yes),F8.0,,,TRUE,Retained
knowc1,double,numeric,,did r answer ukempl1 correctly? (1=yes),F8.0,,,TRUE,Retained
knowa2,double,numeric,,did r answer inflat2 correctly? (1=yes),F8.0,,,TRUE,Retained
knowb2,double,numeric,,did r answer intrst2 correctly? (1=yes),F8.0,,,TRUE,Retained
knowc2,double,numeric,,did r answer ukempl2 correctly? (1=yes),F8.0,,,TRUE,Retained
rdstcknc,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on rdstccor from t1 to t2,F8.0,,,TRUE,Retained
rdstlknc,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on rdstlcor from t1 to t2,F8.0,,,TRUE,Retained
rdstldkn,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on rdstldcor from t1 to t2,F8.0,,,TRUE,Retained
taxcknch,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on taxccor from t1 to t2,F8.0,,,TRUE,Retained
taxlknch,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on taxlcor from t1 to t2,F8.0,,,TRUE,Retained
taxldknc,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on taxldcor from t1 to t2,F8.0,,,TRUE,Retained
wgecknch,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on wgeccor from t1 to t2,F8.0,,,TRUE,Retained
wgelknch,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on wgelcor from t1 to t2,F8.0,,,TRUE,Retained
wgeldknc,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on wgeldcor from t1 to t2,F8.0,,,TRUE,Retained
eucknch,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on euccor from t1 to t2,F8.0,,,TRUE,Retained
eulknch,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on eulcor from t1 to t2,F8.0,,,TRUE,Retained
euldknch,double,haven_labelled|vctrs_vctr|double,,change in right/wrong on euldcor from t1 to t2,F8.0,,,TRUE,Retained
rdstc1ab,double,numeric,,absolute difference between respondent and treatment group mean on rdstc at t1,F9.2,,,TRUE,Retained
rdstl1ab,double,numeric,,,F9.2,,,TRUE,Retained
rdstld1a,double,numeric,,,F9.2,,,TRUE,Retained
taxc1abd,double,numeric,,,F9.2,,,TRUE,Retained
taxl1abd,double,numeric,,,F9.2,,,TRUE,Retained
taxld1ab,double,numeric,,,F9.2,,,TRUE,Retained
wgec1abd,double,numeric,,,F9.2,,,TRUE,Retained
wgel1abd,double,numeric,,,F9.2,,,TRUE,Retained
wgeld1ab,double,numeric,,,F9.2,,,TRUE,Retained
euc1abdi,double,numeric,,,F9.2,,,TRUE,Retained
eul1abdi,double,numeric,,,F9.2,,,TRUE,Retained
euld1abd,double,numeric,,,F9.2,,,TRUE,Retained
rdstc2ab,double,numeric,,,F9.2,,,TRUE,Retained
rdstl2ab,double,numeric,,,F9.2,,,TRUE,Retained
rdstld2a,double,numeric,,,F9.2,,,TRUE,Retained
taxc2abd,double,numeric,,,F9.2,,,TRUE,Retained
taxl2abd,double,numeric,,,F9.2,,,TRUE,Retained
taxld2ab,double,numeric,,,F9.2,,,TRUE,Retained
wgec2abd,double,numeric,,,F9.2,,,TRUE,Retained
wgel2abd,double,numeric,,,F9.2,,,TRUE,Retained
wgeld2ab,double,numeric,,,F9.2,,,TRUE,Retained
euc2abdi,double,numeric,,,F9.2,,,TRUE,Retained
eul2abdi,double,numeric,,,F9.2,,,TRUE,Retained
euld2abd,double,numeric,,,F9.2,,,TRUE,Retained
rdstctab,double,numeric,,difference between t1 and t2 (t2 - t1) on abs val of dist from r's t1 pos & trtm,F9.2,,,TRUE,Retained
rdstltab,double,numeric,,,F9.2,,,TRUE,Retained
rdstldta,double,numeric,,,F9.2,,,TRUE,Retained
taxctabd,double,numeric,,,F9.2,,,TRUE,Retained
taxltabd,double,numeric,,,F9.2,,,TRUE,Retained
taxldtab,double,numeric,,,F9.2,,,TRUE,Retained
wgectabd,double,numeric,,,F9.2,,,TRUE,Retained
wgeltabd,double,numeric,,,F9.2,,,TRUE,Retained
wgeldtab,double,numeric,,,F9.2,,,TRUE,Retained
euctabdi,double,numeric,,,F9.2,,,TRUE,Retained
eultabdi,double,numeric,,,F9.2,,,TRUE,Retained
euldtabd,double,numeric,,,F9.2,,,TRUE,Retained
filter,double,haven_labelled|vctrs_vctr|double,,partic=1 (filter),F8.0,,,TRUE,Retained
ecld2re,double,numeric,,,F9.2,,,TRUE,Retained
t1redist,double,numeric,,t1 relabel rdstr1re - redistribution index,F9.2,,,TRUE,Retained
t2redist,double,numeric,,t2 relabel rdstr2re - redistribution index,F9.2,,,TRUE,Retained
t1tax,double,numeric,,t1 relabel txr1re - tax index,F9.2,,,TRUE,Retained
t2tax,double,numeric,,t2 relabel txr2re - tax index,F9.2,,,TRUE,Retained
t1wage,double,numeric,,t1 relabel wger1re - minimum wage index,F9.2,,,TRUE,Retained
t2wage,double,numeric,,t2 relabel wger2re - minimum wage index,F9.2,,,TRUE,Retained
t2eu,double,numeric,,t2 relabel eur2re - EU index,F9.2,,,TRUE,Retained
t1eu,double,numeric,,t1 relabel eur1re - EU index,F9.2,,,TRUE,Retained
educolle,double,numeric,,,F9.2,,,TRUE,Retained
highinco,double,numeric,,,F9.2,,,TRUE,Retained
ChangeRestr,double,numeric,,T2 -T1 change in redistribution,F8.2,,,TRUE,Retained
ChangeTax,double,numeric,,T2 - T1 Change in attitudes for Tax,F8.2,,,TRUE,Retained
ChangeWage,double,numeric,,T2 -T1 change in Wage,F8.2,,,TRUE,Retained
ChangeEU,double,numeric,,t2 - t1 change in EU,F8.2,,,TRUE,Retained
DummyEthnic,double,numeric,,White Non White Dummy,F8.2,,,TRUE,Retained
CountryDummy,double,numeric,,Country Dummy,F8.2,,,TRUE,Retained
AbsChRedestr,double,numeric,,Absolute Change in Redist t2-t1,F8.2,,,TRUE,Retained
AbsChTax,double,numeric,,Absolute Change in Tax t2-t1,F8.2,,,TRUE,Retained
AbsChWage,double,numeric,,Absolute Change in Wage t2-t1,F8.2,,,TRUE,Retained
AbsChEU,double,numeric,,Absolute Change in EU t2-t1,F8.2,,,TRUE,Retained
Education7Cat,double,numeric,,Education in 7 Categories,F8.2,,,TRUE,Retained
KnowledgeChangeFact,double,numeric,,Change in Knowledge of Facts (3 Factual Questions),F8.2,,,TRUE,Retained
KnowledgeChangeTot,double,numeric,,Knowledge Change in Facts plus Party Placements,F8.2,,,TRUE,Retained
