path,bytes,sha256,extension,identical_copies,disclosure_status,publication_status
data/british_general_election/Output/BGE_output_June30_12item_WITH_feeling.doc,42496,d580341f7404078f8becbedfeb24decfbb2bd53b764388268a5b4cf4dbbb0b62,doc,1,review_required,vault_only
data/british_general_election/Output/BGE_output_June30_3item.doc,60416,7469e2e5897da3b428c48adcee36fb2235ebc1bcb6b3caa20608c87014dbb4ee,doc,1,review_required,vault_only
data/british_general_election/Output/BGE_output_May05.doc,84992,5f4d09f91bd8de1cdef79291f3ff6b3b98e34c7f2bbc8b9b1d5f03ccb8ac6142,doc,1,review_required,vault_only
data/british_general_election/Output/BGE_output_May06.doc,36864,db536dd0813414d24bded6f7aae049ed00b43ad5b6e5557380c218f64c774644,doc,1,review_required,vault_only
data/british_general_election/Output/BGE_output_May07.doc,89600,43b03ea93a42dc8c639a1dcc8df6be29ce97de3c00615a537a8eaf99ffc01424,doc,1,review_required,vault_only
data/british_general_election/Output/BGE_output_Sept27_lab_ld_vt_chg.doc,41472,0ea56d617dd8332cbf6a9808b93859eae3909ad51a956300ec304a8db99d29c1,doc,1,review_required,vault_only
data/british_general_election/Output/BGE_output_Sept27_vt_chg_SEPARATE_ISSUES.doc,23040,2c046a970aca198bba21184bb9440d4b9d20fe6ad7343bd2f7ed1a50b2f11411,doc,1,review_required,vault_only
data/british_general_election/Output/BGE_output_s27_vt_chg_SEPARATE_ISSUES.doc,27136,ed5a8732a88b92ca0fee0efb999ea7b08750127ea58076662e5266948f856124,doc,1,review_required,vault_only
data/british_general_election/Output/to_do_list.doc,26624,d6733854b527be4025fbe5846f3a58a7afa2660133e312e83fb627792b2d1607,doc,1,review_required,vault_only
data/british_general_election/WS_FTP.LOG,197,8200cb9238fd7888cce4226f88e7db079ac6c6ac70ab21a87c6868474977d5f3,log,1,review_required,vault_only
data/british_general_election/codebook_Feb16.doc,347136,736f08c25c42a0869ca3798cf5068a461e8b55a54d1cfcf61fd6a6ee2b4ebcb7,doc,1,review_required,vault_only
data/british_general_election/files.txt,825,0fb609ec0145ea7296e39cca9bcb5397774b4ef5e71dbaed0b354e51176b8009,txt,1,review_required,vault_only
data/british_general_election/gencode.txt,213739,2870809296097fb4dc4865f9427c3fef95f088ecde94815c2397329280ef7fa4,txt,2,review_required,vault_only
data/british_general_election/make_data/WS_FTP.LOG,1215,8449c7b71a71f000d1f36c6748fbdc17707f33ec8918b688d07fd1cd9afa1b72,log,1,review_required,vault_only
data/british_general_election/make_data/files.txt,496,e5fdf4a51f302ff6a4bffde5ed6edb74ec02dc794f046e2cf8d3710fda15bfab,txt,1,review_required,vault_only
data/british_general_election/make_data/general.log,96351,55fea51ece5c4d97dd6a9f08c1f3c69c1c6c2acb5bbbd2f48b4b17261a322916,log,1,review_required,vault_only
data/british_general_election/make_data/general.lst,266074,170a683188e7f9074b9688eeba7a3a164aac975401ddc0e1d3e91021729f2d79,lst,1,review_required,vault_only
data/british_general_election/make_data/general.sas,53677,9d5c515253ec3b1de31f80cfba06c2113220bc97a55e73ac95009473f014886c,sas,1,review_required,vault_only
data/british_general_election/master_data/gencode.por,650996,10a67480ec2981e8400fde2124f6c7bf6a3d3d2b11dd9e9b876373d9b2910783,por,2,review_required,vault_only
data/british_general_election/master_data/orig.data.por,695385,75d52058b4cbda428dabd865c7fe9777ed678d4b1acbc22fcc97f353bf6ff99c,por,2,review_required,vault_only
data/british_general_election/master_data/orig.data.sav,368867,ce98465f8234bd3bffa584db8d4680affbde3d8f2471f24c14b7d64d8141b547,sav,1,review_required,vault_only
data/british_general_election/scripts - spss.stata/FEEL_DIF_June13.do,915,6fb828deda521087d5a9504ad2c33a74006553ac26cc1213bcb8f754d6ba90d1,do,2,review_required,vault_only
data/british_general_election/scripts - spss.stata/FEEL_EUC_DIST_June16.do,195,39b937dccba6f50e592a963ff125f4e490d1c249d391cb429b59c4811cdc5652,do,2,review_required,vault_only
data/british_general_election/scripts - spss.stata/closest_dummies_min.do,936,c34055f2a607f170a9515aff91b0656b2b07d003e036f58625be5a77b7aa77d4,do,2,review_required,vault_only
data/british_general_election/scripts - spss.stata/feel_new_June16.do,925,7a911e3051734c59b4423aa5e80cf5a513c3825afcaebf4219aa21d8c9032c7c,do,2,review_required,vault_only
data/british_general_election/scripts - spss.stata/pid_stregnth.do,583,7e5ad4980fca8fdded92fc432a43fa8737c7682b0db6e04ae04a56ecd37c8470,do,2,review_required,vault_only
data/british_general_election/scripts - spss.stata/thermometer_group_mean_June17.do,494,e02342204e688bda6322187605b5976b1ad1f1fdeafdbc489a14d446fa830a5e,do,2,review_required,vault_only
data/british_general_election/scripts - spss.stata/uk-bge-know-gain.sps,815,090f610a9d83e9d7c478f490128c66cf018b7fcbaa7096ec87796d42697985e2,sps,1,review_required,vault_only
data/british_general_election/scripts - spss.stata/uk-bge.sps,262,da5b4fc0480840a5b27ce509e4d8402ec6bcc49d01f33bf200071966878f9e6f,sps,1,review_required,vault_only
data/british_general_election/scripts - spss.stata/uk-sociodem att.sps,754,a7b8277b8b9264602043fa82a9a3d2a3d3d17c732ff6821f8aca91513c3b3b15,sps,1,review_required,vault_only
data/british_general_election/uk -bge-know-gain-5-21-08.sav,693980,4d12033a9b4091bc46882722b6e73ebeeab7f301bdf12f532f6dd77a8d723dbb,sav,1,review_required,vault_only
data/british_general_election/uk-bge sociodem.xls,25088,a380a9df32885913da4495eee919a4a8cce09ae3e11893fda9a86c2550eca268,xls,1,review_required,vault_only
data/british_general_election/uk-crime.sav,300911,edbe1a694b6b1c0a90ec55c5c147465aa28ae727e6280f0423ac297f8883f242,sav,2,review_required,vault_only
data/british_general_election/uk.general.election.pdf,53018,955d8eea9fe61f04ea12f8162f413baf00f5063b37b955f4d2f7c211b410f223,pdf,1,review_required,vault_only
data/british_general_election/ukbge.eval.rdata,365959,2aec2fef4077f7bbb1796585a54b34c75297129edcb59bc40f859f55ba975346,rdata,1,review_required,vault_only
data/british_general_election/ukbge.sav,1815671,e383674cd99347daee1a71fa65274e6bc1ea895714176cb56d1bf13f7c2f61f0,sav,1,review_required,vault_only
data/british_health/British Health Codebook.txt,212026,3d2c5cf9c9d6d250e82ce1d9dca665cca956872f12769dfd5bac68804e2deaad,txt,1,review_required,vault_only
data/british_health/British Health Inequality Analyses.doc,68096,a49d562582de743f1fb44fd7198ffc457f1b183bc14de3a1c2f8c9773077e329,doc,1,review_required,vault_only
data/british_health/British Health Knowledge Index Distributions for InEq.doc,23040,0e85181ae18d31b53dd606aaab432f3f3fa04ff3035030f23d2549866756b66e,doc,1,review_required,vault_only
data/british_health/Code_corrected/WS_FTP.LOG,797,0d5dbe526b559e14e5f9ce0cd2b0e2405a5acda351c3930b657d3e34bdbf1351,log,1,review_required,vault_only
data/british_health/Code_corrected/files.txt,160,bb51d46a3e0e4fb253bea5b5f746960434f6036322ffbf0bcd4a9938dc2e79c7,txt,1,review_required,vault_only
data/british_health/Code_corrected/health.code,212253,c3251dec8449e3abb2f04b361dcef52d06bb0790309adf3c199706f26bdb114e,code,3,review_required,vault_only
data/british_health/Codebook/WS_FTP.LOG,1058,8d64ad0c19d206965a49e9a46c68f94aa533f79525469ba4dc220187c670c924,log,1,review_required,vault_only
data/british_health/Codebook/files.txt,127,53f64a682befd5db5f478375521bdb8a9c5b4e0f53f241c5c95df1938a3bbe74,txt,1,review_required,vault_only
data/british_health/Codebook/health.code,212003,d8b49aa018c5340c5c1f41b887bb38a494c7ae049c108ad723643737d4d08599,code,1,review_required,vault_only
"data/british_health/Codebook/health.code (oct 17, 02).doc",674304,faa3acf2a235732aaad9694276474895e86de2d789e14e53cc86facd82b742f2,doc,1,review_required,vault_only
data/british_health/Data_corrected/WS_FTP.LOG,1339,89afbea293a08b5e2ba35ebe5ead7de483ba870c10be54f4096254b287071918,log,1,review_required,vault_only
data/british_health/Data_corrected/files.txt,449,76475a7ce6f0d9b04dc5856dc2d79a70095fea790396d48e80767bc7920321d1,txt,1,review_required,vault_only
data/british_health/Data_corrected/health.code,212269,ba55ba37d3bcb4d552c0d50ef23025c94083497cec22a6d50c4b84b6c31e4909,code,1,review_required,vault_only
data/british_health/Data_corrected/health1.sav,338140,340050a572806ee18ee40c1d1ab96cb57063a53176efda9ca82724673fb5dbb2,sav,2,review_required,vault_only
data/british_health/Data_corrected/health2.sav,337392,2a4d6dacfe9f54dea4c3d4cbe7abab3b76a67ac0d881ba216a1bb2fe5071aa87,sav,2,review_required,vault_only
data/british_health/Health_Data/WS_FTP.LOG,1578,9b590038095f77f8adf197dbfaf15ac61bd4facd70811bdd2205c2c3b3165572,log,1,review_required,vault_only
data/british_health/Health_Data/files.txt,219,c23feb8ee8ecee057a4674030d9001008afa800aadb51b460cad58c6b280061c,txt,1,review_required,vault_only
data/british_health/Health_Data/health1.dta,349874,76ea0fc4b3a699554a1ac03b87d1bf8364f5176006cd8033f1e95cf3da68b2a9,dta,2,review_required,vault_only
data/british_health/Health_Data/health1.sav,336996,96a7d71a33ced60d4560fddaf63e7177a3ec35d41cfb47d7f4c9cb3ce8fbb809,sav,1,review_required,vault_only
data/british_health/Health_Data/health2.sav,336428,d45d4330ca134bce9ca54eccb7168d401cc3da9763dc43a09c4c26d4262dc215,sav,1,review_required,vault_only
data/british_health/Health_Data/health3.sav,338500,9ed584014537ac32db1082a1e3c7acc0629cb41adb51d9585ced9e2fdb2d39c6,sav,2,review_required,vault_only
data/british_health/MasterData/SPSS.POR,780558,e9211d61f05c4dc9bb98986d0daacba446000a22c12c622e29f19b15cc30c307,por,2,review_required,vault_only
data/british_health/MasterData/WS_FTP.LOG,713,9eb97217df94ddcb39ade6d6c2d2a9fdc0c648c0f0907abf619e3bb579a17235,log,1,review_required,vault_only
data/british_health/MasterData/files.txt,178,c6fb99a5825fb3492de4e66e6fef8cbcbf19263d1c8f916fb53c4ee362d2fd9f,txt,1,review_required,vault_only
data/british_health/WS_FTP.LOG,195,9cdd9b52fe459fd5963b10cc8cc4f7a64f892949f7131705977ead80a9f44520,log,1,review_required,vault_only
data/british_health/british health variables.txt,2327,1ff3b7d9a1ed663157a85429ed5f552b72d429992cd3d9485a55b1bcee19f242,txt,1,review_required,vault_only
data/british_health/british health.sps,7119,966c1b3102846fd7bbc3174e267442b69f4312ef4c0c3c8ca24093508f85fb3a,sps,1,review_required,vault_only
data/british_health/britishhealth.sav,320146,d6c46a1c9c83930a8779a5ae6a9b5cec3cf0ef0399d6f340e8b28371d1f8d234,sav,1,review_required,vault_only
data/british_health/files.txt,534,f7edfb43828151fa39d5576c1c26f5aa45538f93dd1ee155c6b65125b7889101,txt,1,review_required,vault_only
data/british_health/health.code,212253,c3251dec8449e3abb2f04b361dcef52d06bb0790309adf3c199706f26bdb114e,code,3,review_required,vault_only
data/british_health/health.code.txt,212253,c3251dec8449e3abb2f04b361dcef52d06bb0790309adf3c199706f26bdb114e,txt,3,review_required,vault_only
data/british_health/health1.dta,349874,76ea0fc4b3a699554a1ac03b87d1bf8364f5176006cd8033f1e95cf3da68b2a9,dta,2,review_required,vault_only
data/british_health/health1.sav,338140,340050a572806ee18ee40c1d1ab96cb57063a53176efda9ca82724673fb5dbb2,sav,2,review_required,vault_only
data/british_health/health2.sav,337392,2a4d6dacfe9f54dea4c3d4cbe7abab3b76a67ac0d881ba216a1bb2fe5071aa87,sav,2,review_required,vault_only
data/british_health/health3.sav,338500,9ed584014537ac32db1082a1e3c7acc0629cb41adb51d9585ced9e2fdb2d39c6,sav,2,review_required,vault_only
data/british_health/indices/British Health Indices V6 FINAL.doc,121344,0a4bf88c665d436ce90c723b005a2e854414e65723b779a7496329fba1791baa,doc,1,review_required,vault_only
data/british_health/indices/British Health Indices_Alphas_PCA V2.doc,109568,94fc64e8c33ee9feba02348ada17c555a87651539fef003e032e1c336cc64b38,doc,1,review_required,vault_only
data/british_health/indices/British Health Indices_Alphas_PCA V3.doc,96256,1305614ddee4bd13d234ce1c6ea137d14cace987a296eda1676a90d828ab7c4a,doc,1,review_required,vault_only
data/british_health/indices/British Health Indices_Alphas_PCA V4.doc,107008,f35de0c206757af7359c5683dec7a310f56b69862a6239fc97f9d36122fdd31c,doc,1,review_required,vault_only
data/british_health/indices/British Health Indices_Alphas_PCA V6.doc,115200,bbf742960ed8530871c5f26ef285b9abd7b6e86236e2ca0c094bf15e44f4f201,doc,1,review_required,vault_only
data/british_health/indices/British Health Indices_Alphas_PCA.doc,117248,7d7c4a930906638bca88ee63d98c04d682a92783284d688e2bd6495a05639f42,doc,1,review_required,vault_only
data/british_health/uk.health.pdf,52736,e54d4ec0162e29f18a801a1986d8c38152f9bbdd337f29c196d52e71779d22e4,pdf,1,review_required,vault_only
data/british_health/ukhealth.POR,780558,e9211d61f05c4dc9bb98986d0daacba446000a22c12c622e29f19b15cc30c307,por,2,review_required,vault_only
data/british_health/ukhealth.eval.rdata,113371,880778eb491484f7dd46552d151728f40331b6e46f36eebc497c96e1fd172743,rdata,1,review_required,vault_only
data/british_health/ukhealth.sav,405097,53907f57d256a4cee885c5a2fc40b2c50d93cfea607347ee0e2150bf3d97ed0d,sav,1,review_required,vault_only
data/british_monarchy/British Monarchy Indices_final draft.doc,61952,49bdf82f970b7a3f596f29ec31f20d28a438d3dcc16b7945c26e2168370f446a,doc,1,review_required,vault_only
data/british_monarchy/Clean/ukmonarchy.Rdata,1419012,ff5d8d248c09e8def5b69de66c73e0f147e7ee95ef7d173864451465c6246416,rdata,1,review_required,vault_only
data/british_monarchy/Clean/ukmonarchy_clean.R,8280,bd5bad0f4bd2690eff37b9e551e7a93964ad8b1efbdb27be5c94903e29314add,r,1,review_required,vault_only
data/british_monarchy/MasterData/WS_FTP.LOG,761,69ca3509d3ba8348a594e22743fb6f17c0898ebe2553419ace271c8995ed332f,log,1,review_required,vault_only
data/british_monarchy/MasterData/monarchy.dta,1414805,f3436087af42ac8a526978140cf90ba49d015fecf199ca4bbe9baa5bddda5dd6,dta,1,review_required,vault_only
data/british_monarchy/MasterData/monarchy.sav,374776,5ef2d8811ce3f40d127501aed59b81b608305f01461d76eba5bed1396a5179d3,sav,2,review_required,vault_only
data/british_monarchy/Monarchy codebook.doc,453120,54520f61de718e0ffa4637bb81caa99138021a5184e90528a04e19f37449e8e3,doc,2,review_required,vault_only
data/british_monarchy/WS_FTP.LOG,414,fb717e6d0ac769e75246989d4612644f4b0f41937adbfe9b1f73b8c362a8a9df,log,1,review_required,vault_only
data/british_monarchy/british monarchy.sps,5407,b4245784dfbe3f2cb742f6b6e6055a8a8954dc3399d45f495cddb573c5f2c928,sps,1,review_required,vault_only
data/british_monarchy/codebook/Monarchy codebook.doc,453120,54520f61de718e0ffa4637bb81caa99138021a5184e90528a04e19f37449e8e3,doc,2,review_required,vault_only
data/british_monarchy/codebook/WS_FTP.LOG,516,53baf4d513ce61bd7b04ccac1e20bd5728765591cfe59694ad773f38c39dceec,log,1,review_required,vault_only
data/british_monarchy/files.txt,566,742035464b63d34d4bfff10bcc78254f981794af61144dfaa8f863175e68c9ad,txt,1,review_required,vault_only
data/british_monarchy/monarchy_data/WS_FTP.LOG,3533,e53c133d0bae370983a824e6e1b84bfd13b28ee4fc189464387388effbe5ba14,log,1,review_required,vault_only
data/british_monarchy/monarchy_data/files.txt,537,c994a53cf2921dca3b82c88aeb38f31829b61b4aac36d097020169a10a3071c8,txt,1,review_required,vault_only
data/british_monarchy/monarchy_data/monarchy1.dta,798133,fd0ecfca654ff099cb9412cdf2149b8c8db372abc9aca1c60a04bef53047e85a,dta,1,review_required,vault_only
data/british_monarchy/monarchy_data/monarchy1.sas7bdat,1508352,7b4ad69a727bc2bf58c4e20c0c22cd4107b93317eed9abb36e4b182a864f5d86,sas7bdat,1,review_required,vault_only
data/british_monarchy/monarchy_data/monarchy1.sav,223028,9c5210aacd153524c8e2f3c62b9d84d318941da4726b08cee6a223677447fb0c,sav,2,review_required,vault_only
data/british_monarchy/monarchy_data/monarchy2.dta,263131,fcc4c3ed23f28a1726b14dded9637bb25e5334ea51fbd9ea722d6a4fcc920390,dta,1,review_required,vault_only
data/british_monarchy/monarchy_data/monarchy2.sas7bdat,1573888,82020e8418d3554628862b3024242068918394eaca9451fdeb9c12997f375fe8,sas7bdat,1,review_required,vault_only
data/british_monarchy/monarchy_data/monarchy2.sav,223652,b36b33c06d4563e8cfd31daa9b854710b33b72d37d7c8f12be32ab3e0782a182,sav,2,review_required,vault_only
data/british_monarchy/monarchy_data/monarchy2a.dta,270311,efb0c9701fbb8251267a35f9d61bc491d947c5f29c1d78186abdd14aad568247,dta,1,review_required,vault_only
data/british_monarchy/monarchy_data/monarchy3.dta,805612,352674ba6e5a77d1e67fa89c74ef024f13d974edd32e077ba447bf9269f7802c,dta,1,review_required,vault_only
data/british_monarchy/monarchy_data/monarchy3.sas7bdat,1573888,8bb4237160ec0337a88a2e70eb5b1b777c8fcd88b9c9bf44b43affd3022fbe2a,sas7bdat,1,review_required,vault_only
data/british_monarchy/monarchy_data/monarchy3.sav,220300,12cc48e2ae87dfff4117207df994391cae5a5e08570e6aa4484f3022eef056a9,sav,1,review_required,vault_only
data/british_monarchy/monarchy_final.sav,533368,dfa627589fdc8572e95fd427e74b56ffb51156e120933f9468138d3e455ea059,sav,1,review_required,vault_only
data/british_monarchy/other data/L3-British-Monarchy.sav,3950,1d58c2b4895f529e330644426b941895c72f43c88ad5d191081a07e55fe86a83,sav,1,review_required,vault_only
data/british_monarchy/other data/monarchy.sav,374776,5ef2d8811ce3f40d127501aed59b81b608305f01461d76eba5bed1396a5179d3,sav,2,review_required,vault_only
data/british_monarchy/other data/monarchy1.sav,223028,9c5210aacd153524c8e2f3c62b9d84d318941da4726b08cee6a223677447fb0c,sav,2,review_required,vault_only
data/british_monarchy/other data/monarchy2.sav,223652,b36b33c06d4563e8cfd31daa9b854710b33b72d37d7c8f12be32ab3e0782a182,sav,2,review_required,vault_only
data/british_monarchy/other data/uk-monarchy.sav,274662,74e01758394e3b480c55dcf180dd18478137140851a8335f7eaa7f52837315e9,sav,1,review_required,vault_only
data/british_monarchy/uk-monarchy pk.txt,1868,2a4b237cca579314610c3fec03ce18697da3193c7ab3b5f9d8f5806f098066f4,txt,1,review_required,vault_only
data/british_power/STAN0026_CODEBOOK.pdf,78654,bcd71278aab045d5456b696c7780cde8a0be79e86223611cf20790175b9e4c87,pdf,1,review_required,vault_only
data/british_power/Syntax1.sps,596,1ad4a57d30f323909df97a6b65a058eb977104c6d975afa28e43532fba169cc1,sps,1,review_required,vault_only
data/british_power/UKPower_knowledge.doc,39424,7e78ea43b38828d67483d4e25019c29e794c7ce71a45201adcfb0756e05f55be,doc,2,review_required,vault_only
data/british_power/data/STAN0026_OUTPUT.sav,61564,1b20af3451228dbd0959197dd2b977cfad16f22bcf7477ab890e194799f38754,sav,1,review_required,vault_only
data/british_power/data/STAN0026_OUTPUT_control2.sav,77051,bbb5d32c35afad30ea2c7910264bd3c7064158588effb8ad5068fd1ec0e89318,sav,1,review_required,vault_only
data/british_power/data/STAN0026_recruit1.sav,86148,e2540a838aab629e1042f0afb05280bc3986ec71d6c584445bfd086417342561,sav,1,review_required,vault_only
data/british_power/data/STAN0026_recruit_all_names.sav,113134,5f262f5b669b35add36651aea35c0c427655dd1603e179ea652933e672718969,sav,1,review_required,vault_only
data/british_power/data/STAN0026_recruit_plus_control.sav,162308,40f3baff09c61ecf46b420e70f8e22ac22d9ec5945e56088a39c63a2b6b0b20f,sav,1,review_required,vault_only
data/british_power/data/UK_t1_t2_t3_(participants)_merged-corrected_recode.sav,208051,107a0385d2cf6451d87e3a57330bb50e7c9ab510b759b27097acf3b86c7de379,sav,1,review_required,vault_only
data/british_power/data/UK_t1_t2_t3_participants_merged_corrected2.xlsx,170747,10336519e7ec690ef741b79c113c901c5b48d9cccc4731f92d17e4f8b62b7dbd,xlsx,1,review_required,vault_only
data/british_power/data/full_t1_merged.sav,104850,8a82976eed2af7805fc78b43289f58c62d0c77e9a545d3b7ec31e7055f89ac84,sav,1,review_required,vault_only
data/british_power/data/t1_final.sav,102279,79a3d2cb26a3e296c5feb6e39f4dbc48b7634438311d51f31e5b3501e97b0890,sav,1,review_required,vault_only
data/british_power/data/uk_t1_t2_t3_participants_merged.rdata,79999,2ae03024f7502d52c65010459bd8783d71a2437f5999b3073237ec6461ebf73a,rdata,1,review_required,vault_only
data/british_power/data/uk_t1_t2_t3_participants_merged_corrected.rdata,80009,fb485a22780d7c4041d8c305e9dd51d2abd6ab6e577903558e2d4855a53c3d8c,rdata,1,review_required,vault_only
data/british_power/data/uk_t1_t2_t3_participants_merged_corrected2.rdata,89234,588317318452b8463f4148bd1b2fb3a04db6109bdb13d575ca88cb2f2ffcd2ae,rdata,1,review_required,vault_only
data/british_power/freq.csv,10861,0159b180062202ae9cbeb41bdc66f16c179da0ca6e898c9d286473d4cc2ac14f,csv,1,review_required,vault_only
data/british_power/knowAnalyses/UKPower_knowledge.doc,39424,7e78ea43b38828d67483d4e25019c29e794c7ce71a45201adcfb0756e05f55be,doc,2,review_required,vault_only
data/british_power/knowAnalyses/pkukpow.csv,851,a1d6b14796eec344c2a98d2e74a2c641ac00d7ac400de3f025f071ac21baa6ba,csv,2,review_required,vault_only
data/british_power/pkukpow.csv,851,a1d6b14796eec344c2a98d2e74a2c641ac00d7ac400de3f025f071ac21baa6ba,csv,2,review_required,vault_only
"data/british_power/questionnaires/Power2010_DP_ARRIVAL_Qaire,draft7.doc",297984,02dff2064604d0e1698ef0cbd50a8e11c9f5f80ce40e0e18b9fe9bd459e07392,doc,1,review_required,vault_only
"data/british_power/questionnaires/dp_uk_arrival2 (2840079 - Activated, Traditional.pdf",57567,73b290589a2edf6ea9e125b20d24d3b9e3e853376ad0904de3e6850414ded5f1,pdf,1,review_required,vault_only
data/british_power/questionnaires/dp_uk_departure_corrected.pdf,61635,15e377464567d80c46a3850b4aed6f76a7f8b6d4a5c97bd63982b8310aeb7e93,pdf,1,review_required,vault_only
data/british_power/recode.sps,2787,1bd0ef1e842b835e066f8bbf7f00ffa409b78acf95e1d7a2b77497b10865bc78,sps,1,review_required,vault_only
data/british_power/rep.analyses/UK profile questions.docx,14583,bc22416c84970f8b88b5a50e99fee1e35ebcfa1204cd07face8d650ed29f49e0,docx,2,review_required,vault_only
data/british_power/rep.analyses/template_rep.xlsx,45736,eb4d74e52e587cb5d8aca4173c0da85842ef6bd77b7706165211d70ba1712398,xlsx,2,review_required,vault_only
data/british_power/repAnalyses/UK profile questions.docx,14583,bc22416c84970f8b88b5a50e99fee1e35ebcfa1204cd07face8d650ed29f49e0,docx,2,review_required,vault_only
data/british_power/repAnalyses/template_rep.xlsx,45736,eb4d74e52e587cb5d8aca4173c0da85842ef6bd77b7706165211d70ba1712398,xlsx,2,review_required,vault_only
data/british_power/ukpower (2).R,13718,fe9616ede9f2e4d58efaeacabd37ba87db589d445c23711c8cbabd5435560d68,r,1,review_required,vault_only
data/british_power/ukpower.R,13059,12edb4b4f0e2a5869b06bf310ffdc29423bd13dbcb5898edfabb422659973a76,r,1,review_required,vault_only
data/eu_2007/EU DP Codebook-rev2.xls,62464,f4f2cfd16e2423b42382dbf08bdbcfa966dec7b6810b37fd3c755751fdc23da8,xls,1,review_required,vault_only
data/eu_2007/EU DPoll variables.sps,27444,dc6f582f58209d1ab45b35c01ee4ec125b041886f5ad59d95fa2b2b3bf897b96,sps,1,review_required,vault_only
data/eu_2007/T3 questionnaire_EN.doc,835584,dacfd087a535bffd06d1aa3dfd34fe2db79a961ced113bcd82a6d025475d2394,doc,1,review_required,vault_only
data/eu_2007/eu.2007.pdf,414542,b47701f720491d9997fc222e63a0905047e7efae39dd59405282bcd3e804dac6,pdf,1,review_required,vault_only
data/eu_2007/eu.sav,8766662,b6d9c325b0aa78de71c7bf1e9b562eec54f50f781cc14df310c2530a2ab8bf86,sav,1,review_required,vault_only
data/eu_2007/eu_5_25_08.rdata,17536838,098c7e11247faec84ef70a9bd1013bce6436a7271d575d24cdbcdcc3452edc6f,rdata,1,review_required,vault_only
data/eu_2007/euirt.rdata,104741,2cc86f651c619a25a7b5f5dd46d0ccdd9c739f754b8af4c295d5aaed098477be,rdata,1,review_required,vault_only
data/eu_2007/gastil.sps,5967,1e5fa67bf9657fbde338a004b940faf8cd8dce877cf15b7d36d79a1dc59a4f6b,sps,1,review_required,vault_only
data/eu_2007/pk - who gains.sps,3260,5908bd577aaf764d79678628cc436464d39d4570a7e99fd9f1871a2a4debff5e,sps,1,review_required,vault_only
data/eu_2007/sociodem-eu-dp.sps,8154,d97c5ad4f1f163426913d2cebfb0ea4c1de4be9ead91c63550d81ebb05817cb9,sps,1,review_required,vault_only
data/eu_2009/Codebook-new-OCT_2010.xls,289280,141c8716d01ada336f4d92bcc27cbee048f5962705b2a7b2a3738d892d1f75c4,xls,1,review_required,vault_only
data/eu_2009/EU codebook.txt,282260,51201142b48d1431f5bd4cbfc1e3f0cfa3eadda9fcfff8d7822ff2abeb170e79,txt,1,review_required,vault_only
data/eu_2009/EU2009_READ ME.rtf,9542,5d83c11e289ffb561691b181dd15eab9c609af0012317f80b4a140b9681be6ac,rtf,1,review_required,vault_only
data/eu_2009/Master Q_Main_final_clean.xls,409088,be1b99e3b1cbfec8f0a604a1a5939afeb2c0f4e0559a20095ec8f7b83da699c3,xls,1,review_required,vault_only
data/eu_2009/MasterData/europe.sav,392105,a8222cba6acfe8765bce6b8ed6366f52fe6a0c45a86e89dc357f05a2451edb20,sav,4,review_required,vault_only
data/eu_2009/Output/EU_Tables_Sept06.doc,139264,c00ccf98748be2be891a8f1fcb2433fa2f28e5ee9ff2c05c4d49c202634882eb,doc,2,review_required,vault_only
data/eu_2009/Output/EuroPolis_Attitudinal Representativeness_PRESS.doc,259072,0e03e5f8b368dac31a09f1fdf05c008e72d7e4e51aedc478715b92509953837b,doc,1,review_required,vault_only
data/eu_2009/Output/Europolis_Change_v1 (raw percent) - PRESS.doc,538624,745e1c6e489e38c03a3c6f821c953a7b0f21ebf9b303200f5e43f88383cb8312,doc,1,review_required,vault_only
data/eu_2009/Output/Europolis_Evaluation_PRESS.doc,135168,285e0ffac0a63c5517b51fb89a581dab7a1863cd5adc51e6ff835644c0b57de3,doc,1,review_required,vault_only
data/eu_2009/Output/Europolis_Knowledge Gains table_PRESS.doc,47616,7c3ec927e736ebadecc0e64ae3d2c58d12659bec7116225a6f9b1a41035cb948,doc,1,review_required,vault_only
data/eu_2009/Output/Political_Knowledge_Aug25.doc,72192,67dce853c84d11f33cc846a945e41f99b76a32e37da6ddf87dc6ed13b66cd4ab,doc,2,review_required,vault_only
data/eu_2009/Output/considered_opinion_model_Aug29.doc,40448,abb04683158ed4c6414be8a69fc3beec0ee52ccca617f28feba35de7f6afd5e7,doc,2,review_required,vault_only
data/eu_2009/Output/group_level_analysis_Aug31.doc,35328,a5468b7686f0df6f662dce8101c969ab1c3f195ca1bb527fd0d6584fa3f2623a,doc,2,review_required,vault_only
data/eu_2009/Output/indices_Aug13.doc,31232,49e86290db76d28bb17ee68573baaa230db9ab0d58e6a26d0ddfdbbe43c0ed05,doc,2,review_required,vault_only
data/eu_2009/Output/indices_Aug20.doc,53248,49ee28db1e0277a138ddfa94e16950784b6e66aece7e0837b53a2270000538b7,doc,2,review_required,vault_only
data/eu_2009/Output/mean_change_Aug20.doc,31744,6353af171db1fed4cf0fa42745b5a90f80d221e28f6d0e83266308b24b5e21f4,doc,2,review_required,vault_only
data/eu_2009/Output/output_before_after_model_Aug25.doc,65536,2135d0cafcb7cc9e03bedaa76970cb22e63ac420b0528954afd68e9df549740e,doc,2,review_required,vault_only
data/eu_2009/Output/output_before_after_model_Aug31.doc,47616,9e782e99938e2055904f479f052475f034d2148d25840b2c654cb4efb027d0be,doc,2,review_required,vault_only
