file,row,poll,issue_id,field,historical,candidate
03_hom_pol_by_group_issue.csv,1425,UK Crime,ukcrime.rootcauset1,polar_abs,0.111111111111111,0.104166666666667
03_hom_pol_by_group_issue.csv,1425,UK Crime,ukcrime.rootcauset1,polarex_cc,0.111111111111111,0.104166666666667
03_hom_pol_by_group_issue.csv,1425,UK Crime,ukcrime.rootcauset1,homoex_cc,0.0364624424180989,0.0345100483954229
03_hom_pol_by_group_issue.csv,1425,UK Crime,ukcrime.rootcauset1,polar_abs_cc,0.111111111111111,0.104166666666667
03_hom_pol_by_group_issue.csv,1426,UK Crime,ukcrime.rootcauset1,t2sd,0.131084127311618,0.0952953124828109
03_hom_pol_by_group_issue.csv,1426,UK Crime,ukcrime.rootcauset1,t2sd_cc,0.131084127311618,0.0952953124828109
03_hom_pol_by_group_issue.csv,1426,UK Crime,ukcrime.rootcauset1,homoex,-0.0139908900567438,0.0217979247720631
03_hom_pol_by_group_issue.csv,1426,UK Crime,ukcrime.rootcauset1,homofreq,FALSE,TRUE
03_hom_pol_by_group_issue.csv,1426,UK Crime,ukcrime.rootcauset1,homoex_cc,-0.0139908900567438,0.0217979247720631
03_hom_pol_by_group_issue.csv,1426,UK Crime,ukcrime.rootcauset1,homofreq_cc,FALSE,TRUE
03_hom_pol_by_group_issue.csv,1427,UK Crime,ukcrime.rootcauset1,t2mean,0.791666666666667,0.82843137254902
03_hom_pol_by_group_issue.csv,1427,UK Crime,ukcrime.rootcauset1,t2sd,0.215501675683096,0.157207036380633
03_hom_pol_by_group_issue.csv,1427,UK Crime,ukcrime.rootcauset1,t2mean_cc,0.791666666666667,0.82843137254902
03_hom_pol_by_group_issue.csv,1427,UK Crime,ukcrime.rootcauset1,t2sd_cc,0.215501675683096,0.157207036380633
03_hom_pol_by_group_issue.csv,1427,UK Crime,ukcrime.rootcauset1,polarex,0.017156862745098,0.0539215686274509
03_hom_pol_by_group_issue.csv,1427,UK Crime,ukcrime.rootcauset1,homoex,0.0160478785778255,0.0743425178802883
03_hom_pol_by_group_issue.csv,1427,UK Crime,ukcrime.rootcauset1,polar_abs,0.017156862745098,0.0539215686274509
03_hom_pol_by_group_issue.csv,1427,UK Crime,ukcrime.rootcauset1,polarex_cc,0.017156862745098,0.0539215686274509
03_hom_pol_by_group_issue.csv,1427,UK Crime,ukcrime.rootcauset1,homoex_cc,0.0160478785778255,0.0743425178802883
03_hom_pol_by_group_issue.csv,1427,UK Crime,ukcrime.rootcauset1,polar_abs_cc,0.017156862745098,0.0539215686274509
03_hom_pol_by_group_issue.csv,1428,UK Crime,ukcrime.rootcauset1,t2mean,0.814102564102564,0.807692307692308
03_hom_pol_by_group_issue.csv,1428,UK Crime,ukcrime.rootcauset1,t2sd,0.173984640904464,0.174750534441956
03_hom_pol_by_group_issue.csv,1428,UK Crime,ukcrime.rootcauset1,t2mean_cc,0.814102564102564,0.807692307692308
03_hom_pol_by_group_issue.csv,1428,UK Crime,ukcrime.rootcauset1,t2sd_cc,0.173984640904464,0.174750534441956
03_hom_pol_by_group_issue.csv,1428,UK Crime,ukcrime.rootcauset1,polarex,0.0705128205128205,0.0641025641025641
03_hom_pol_by_group_issue.csv,1428,UK Crime,ukcrime.rootcauset1,homoex,0.0286071834455016,0.0278412899080095
03_hom_pol_by_group_issue.csv,1428,UK Crime,ukcrime.rootcauset1,polar_abs,0.0705128205128205,0.0641025641025641
03_hom_pol_by_group_issue.csv,1428,UK Crime,ukcrime.rootcauset1,polarex_cc,0.0705128205128205,0.0641025641025641
03_hom_pol_by_group_issue.csv,1428,UK Crime,ukcrime.rootcauset1,homoex_cc,0.0286071834455016,0.0278412899080095
03_hom_pol_by_group_issue.csv,1428,UK Crime,ukcrime.rootcauset1,polar_abs_cc,0.0705128205128205,0.0641025641025641
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,t2mean,0.803571428571429,0.833333333333333
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,t2sd,0.165402716447036,0.122299897617557
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,t2mean_cc,0.803571428571429,0.833333333333333
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,t2sd_cc,0.165402716447036,0.122299897617557
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,polarex,0.011904761904762,0.0416666666666667
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,homoex,-0.0238680871789616,0.0192347316505173
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,homofreq,FALSE,TRUE
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,polar_abs,0.011904761904762,0.0416666666666667
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,polarex_cc,0.011904761904762,0.0416666666666667
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,homoex_cc,-0.0238680871789616,0.0192347316505173
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,homofreq_cc,FALSE,TRUE
03_hom_pol_by_group_issue.csv,1429,UK Crime,ukcrime.rootcauset1,polar_abs_cc,0.011904761904762,0.0416666666666667
04_table_4a_toward_female.csv,6,UK Crime,,freqdis,0.535353535353535,0.525252525252525
04_table_4a_toward_female.csv,6,UK Crime,,extdis,0.00678832922968679,0.00525222504206745
04_table_4a_toward_female.csv,6,UK Crime,,freqgrp,0.474747474747475,0.464646464646465
04_table_4a_toward_female.csv,6,UK Crime,,extgrp,-0.00185506579356449,-0.00360822205968123
04_table_4a_toward_female.csv,22,Pair Mean (Actual Pairs),,freqdis,0.573891625615764,0.573481116584565
04_table_4a_toward_female.csv,22,Pair Mean (Actual Pairs),,extdis,0.036747879700484,0.0366854518209379
04_table_4a_toward_female.csv,22,Pair Mean (Actual Pairs),,freqgrp,0.497947454844007,0.497536945812808
04_table_4a_toward_female.csv,22,Pair Mean (Actual Pairs),,extgrp,-0.00175429996189789,-0.00182554892345188
05_attitude_change.csv,1,,,estimate,0.0894143821147785,0.0894812466395489
05_attitude_change.csv,2,,,estimate,0.202664408086114,0.202657503617078
02_table_2_hom_pol.csv,6,UK Crime,,homofreq,0.52,0.53
02_table_2_hom_pol.csv,6,UK Crime,,homoex,-6.75536022110623e-05,0.00243771027623169
02_table_2_hom_pol.csv,6,UK Crime,,polarfreq,0.43,0.44
02_table_2_hom_pol.csv,6,UK Crime,,polarex,-0.0100869273702585,-0.00832520131717216
02_table_2_hom_pol.csv,22,Pair Mean (Actual Pairs),,homofreq,0.585887096774194,0.586290322580645
02_table_2_hom_pol.csv,22,Pair Mean (Actual Pairs),,homoex,0.0128493544739576,0.0129503731787336
02_table_2_hom_pol.csv,22,Pair Mean (Actual Pairs),,polarfreq,0.439325380501851,0.439736733854381
02_table_2_hom_pol.csv,22,Pair Mean (Actual Pairs),,polarex,-0.022210725585489,-0.0221382563936714
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,dis_t2,0.8125,0.833333333333333
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,adv_t2,0.87962962962963,0.921296296296296
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,grp_t2,0.848039215686274,0.879901960784314
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,ext_grp,0.0637254901960784,0.0955882352941176
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,ext_dis,0.0729166666666666,0.09375
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,ext_grp_mir,-0.0637254901960784,-0.0955882352941176
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,ext_adv_mir,-0.0555555555555556,-0.0972222222222222
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,ext_adv,0.0555555555555556,0.0972222222222222
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,dis_t2_paired,0.8125,0.833333333333333
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.87962962962963,0.921296296296296
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,grp_t2_paired,0.848039215686274,0.879901960784314
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,ext_grp_paired,0.0637254901960784,0.0955882352941176
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,ext_dis_paired,0.0729166666666666,0.09375
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,ext_grp_mir_paired,-0.0637254901960784,-0.0955882352941176
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,ext_adv_mir_paired,-0.0555555555555556,-0.0972222222222222
03_dom_gender_by_group_issue.csv,1406,UK Crime,ukcrime.rootcauset1,ext_adv_paired,0.0555555555555556,0.0972222222222222
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,dis_t2,0.833333333333333,0.814814814814815
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,adv_t2,0.875,0.885416666666667
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,grp_t2,0.852941176470588,0.848039215686274
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,ext_grp,0.0245098039215685,0.0196078431372548
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,ext_dis,0.0092592592592593,-0.0092592592592593
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,ext_grp_mir,-0.0245098039215685,-0.0196078431372548
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,ext_adv_mir,-0.0416666666666666,-0.0520833333333333
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,ext_adv,0.0416666666666666,0.0520833333333333
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,dis_t2_paired,0.833333333333333,0.814814814814815
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.875,0.885416666666667
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,grp_t2_paired,0.852941176470588,0.848039215686274
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,ext_grp_paired,0.0245098039215685,0.0196078431372548
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,ext_dis_paired,0.0092592592592593,-0.0092592592592593
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,ext_grp_mir_paired,-0.0245098039215685,-0.0196078431372548
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,ext_adv_mir_paired,-0.0416666666666666,-0.0520833333333333
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,ext_adv_paired,0.0416666666666666,0.0520833333333333
03_dom_gender_by_group_issue.csv,1407,UK Crime,ukcrime.rootcauset1,freqdis_grp,TRUE,FALSE
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,dis_t2,0.87962962962963,0.916666666666667
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,adv_t2,0.802083333333333,0.833333333333333
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,grp_t2,0.843137254901961,0.877450980392157
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,ext_grp,-0.0343137254901961,-0.0686274509803921
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,ext_dis,-0.0277777777777778,-0.0648148148148148
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,ext_grp_mir,0.0343137254901961,0.0686274509803921
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,ext_adv_mir,0.0416666666666667,0.0729166666666667
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,ext_adv,-0.0416666666666667,-0.0729166666666667
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,dis_t2_paired,0.87962962962963,0.916666666666667
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.802083333333333,0.833333333333333
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,grp_t2_paired,0.843137254901961,0.877450980392157
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,ext_grp_paired,-0.0343137254901961,-0.0686274509803921
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,ext_dis_paired,-0.0277777777777778,-0.0648148148148148
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,ext_grp_mir_paired,0.0343137254901961,0.0686274509803921
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,ext_adv_mir_paired,0.0416666666666667,0.0729166666666667
03_dom_gender_by_group_issue.csv,1408,UK Crime,ukcrime.rootcauset1,ext_adv_paired,-0.0416666666666667,-0.0729166666666667
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,adv_t2,0.85,0.808333333333333
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,grp_t2,0.827777777777778,0.8
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,ext_grp,0.0777777777777777,0.05
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,ext_grp_mir,-0.0777777777777777,-0.05
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,ext_adv_mir,-0.0666666666666667,-0.025
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,ext_adv,0.0666666666666667,0.025
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.85,0.808333333333333
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,grp_t2_paired,0.827777777777778,0.8
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,ext_grp_paired,0.0777777777777777,0.05
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,ext_grp_mir_paired,-0.0777777777777777,-0.05
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,ext_adv_mir_paired,-0.0666666666666667,-0.025
03_dom_gender_by_group_issue.csv,1409,UK Crime,ukcrime.rootcauset1,ext_adv_paired,0.0666666666666667,0.025
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,dis_t2,0.777777777777778,0.819444444444444
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,adv_t2,0.821428571428571,0.857142857142857
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,grp_t2,0.796875,0.8359375
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,ext_grp,0.015625,0.0546875
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,ext_dis,0.0185185185185185,0.0601851851851851
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,ext_grp_mir,-0.015625,-0.0546875
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,ext_adv_mir,-0.0119047619047619,-0.0476190476190476
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,ext_adv,0.0119047619047619,0.0476190476190476
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,dis_t2_paired,0.777777777777778,0.819444444444444
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.821428571428571,0.857142857142857
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,grp_t2_paired,0.796875,0.8359375
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,ext_grp_paired,0.015625,0.0546875
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,ext_dis_paired,0.0185185185185185,0.0601851851851851
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,ext_grp_mir_paired,-0.015625,-0.0546875
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,ext_adv_mir_paired,-0.0119047619047619,-0.0476190476190476
03_dom_gender_by_group_issue.csv,1410,UK Crime,ukcrime.rootcauset1,ext_adv_paired,0.0119047619047619,0.0476190476190476
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,dis_t2,0.885416666666667,0.864583333333333
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,adv_t2,0.805555555555556,0.791666666666667
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,grp_t2,0.851190476190476,0.833333333333333
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,ext_grp,-0.0535714285714286,-0.0357142857142858
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,ext_dis,-0.0729166666666666,-0.0520833333333334
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,ext_grp_mir,0.0535714285714286,0.0357142857142858
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,ext_adv_mir,0.0277777777777778,0.0138888888888888
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,ext_adv,-0.0277777777777778,-0.0138888888888888
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,dis_t2_paired,0.885416666666667,0.864583333333333
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.805555555555556,0.791666666666667
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,grp_t2_paired,0.851190476190476,0.833333333333333
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,ext_grp_paired,-0.0535714285714286,-0.0357142857142858
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,ext_dis_paired,-0.0729166666666666,-0.0520833333333334
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,ext_grp_mir_paired,0.0535714285714286,0.0357142857142858
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,ext_adv_mir_paired,0.0277777777777778,0.0138888888888888
03_dom_gender_by_group_issue.csv,1411,UK Crime,ukcrime.rootcauset1,ext_adv_paired,-0.0277777777777778,-0.0138888888888888
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,dis_t2,0.833333333333333,0.816666666666667
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,adv_t2,0.777777777777778,0.763888888888889
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,grp_t2,0.803030303030303,0.787878787878788
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,ext_grp,-0.113636363636364,-0.0984848484848484
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,ext_dis,-0.0666666666666668,-0.05
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,ext_grp_mir,0.113636363636364,0.0984848484848484
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,ext_adv_mir,0.152777777777778,0.138888888888889
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,ext_adv,-0.152777777777778,-0.138888888888889
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,dis_t2_paired,0.833333333333333,0.816666666666667
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.777777777777778,0.763888888888889
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,grp_t2_paired,0.803030303030303,0.787878787878788
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,ext_grp_paired,-0.113636363636364,-0.0984848484848484
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,ext_dis_paired,-0.0666666666666668,-0.05
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,ext_grp_mir_paired,0.113636363636364,0.0984848484848484
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,ext_adv_mir_paired,0.152777777777778,0.138888888888889
03_dom_gender_by_group_issue.csv,1412,UK Crime,ukcrime.rootcauset1,ext_adv_paired,-0.152777777777778,-0.138888888888889
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,adv_t2,0.875,0.916666666666667
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,grp_t2,0.814102564102564,0.83974358974359
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,ext_grp,0.0641025641025641,0.0897435897435898
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,ext_grp_mir,-0.0641025641025641,-0.0897435897435898
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,ext_adv_mir,-0.0625,-0.104166666666667
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,ext_adv,0.0625,0.104166666666667
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.875,0.916666666666667
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,grp_t2_paired,0.814102564102564,0.83974358974359
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,ext_grp_paired,0.0641025641025641,0.0897435897435898
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,ext_grp_mir_paired,-0.0641025641025641,-0.0897435897435898
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,ext_adv_mir_paired,-0.0625,-0.104166666666667
03_dom_gender_by_group_issue.csv,1413,UK Crime,ukcrime.rootcauset1,ext_adv_paired,0.0625,0.104166666666667
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,dis_t2,0.825,0.841666666666667
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,adv_t2,0.875,0.861111111111111
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,grp_t2,0.84375,0.848958333333333
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,ext_grp,0.0416666666666666,0.046875
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,ext_dis,0.075,0.0916666666666667
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,ext_grp_mir,-0.0416666666666666,-0.046875
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,ext_adv_mir,0.0138888888888888,0.0277777777777777
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,ext_adv,-0.0138888888888888,-0.0277777777777777
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,dis_t2_paired,0.825,0.841666666666667
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.875,0.861111111111111
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,grp_t2_paired,0.84375,0.848958333333333
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,ext_grp_paired,0.0416666666666666,0.046875
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,ext_dis_paired,0.075,0.0916666666666667
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,ext_grp_mir_paired,-0.0416666666666666,-0.046875
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,ext_adv_mir_paired,0.0138888888888888,0.0277777777777777
03_dom_gender_by_group_issue.csv,1414,UK Crime,ukcrime.rootcauset1,ext_adv_paired,-0.0138888888888888,-0.0277777777777777
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,dis_t2,0.75,0.755952380952381
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,adv_t2,0.927083333333333,0.947916666666667
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,grp_t2,0.844444444444444,0.858333333333333
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,ext_grp,0.0111111111111111,0.0249999999999999
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,ext_dis,-0.0119047619047619,-0.00595238095238093
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,ext_grp_mir,-0.0111111111111111,-0.0249999999999999
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,ext_adv_mir,-0.0312499999999999,-0.0520833333333333
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,ext_adv,0.0312499999999999,0.0520833333333333
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,dis_t2_paired,0.75,0.755952380952381
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.927083333333333,0.947916666666667
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,grp_t2_paired,0.844444444444444,0.858333333333333
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,ext_grp_paired,0.0111111111111111,0.0249999999999999
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,ext_dis_paired,-0.0119047619047619,-0.00595238095238093
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,ext_grp_mir_paired,-0.0111111111111111,-0.0249999999999999
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,ext_adv_mir_paired,-0.0312499999999999,-0.0520833333333333
03_dom_gender_by_group_issue.csv,1415,UK Crime,ukcrime.rootcauset1,ext_adv_paired,0.0312499999999999,0.0520833333333333
03_dom_gender_by_group_issue.csv,1416,UK Crime,ukcrime.rootcauset1,adv_t2,0.856060606060606,0.833333333333333
03_dom_gender_by_group_issue.csv,1416,UK Crime,ukcrime.rootcauset1,grp_t2,0.800925925925926,0.784313725490196
03_dom_gender_by_group_issue.csv,1416,UK Crime,ukcrime.rootcauset1,ext_grp,0.0277777777777778,0.0111655773420479
03_dom_gender_by_group_issue.csv,1416,UK Crime,ukcrime.rootcauset1,ext_grp_mir,-0.0277777777777778,-0.0111655773420479
03_dom_gender_by_group_issue.csv,1416,UK Crime,ukcrime.rootcauset1,ext_adv_mir,-0.0606060606060607,-0.037878787878788
03_dom_gender_by_group_issue.csv,1416,UK Crime,ukcrime.rootcauset1,ext_adv,0.0606060606060607,0.037878787878788
03_dom_gender_by_group_issue.csv,1416,UK Crime,ukcrime.rootcauset1,adv_t1_paired,0.795454545454545,0.791666666666667
03_dom_gender_by_group_issue.csv,1416,UK Crime,ukcrime.rootcauset1,adv_t2_paired,0.856060606060606,0.833333333333333
