legacy_field,caseid,historical_value,approved_value
attextreme2,910034,0.0833333358168602,0.0833333358168602
attextreme2,910067,0.125,0.125
attextreme2,910114,0.333333343267441,0.3333333432674408
attextreme2,910130,0.141666665673256,0.125
attextreme2,910031,0.25,0.25
attextreme2,910108,0.20833332836628,0.2083333283662796
attextreme2,910132,0.25,0.25
attextreme2,910079,0.0416666679084301,0.0416666679084301
attextreme2,910003,0.100000001490116,0.0833333358168602
attextreme2,910040,0.16666667163372,0.1666666716337204
attextreme2,910062,0.16666667163372,0.1666666716337204
attextreme2,910045,0.125,0.125
attextreme2,910119,0.0833333358168602,0.0833333358168602
attextreme2,910046,0.25,0.25
attextreme2,910115,0.20833332836628,0.2083333283662796
attextreme2,910080,0.16666667163372,0.1666666716337204
attextreme2,910081,0.125,0.125
attextreme2,910112,0.25,0.25
attextreme2,910110,0.458333343267441,0.4583333432674408
attextreme2,910011,0.333333343267441,0.3333333432674408
attextreme2,910088,0.16666667163372,0.1666666716337204
attextreme2,910024,0.291666656732559,0.2916666567325592
attextreme2,910089,0.20833332836628,0.2083333283662796
attextreme2,910128,0.141666665673256,0.125
attextreme2,910064,0.25,0.25
attextreme2,910124,0.25,0.25
attextreme2,910109,0.333333343267441,0.3333333432674408
attextreme2,910051,0.225000008940697,0.2083333283662796
attextreme2,910076,0.125,0.125
attextreme2,910021,0.125,0.125
attextreme2,910106,0.333333343267441,0.3333333432674408
attextreme2,910092,0.20833332836628,0.2083333283662796
attextreme2,910061,0.333333343267441,0.3333333432674408
attextreme2,910015,0.125,0.125
attextreme2,910038,0.291666656732559,0.2916666567325592
attextreme2,910093,0.20833332836628,0.2083333283662796
attextreme2,910030,0.183333337306976,0.1666666716337204
attextreme2,910002,0.183333337306976,0.1666666716337204
attextreme2,910123,0.25,0.25
attextreme2,910007,0.333333343267441,0.3333333432674408
attextreme2,910033,0.291666656732559,0.2916666567325592
