legacy_field,caseid,source_row,historical_value,approved_value
t1knowlevel,960106,1765,0.124830797314644,0.14043469727039337
t1knowlevel,960226,1766,0.124830797314644,0.14043469727039337
t1knowlevel,960143,1767,0.124830797314644,0.14043469727039337
t1knowlevel,960198,1768,0.124830797314644,0.14043469727039337
t1knowlevel,960179,1769,0.124830797314644,0.14043469727039337
t1knowlevel,960012,1770,0.124830797314644,0.14043469727039337
t1knowlevel,960196,1771,0.124830797314644,0.14043469727039337
t1knowlevel,960102,1772,0.124830797314644,0.14043469727039337
t1knowlevel,960110,1773,0.124830797314644,0.14043469727039337
t1knowlevel,960150,1774,0.124830797314644,0.14043469727039337
t1knowlevel,960126,1775,0.124830797314644,0.14043469727039337
t1knowlevel,960008,1776,0.124830797314644,0.14043469727039337
t1knowlevel,960132,1777,0.124830797314644,0.14043469727039337
t1knowlevel,960223,1778,0.124830797314644,0.14043469727039337
t1knowlevel,960121,1779,0.124830797314644,0.14043469727039337
t1knowlevel,960134,1780,0.124830797314644,0.14043469727039337
t1knowlevel,960225,1781,0.124830797314644,0.14043469727039337
t1knowlevel,960013,1782,0.124830797314644,0.14043469727039337
t1knowlevel,960029,1783,0.124830797314644,0.14043469727039337
t1knowlevel,960015,1784,0.124830797314644,0.14043469727039337
t1knowlevel,960140,1785,0.124830797314644,0.14043469727039337
t1knowlevel,960141,1786,0.124830797314644,0.14043469727039337
t1knowlevel,960173,1787,0.124830797314644,0.14043469727039337
t1knowlevel,960065,1788,0.124830797314644,0.14043469727039337
t1knowlevel,960115,1789,0.124830797314644,0.14043469727039337
t1knowlevel,960239,1790,0.124830797314644,0.14043469727039337
t1knowlevel,960003,1791,0.124830797314644,0.14043469727039337
t1knowlevel,960187,1792,0.124830797314644,0.14043469727039337
t1knowlevel,960042,1793,0.124830797314644,0.14043469727039337
t1knowlevel,960169,1794,0.124830797314644,0.14043469727039337
t1knowlevel,960184,1795,0.124830797314644,0.14043469727039337
t1knowlevel,960049,1796,0.124830797314644,0.14043469727039337
t1knowlevel,960096,1797,0.124830797314644,0.14043469727039337
t1knowlevel,960091,1798,0.124830797314644,0.14043469727039337
t1knowlevel,960220,1799,0.124830797314644,0.14043469727039337
t1knowlevel,960176,1800,0.124830797314644,0.14043469727039337
t1knowlevel,960084,1801,0.124830797314644,0.14043469727039337
t1knowlevel,960045,1802,0.124830797314644,0.14043469727039337
t1knowlevel,960151,1803,0.124830797314644,0.14043469727039337
t1knowlevel,960206,1804,0.124830797314644,0.14043469727039337
t1knowlevel,960175,1805,0.124830797314644,0.14043469727039337
t1knowlevel,960044,1806,0.124830797314644,0.14043469727039337
