source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
s4,double,haven_labelled|vctrs_vctr|double,float64,session 4 day/time,%8.0g,,,TRUE,Retained
s5,double,haven_labelled|vctrs_vctr|double,float64,session 5 day/time,%8.0g,,,TRUE,Retained
stotal,double,numeric,float64,sessions attended,%8.0g,,,TRUE,Retained
m1,double,haven_labelled|vctrs_vctr|double,float64,moderator wk 1,%8.0g,,,TRUE,Retained
m2,double,haven_labelled|vctrs_vctr|double,float64,moderator wk 2,%8.0g,,,TRUE,Retained
m3,double,haven_labelled|vctrs_vctr|double,float64,moderator wk 3,%8.0g,,,TRUE,Retained
m4,double,haven_labelled|vctrs_vctr|double,float64,moderator wk 4,%8.0g,,,TRUE,Retained
m5,double,haven_labelled|vctrs_vctr|double,float64,moderator wk 5,%8.0g,,,TRUE,Retained
city,character,character,,respondent city at time of registration,%20s,,,FALSE,Excluded; see source_field_exclusions
state,double,haven_labelled|vctrs_vctr|double,float64,respondent state at time of registration,%8.0g,,,TRUE,Retained
zip,character,character,,zip code,%10s,,,FALSE,Excluded; see source_field_exclusions
pid7,double,haven_labelled|vctrs_vctr|double,float64,7-category party id,%8.0g,,,TRUE,Retained
gender,double,haven_labelled|vctrs_vctr|double,float64,gender,%8.0g,,,TRUE,Retained
race,double,haven_labelled|vctrs_vctr|double,float64,race,%8.0g,,,TRUE,Retained
educ,double,haven_labelled|vctrs_vctr|double,float64,education,%8.0g,,,TRUE,Retained
marstat,double,haven_labelled|vctrs_vctr|double,float64,marital status,%8.0g,,,TRUE,Retained
religion,double,haven_labelled|vctrs_vctr|double,float64,religion,%8.0g,,,TRUE,Retained
churatd,double,haven_labelled|vctrs_vctr|double,float64,religious attendance regularity,%8.0g,,,TRUE,Retained
ideo5,double,haven_labelled|vctrs_vctr|double,float64,ideology,%8.0g,,,TRUE,Retained
birthyr,double,numeric,float64,birth year,%8.0g,,,TRUE,Retained
control,double,haven_labelled|vctrs_vctr|double,float64,treatment or control,%8.0g,,,TRUE,Retained
